"year","mrate_all_adults","mrate_male_adults","mrate_female_adults","mrate_nsw","mrate_vic","mrate_qld","mrate_nt","mrate_wa","mrate_sa","mrate_tas","mrate_act","pstay_indigenous","pstay_non_indigenous","non_aborig_migration","pstay_aus","pstay_aus_lower","pstay_aus_upper","pstay_os","pstay_os_lower","pstay_os_upper","pstay_nsw","pstay_nsw_lower","pstay_nsw_upper","pstay_vic","pstay_vic_lower","pstay_vic_upper","pstay_qld","pstay_qld_lower","pstay_qld_upper","pstay_wa","pstay_wa_lower","pstay_wa_upper","pstay_sa","pstay_sa_lower","pstay_sa_upper","pstay_act","pstay_act_lower","pstay_act_upper","pstay_tas","pstay_tas_lower","pstay_tas_upper","pstay_nt","pstay_nt_lower","pstay_nt_upper","drate_indigenous","drate_indigenous_lower","drate_indigenous_upper","drate_non_indigenous","drate_non_indigenous_lower","drate_non_indigenous_upper","drate_male","drate_female","drate_nsw","drate_nsw_lower","drate_nsw_upper","drate_vic","drate_vic_lower","drate_vic_upper","drate_qld","drate_qld_lower","drate_qld_upper"
1990,1.25255618147681,1.26452550881962,0.97106893312863,1.20844040973306,0.601550479710872,1.15940052890544,1.77058705736308,1.3274558278877,0.582707293969561,0.441825412861196,1.32456999787558,1,0.999936476417032,1.00552942147396,1.00370761603239,1.00750141042353,1,0.920049038164004,0.838239727833814,1,0.999521491624159,0.999031860989133,1,0.999730887859073,0.999455520582118,1,1.00298329934089,1.0060359413102,1,1.00178884131064,1.00361926174028,1,1.00328722116873,1.00665084920449,1,1.00153466595789,1.00310500308354,1,0.999723874229138,0.999441330300211,1,1.00370761603239,1.00750141042353,1,1.7,1.5,1.9,0.996129404968226,0.995023520673434,0.997235289263019,1.02227413501419,0.625703351092046,1,1,1,1,1,1,1,1,1
1991,1.24865585630903,1.26102444163086,0.970879839961195,1.20330633877481,0.61951922149514,1.15080693838888,1.7569300561082,1.31641210258318,0.582524032286619,0.440249199051132,1.32540092935023,1,0.999932303241078,1.00573655953519,1.00401785740903,1.0081316761899,1,0.920333421061585,0.838764108047083,1,0.999502923901624,0.998993975778074,1,1.00005146221307,1.00010415353511,1,1.00199949438024,1.00404674411967,1,1.00027587041788,1.00055832964693,1,1.00249632220271,1.00505226586003,1,1.00401785740903,1.0081316761899,1,1.00401785740903,1.0081316761899,1,1.00401785740903,1.0081316761899,1,1.7,1.5,1.9,0.995984408325366,0.994837096418328,0.997131720232404,1.02255310285463,0.629340905252724,1,1,1,1,1,1,1,1,1
1992,1.24459894654141,1.2575233744421,0.97069074679376,1.19821048691874,0.637354200192734,1.14227732036449,1.74337472043818,1.30545058908865,0.582342134842123,0.438684718907622,1.32622567519651,1,0.999929093968023,1.00586095392078,1.00431267435379,1.00873097637474,1,0.920603665146743,0.83926272494095,1,0.999632796075316,0.999256598451883,1,1.00010619147906,1.00021498384038,1,1.00170534455882,1.00345245706779,1,0.999370445027912,0.998725470755037,1,1.00185064467123,1.00374661603846,1,1.00155303668762,1.00314411094286,1,1.00431267435379,1.00873097637474,1,1.00431267435379,1.00873097637474,1,1.7,1.5,1.9,0.995897332255457,0.994725141471302,0.997069523039612,1.02298587024575,0.633114166509314,1,1,1,1,1,1,1,1,1
1993,1.24080234510459,1.25402230725334,0.970501653626326,1.19315242898092,0.655056903905548,1.13381096314425,1.72991991933283,1.29457037280535,0.582161586459049,0.437131841894718,1.32704430422897,1,0.999921624090579,1.00634103465595,1.00457273601268,1.00925992576076,1,0.920842050783459,0.839702810071136,1,0.999571672022051,0.999132623167822,1,1.00067171151517,1.00136023569824,1,1.00379983737979,1.00769478315439,1,0.999339568185852,0.998662606030155,1,1.00298089789045,1.00603640645107,1,1.00457273601268,1.00925992576076,1,1.00457273601268,1.00925992576076,1,1.00108395746146,1.00219504594036,1,1.7,1.5,1.9,0.995561275740834,0.994293068809643,0.996829482672024,1.02315144903061,0.63676341114676,1,1,1,1,1,1,1,1,1
1994,1.2367843791616,1.25052124006458,0.970312560458891,1.18813174606093,0.672628798743686,1.12540716555776,1.71656453848669,1.28377055265089,0.581982372184662,0.435590439405585,1.32785688424518,1,0.999910906415333,1.00701692316764,1.00490699002686,1.0099401902401,1,0.92114844487606,0.840268789141851,1,0.999768428974664,0.99953090182916,1,0.999745249950858,0.999483947605706,1,1.00201876433201,1.00408945227119,1,0.99913053863715,0.998238714302286,1,1.00169673219878,1.00343710518058,1,1.00241911244812,1.00490044565302,1,1.00490699002686,1.0099401902401,1,1.00490699002686,1.0099401902401,1,1.7,1.5,1.9,0.995088153782652,0.993684769149124,0.99649153841618,1.0236693700662,0.64067428343109,1,1,1,1,1,1,1,1,1
1995,1.23304696458053,1.24702017287582,0.970123467291457,1.18314802542625,0.690071329230232,1.11706523675865,1.7033074800013,1.27305024081037,0.581804477286393,0.434060384726997,1.32866348204445,1,0.99990322084307,1.00743265899184,1.00522833886248,1.01059462824723,1,0.921443009430922,0.840813280624751,1,0.999857199863161,0.999710631922823,1,0.999649537642624,0.999289828282232,1,1.00198503578771,1.00402244704894,1,0.998574797995858,0.997111991818387,1,1.00320593435896,1.00649645778738,1,1.00069940213645,1.00141725810547,1,1.00522833886248,1.01059462824723,1,1.00522833886248,1.01059462824723,1,1.7,1.5,1.9,0.994797138705712,0.993310606907343,0.99628367050408,1.02381101942729,0.644392635591195,1,1,1,1,1,1,1,1,1
1996,1.22927842972819,1.24351910568707,0.969934374124022,1.17820086039915,0.707385918697131,1.10878449603527,1.69014766208438,1.26240856249318,0.5816278872478,0.432541553004611,1.32946416344615,1,0.999894551455987,1.00776554438594,1.00578227396127,1.01172374498297,1,0.921950774288641,0.841752704128741,1,0.999843141211783,0.999681963801142,1,1.00043664197976,1.00088530554828,1,1.00213742614942,1.00433369972843,1,0.998583447119577,0.997127893829279,1,1.00122912541675,1.00249209100686,1,0.997257036706427,0.994438554387621,1,1.00578227396127,1.01172374498297,1,1.00578227396127,1.01172374498297,1,1.7,1.5,1.9,0.994564118929844,0.993011010052657,0.996117227807031,1.02400444270275,0.648186126536744,1,1,1,1,1,1,1,1,1
1997,1.22538552506677,1.24001803849831,0.969745280956588,1.17328985024606,0.724573969672313,1.10056427262554,1.67708401875558,1.25184465569498,0.581452587764617,0.431033821209006,1.33025899330762,1,0.999885090094652,1.00805095541401,1.00647073755514,1.01312886109218,1,0.922581854751951,0.842921758715443,1,0.999786774105515,0.999567373405876,1,1.00010246049303,1.00020788813778,1,1.00210547894774,1.00427193042552,1,0.998190795875868,0.996329199039413,1,1.00284590928587,1.00577423321171,1,1.00007243293456,1.00014696345328,1,1.00647073755514,1.01312886109218,1,1.00420347045236,1.00852866913605,1,1.7,1.5,1.9,0.994364331210191,0.992754140127388,0.995974522292994,1.0244706515025,0.652196747837092,1,1,1,1,1,1,1,1,1
1998,1.22135068645834,1.23651697130955,0.969556187789153,1.16841460006938,0.741636864258445,1.0924039055358,1.66411549955862,1.24135767096497,0.581278564740899,0.42953706810246,1.33104803554165,1,0.99986473367722,1.00903156138026,1.00716956142066,1.01455714623263,1,0.923222431962923,0.844110089902888,1,0.999859503077666,0.999714733702154,1,1.00022831708702,1.00046357720204,1,1.00233347678885,1.00473791363972,1,0.997152004206129,0.99421740204054,1,1.00045379106404,1.00092138172625,1,0.999722638646179,0.999436842848543,1,0.923222431962923,0.844110089902888,1,1.00534462382375,1.01085177544286,1,1.7,1.5,1.9,0.993677907033819,0.991871594757768,0.995484219309871,1.02510574665264,0.656361727911794,1,1,1,1,1,1,1,1,1
1999,1.21761623742841,1.23301590412079,0.969367094621719,1.16357472070161,0.758575964503382,1.08430274336365,1.65124106927969,1.23094677117818,0.581105804285232,0.428051174206456,1.33183135313366,1,0.999857006267019,1.0091982362145,1.00773389465078,1.01571204526022,1,0.923739728272415,0.845070964236706,1,1.0000476540671,1.0000968131702,1,1.00006937061196,1.00014093212335,1,1.00182126182084,1.00370004369749,1,0.997043728020809,0.993994089493593,1,1.00432543572528,1.00878747965347,1,0.99979743798511,0.999588478549339,1,1.00319366944114,1.00648820304273,1,1.00430556132922,1.00874710317763,1,1.7,1.5,1.9,0.993561234649851,0.991721587406951,0.99540088189275,1.02126663607021,0.657693609009669,1,1,1,1,1,1,1,1,1
2000,1.21380989650165,1.22951483693203,0.969178001454284,1.15876982860178,0.775392612762633,1.07626014412459,1.63845970767204,1.22061113131271,0.580934292707045,0.426576021769882,1.33260900815839,1,0.999843430750513,1.00961142386379,1.0084723051668,1.0172252074481,1,0.924416592604399,0.846329913005822,1,1.0000468881746,1.00009532925438,1,1.00049398805118,1.00100433665819,1,1.00208937630358,1.00424795136126,1,0.996105899693867,0.992082829374502,1,1.0084723051668,1.0172252074481,1,1.0084723051668,1.0172252074481,1,1.0040483202951,1.00823071826693,1,1.0084723051668,1.0172252074481,1,1.7,1.5,1.9,0.993272003295345,0.991349718522587,0.995194288068104,1.02174196323622,0.661835706203015,1,1,1,1,1,1,1,1,1
2001,1.20990067729166,1.22601376974327,0.968988908286849,1.15399954575418,0.792088132053934,1.06827547508247,1.62577040918639,1.21034993823181,0.580764016512994,0.425111494737936,1.33338106179639,1,0.999831497220865,1.00985678925035,1.00927129747179,1.01886509560348,1,0.925148989260517,0.847694297598067,1,1.00023378710547,1.00047570645952,1,0.999785695952415,0.999563937371419,1,1.00192540576883,1.00391778648188,1,0.996250329194686,0.992370226665782,1,0.999971343800189,0.999941690798865,1,0.998137462561472,0.996210137043943,1,1.00927129747179,1.01886509560348,1,1.00927129747179,1.01886509560348,1,1.7,1.5,1.9,0.993100247524753,0.991128889674682,0.995071605374823,1.02231734112336,0.666091569665988,1,1,1,1,1,1,1,1,1
2002,1.206175867435,1.22251270255451,0.968799815119415,1.14926349956917,0.808663826404232,1.06034811258351,1.6131721827073,1.20016239047058,0.580594962403416,0.423657478721677,1.33414757434998,1,0.999813566581946,1.01065598226845,1.00966877583625,1.01968189944781,1,0.925513337982273,0.848373877224536,1,1.00020108643022,1.0004093344356,1,0.999473902012744,0.998929067354519,1,1.00256521605185,1.00522179076747,1,0.995485275074345,0.990809760870854,1,1.00020632229765,1.0004199926428,1,1.00966877583625,1.01968189944781,1,1.0036576731324,1.00744561214615,1,1.00538968577588,1.01097132204663,1,1.7,1.5,1.9,0.992540812412088,0.990409615958399,0.994672008865777,1.02617802551072,0.672550809746179,1,1,1,1,1,1,1,1,1
2003,1.20254452251402,1.21901163536575,0.96861072195198,1.1445613227862,0.825120981189231,1.05247744189394,1.60066405129505,1.19004769802737,0.580427117268874,0.422213860968252,1.334908605259,1,0.999800334131428,1.01122579053415,1.0099572346326,1.02027508914966,1,0.925777753867823,0.848867410205319,1,1.00034637288561,1.00070529031341,1,0.999333325320145,0.99864250576926,1,1.00221352347581,1.00450721384629,1,0.996001553518155,0.99185829581497,1,1.00016454335795,1.0003350459615,1,1.0099572346326,1.02027508914966,1,1.0099572346326,1.02027508914966,1,1.00594868792951,1.01211281872374,1,1.7,1.5,1.9,0.992141946626095,0.989896788519265,0.994387104732925,1.02623998156013,0.676582266323926,1,1,1,1,1,1,1,1,1
2004,1.19860891006322,1.21551056817699,0.968421628784546,1.13989265337886,0.84146086346563,1.04466285704109,1.58824505193313,1.18000508215949,0.580260468186762,0.420780530331745,1.33566421311616,1,0.999786445765937,1.01173950979615,1.01035883795276,1.02110153539429,1,0.926145883732081,0.849555012295009,1,1.00027957717006,1.00056951441623,1,1.00035005708907,1.00071308597439,1,1.00210147546249,1.00428082368449,1,0.994910682389555,0.989632773851729,1,1.00083171585911,1.00169425197296,1,1.00120525597226,1.00245517418785,1,1.00498354300251,1.01015175732413,1,1.004343626937,1.00884821231577,1,1.7,1.5,1.9,0.991782343142698,0.989434441183469,0.994130245101927,1.02675062738907,0.680959429227399,1.36120204818266,1.02205649455869,1.74688441766207,0.375648628613788,0.104897423744349,0.946500483403845,0.791719558636852,0.409177947254581,1.3587422661044
2005,1.19504544844374,1.21200950098824,0.968232535617111,1.13525713446198,0.857684722296327,1.03690376065787,1.57591423528109,1.17003377518337,0.580095002417994,0.419357377244651,1.33641445568209,1,0.999778036318765,1.01207397218401,1.01054993765407,1.02149503246617,1,0.926321055359325,0.849882401294194,1,1.00031587051215,1.00064357223107,1,0.999470367832502,0.998920897828138,1,1.00223171579239,1.00454702245507,1,0.99531705468587,0.990458705552091,1,1.00064990111569,1.00132414484708,1,1.00677849516326,1.01381088480176,1,1.00419304087711,1.00854313577395,1,1.01054993765407,1.02149503246617,1,1.7,1.5,1.9,0.991548219471191,0.989133425034388,0.993963013907993,1.02367243269667,0.682994684211817,0.886544685088374,0.5826256873728,1.28094428701287,1.09086035915304,0.761032962648761,1.49887754041963,1.11613876319759,0.778708026975365,1.53328723391398
2006,1.19105006495799,1.20850843379948,0.968043442449677,1.13065441420066,0.873793789068725,1.02919956383051,1.56367066543258,1.16013302027898,0.579930707403754,0.417944293689958,1.33715938990003,1,0.999762830942056,1.01251564455569,1.01111174012371,1.02265274541764,1,0.926836031846082,0.850845616808643,1,1.0002108025255,1.00042974870636,1,0.999925192947504,0.999847495973018,1,1.00243555341963,1.00496519635555,1,0.994024113755697,0.987817368996231,1,1.00115450746762,1.00235361549637,1,1.00143142228101,1.00291814280715,1,1.00254132911243,1.00518083403368,1,0.997911930393482,0.995743195153582,1,1.7,1.5,1.9,0.991239048811014,0.988735919899875,0.993742177722153,1.0244072841591,0.687613964397303,0.578404017857143,0.314248054866391,0.97461946769096,1.72176079734219,1.4162997070194,2.05160217591492,1.00048262548263,0.687142593200953,1.39549538563366
2007,1.1872583734373,1.20500736661072,0.967854349282242,1.1260841457213,0.889789277806254,1.02154968594965,1.55151341967862,1.15030207129827,0.579767570762317,0.416541173173813,1.33789907191027,1,0.999750221032998,1.01272959364584,1.01177867441989,1.02402884063753,1,0.927447377468965,0.851990526057065,1,1.00029862162035,1.00060919684768,1,0.999994049078161,0.999987859945236,1,1.00244447059299,1.00498679157164,1,0.992399512746824,0.98449478349909,1,1.00097039110814,1.00197962626883,1,0.997292316661449,0.994476246721868,1,1.00106993829914,1.00218270545271,1,1.00553191168278,1.01128526177972,1,1.7,1.5,1.9,0.991089284447912,0.988543365718743,0.99363520317708,1.02485311779651,0.692094217852854,0.688686491824866,0.419701629968373,1.05861752863555,0.447008547008547,0.172972311418882,0.95271132368334,1.81282495667244,1.51453059563716,2.12899884122793
2008,1.18344125768822,1.20150629942196,0.967665256114808,1.1215459870244,0.905672385473385,1.01395355456435,1.53944158827576,1.14054019257778,0.579605580285946,0.415147910698776,1.33863355706423,1,0.999738369601879,1.01294431888227,1.01236420980718,1.02523854065664,1,0.927984108745361,0.852996994737198,1,1.00047089029331,1.00096120852022,1,0.999926959650668,0.999850905811618,1,1.00243463225798,1.00496971227319,1,0.992445301015596,0.984578911192859,1,1.00096149344747,1.00196265607293,1,0.997244076090896,0.994374448613274,1,0.995055471127829,0.989906941493679,1,1.00401892508678,1.00820366248879,1,1.7,1.5,1.9,0.990938976782412,0.988350113005958,0.993527840558866,1.02451538371717,0.696096877100944,0.762330754352031,0.482357436049474,1.13153612508815,0.711697985441002,0.354817548743497,1.26297783869696,1.71535825036723,1.35889486921723,2.10642975985537
2009,1.17969603690563,1.1980052322332,0.967476162947373,1.11703960089928,0.921444292274198,1.00641060523942,1.52745427421913,1.13084665875511,0.579444723937836,0.413764402737619,1.33936289993828,1,0.999722159900172,1.01328793838628,1.01305605556977,1.02666975424154,1,0.928618289475155,0.85418776238622,1,1.0006679133833,1.00136435431759,1,1.00000123482042,1.00000252238181,1,1.00266432300876,1.00544244312411,1,0.990888842466501,0.981388534157517,1,1.00039636220905,1.00080965362391,1,0.999143014565545,0.998249426038106,1,1.00029220720663,1.0005968950076,1,0.996936118406254,0.993741373978251,1,1.7,1.5,1.9,0.990698443129607,0.988040855452352,0.993356030806862,1.0256892553644,0.701182154337162,1.25737974412122,0.971905234428045,1.57312121077484,0.200236751047168,0.0173501798533163,0.791427700979477,0.663348416289593,0.284557343381425,1.28470621882351
2010,1.17590868793803,1.19450416504444,0.967287069779939,1.11256465484057,0.937106161944744,0.998920281415514,1.51555059302028,1.12122075458924,0.579284989849145,0.412390547207694,1.34008715434726,1,0.999706327975757,1.01357870858494,1.01376872548032,1.02814617935436,1,0.929271558669544,0.8554161459616,1,1.00088590288351,1.00181097237253,1,1.00017737543185,1.00036259279953,1,1.00244922524633,1.00500673306044,1,0.988931179376761,0.977372995710589,1,1.00063740901648,1.00130299848927,1,0.998777292659053,0.997500528268547,1,0.996024320450056,0.991872872341879,1,1.00411190641623,1.00840560410947,1,1.7,1.5,1.9,0.990494903990543,0.987779162273555,0.993210645707531,1.02610994638323,0.705812316950906,0.7924591819559,0.552525571003025,1.09203421861997,1.05430522897772,0.735427330132125,1.45012130718442,1.03896595208071,0.682962314786749,1.5002868635667
2011,1.17232317815654,1.19100309785568,0.967097976612504,1.10812082096638,0.952659142039239,0.991482034272286,1.50372967248964,1.11166177478463,0.579126366316062,0.411026243445811,1.34080637335771,1,0.999694866064475,1.01384691297107,1.0141744333568,1.02898764550665,1,0.929643450977194,0.856116244592904,1,1.0009200633155,1.00188158980059,1,1.00034757981042,1.00071082350004,1,1.00260133648978,1.00531990366818,1,0.988507753252447,0.976497601956473,1,0.998766788628433,0.997478001894403,1,1.01111909664428,1.0227392816182,1,1.0141744333568,1.02898764550665,1,1.00360806055935,1.00737872039243,1,1.7,1.5,1.9,0.990307160920249,0.987537778326035,0.993076543514464,1.02625776546564,0.710311299464035,0.528351629354309,0.29956891815494,0.856800160529533,1.54287877831766,1.20926317433647,1.91587086917461,1.41268236313737,1.01295484617257,1.89148503582071
2012,1.16872219031827,1.18750203066692,0.966908883445069,1.10370777593826,0.968104364210375,0.984095322594329,1.49199065252343,1.10216902381892,0.578968841796956,0.409671392183661,1.34152060930083,1,0.999675202767086,1.01441264746961,1.01466992011527,1.03001627409098,1,0.930097639137439,0.856972062099117,1,1.00106192233966,1.00217281019665,1,1.00040310965302,1.00082480679776,1,1.00271369041117,1.00555250979825,1,0.988196960710688,0.975849680187016,1,0.998445022085947,0.996818343732829,1,0.99583336662475,0.991474608692792,1,1.0036387530312,1.00744528991813,1,0.992196167128151,0.984032497477758,1,1.7,1.5,1.9,0.98991114677127,0.987028617277347,0.992793676265193,1.02640421936364,0.714865732945843,1.03224872626216,0.751702274943028,1.35813605389159,0.791669904421478,0.421332386539882,1.32463276966272,1.2361677344205,0.756472556759725,1.86220822912459
2013,1.16513867685377,1.18400096347816,0.966719790277635,1.09932520088274,0.983442944483818,0.976759612639908,1.48033268489513,1.09274181577425,0.578812404909577,0.408325895523737,1.34222991378518,1,0.999661346604311,1.01468268762009,1.01519508825403,1.03110766897281,1,0.930579034748299,0.857880101074781,1,1.00114339848169,1.00234078676463,1,1.00043856680046,1.00089784215945,1,1.00256450824221,1.00525010925525,1,0.988238925132546,0.97592250748237,1,0.998596223192027,0.99712616185414,1,1.00238623611784,1.00488514722677,1,1.00377863659056,1.00773569552625,1,0.989488945416846,0.97848157239619,1,1.7,1.5,1.9,0.98972211866594,0.986785581141923,0.992658656189957,1.02654192228572,0.719471490247914,0.724418438704153,0.463455911990882,1.06528051238778,0.933259790402648,0.597227159628399,1.37044115088403,1.41235392320534,0.974881274132683,1.94741906307874
2014,1.16150948452852,1.18049989628941,0.9665306971102,1.09497278131455,0.998675983526983,0.969474378012389,1.46875493305108,1.08337947417208,0.578657044428309,0.40698965691575,1.34293433770909,1,0.999643699217782,1.01509329647547,1.01573266950785,1.03222608599137,1,0.931071808846667,0.858810622429441,1,1.00119882762293,1.00245562407868,1,1.00048151366417,1.00098631073002,1,1.00270164371842,1.00553392434415,1,0.987878088282395,0.975170026345728,1,0.99809499020344,0.996097864415972,1,1.00296055690811,1.00606427036781,1,1.00039143972361,1.00080180735935,1,0.989564767121669,0.978624942708595,1,1.7,1.5,1.9,0.989434692467174,0.98641603317208,0.992453351762267,1.0267280775571,0.724169895300536,0.738194859533772,0.50672723299309,1.03252516318752,1.36589861751152,1.09373573768213,1.67010315937751,0.897094430992736,0.538515651028041,1.39693102505938
