"year","cumunique_female","annunique_female","cumunique_male","annunique_male","cumunique_all","annunique_all","migrationrate","migrationrate_lower","migrationrate_upper","propstay","propstay_lower","propstay_upper","deathrate","deathrate_lower","deathrate_upper"
1980,0,0,1,1,1,1,0.00131857617421201,0,0.00263715234842402,0.98,0.96,1,0,0,0
1981,0,0,1,1,1,1,0.00131857617421201,0,0.00263715234842402,0.98,0.96,1,0.417572322069752,0.401680067500496,0.433074849229915
1982,0,0,1,1,1,1,0.00147165677353577,0,0.00294331354707153,0.98,0.96,1,0,0,0
1983,0,0,1,1,1,1,0.00167081129481352,0,0.00334162258962705,0.98,0.96,1,0.156611060012419,0.148927217248436,0.16428036244939
1984,1,1,0.982900418951839,0.982075149596232,0.984577101017086,0.983863077916025,0.00142435404300312,0,0.00284870808600623,0.98,0.96,1,0.0381072403474833,0.036214311555813,0.0399988829016486
1985,1,1,0.953771083712651,0.945729787812865,0.954945770569375,0.94695450484004,0.00117039858832698,0,0.00234079717665396,0.98,0.96,1,0.0355281598800676,0.033870822698293,0.0371738978626518
1986,0.993229092243756,0.984548441274211,0.932998348932491,0.904397381133148,0.930602583131012,0.897224810663979,0.00116551640338864,0,0.00233103280677727,0.98,0.96,1,0.0462557783379905,0.0443792880031718,0.0480960363175561
1987,0.99002013367357,0.9829972489339,0.860718069769357,0.724370464364979,0.853575564470686,0.707100043248074,0.00124613890599983,0,0.00249227781199967,0.98,0.96,1,0.0452765762734978,0.0434778092357578,0.0470384569668308
1988,0.995095103645316,1.01727671397126,0.853497807723439,0.825746887512171,0.847966889565076,0.826264966101749,0.00121890693651532,0,0.00243781387303065,0.98,0.96,1,0.0441654441824915,0.0424112922730721,0.045884610476979
1989,0.993317385097963,0.9836611411703,0.855464012916054,0.865133020793806,0.8510394720242,0.866227004683091,0.00146722597990178,0,0.00293445195980356,0.98,0.96,1,0.0646581706688444,0.0620258778174354,0.0672445082759819
1990,0.992667043347076,0.989547607491128,0.859545286769598,0.888000992264414,0.856522561771043,0.893849749663013,0.00176880666063746,0,0.00353761332127493,0.98,0.96,1,0.0753444494533241,0.0721330601524974,0.078513991786068
1991,0.985442143616835,0.936023829461986,0.85884433859417,0.853055473490202,0.854993400380137,0.842510031920866,0.0017198937037793,0,0.00343978740755859,0.98,0.96,1,0.0792655770210445,0.075652218339269,0.0828554933111297
