"year","cumunique_female","annunique_female","cumunique_male","annunique_male","cumunique_all","annunique_all","migrationrate","migrationrate_lower","migrationrate_upper","propstay","propstay_lower","propstay_upper","deathrate","deathrate_lower","deathrate_upper"
1998,0.956577768065167,0.993658480581839,0.873238844427446,0.864221787002973,0.869818220113644,0.881581759387263,0.00178769802872078,0,0.00357539605744156,0.986252676977241,0.972505353954483,1,0.0260718990069029,0.02385942145807,0.0284429190319739
1999,0.960066034207081,1.02513382530759,0.877745183409841,1.01013616992482,0.874166932341137,0.997115255757786,0.00202175460814696,0,0.00404350921629391,0.985726627850558,0.971453255701116,1,0.022791849321994,0.020839460158274,0.0248846204884009
2000,0.957087941411,0.906631518636012,0.878925078482017,0.912942810206307,0.874253139392013,0.876623387776618,0.0022903671462715,0,0.004580734292543,0.985048548387097,0.970097096774193,1,0.0228582819423956,0.0208781397181857,0.0249816187693934
2001,0.958891800991484,0.98705004904285,0.881109173038263,0.946168524543663,0.87672549344098,0.945923169265818,0.00245532178358907,0,0.00491064356717815,0.984303832676303,0.968607665352606,1,0.020435455849873,0.0186421876364398,0.0223595228664314
2002,0.957106995475617,0.925901080087665,0.884747407350164,0.984962074703457,0.880715729309834,0.986212208421214,0.00250287662491244,0,0.00500575324982488,0.983935393615929,0.967870787231859,1,0.0177085320838342,0.0161414128034391,0.0193893689245044
2003,0.956347150942434,0.941684656433981,0.886026068219022,0.921600066612315,0.88269398108501,0.935987634305564,0.00272908543863202,0,0.00545817087726403,0.983674984603541,0.967349969207082,1,0.0159330303912708,0.0145125838784648,0.0174556811990537
2004,0.957954438461861,0.981147095089835,0.889482499437342,0.988975215772251,0.886527366055262,0.989197775928451,0.00308540311003645,0,0.0061708062200729,0.983302856627592,0.966605713255185,1,0.00941993058998513,0.00584525836734453,0.014966697448533
2005,0.958423999817865,0.967887098574078,0.892223674246406,0.965602335517506,0.888594834101285,0.942566965640515,0.00317061091813655,0,0.0063412218362731,0.983124217733074,0.966248435466148,1,0.0128649183572489,0.0085933785605841,0.0190761943799517
2006,0.958681017123592,0.962163349638443,0.896749366526609,1.02445760105547,0.892987334800488,1.00725276065146,0.00336443300795776,0,0.00672886601591551,0.982609963521015,0.96521992704203,1,0.0136385776911836,0.00925328987607605,0.0199272676681389
2007,0.960817894447093,0.994794243890764,0.899491467712948,0.975233397093856,0.896115840005959,0.977664553892638,0.00356726153223042,0,0.00713452306446085,0.981993496092296,0.963986992184592,1,0.012518054886856,0.00836131288908031,0.0185636595059724
2008,0.960199473996715,0.95017767409537,0.899005206243559,0.884401190622186,0.895953233768302,0.891392112828931,0.00369768050988039,0,0.00739536101976078,0.981452220580995,0.962904441161989,1,0.010536398467433,0.00677770648057322,0.0161889940188333
2009,0.962180153253209,0.995798168741817,0.902795461712978,1.01344066479598,0.899752166342206,1.00425991797762,0.00378265005300787,0,0.00756530010601573,0.980814555378062,0.961629110756123,1,0.0073360843649702,0.00434609947492822,0.0121662048678672
2010,0.962797967721233,0.973069133252125,0.908060678461386,1.07035460616454,0.904585105036375,1.04327415475443,0.00397790611410935,0,0.0079558122282187,0.980162854258675,0.96032570851735,1,0.0111301369863014,0.00743294649044826,0.016511838345711
2011,0.96373334542665,0.981800229873757,0.910484650365631,0.980248686366677,0.908555383174941,1.01805220182083,0.00390679777041302,0,0.00781359554082604,0.979788933596791,0.959577867193581,1,0.0090684253915911,0.00583226529074605,0.0139398710181374
2012,0.963022277282471,0.950083454487158,0.911636220708876,0.943023598341539,0.911239179757382,0.981243670613332,0.00388934539915241,0,0.00777869079830482,0.979332202256108,0.958664404512216,1,0.00674870980547836,0.00406537186074251,0.0110248871246469
2013,0.965309018894175,1.00841272071962,0.911035817005626,0.893819615720108,0.912259344857395,0.940177672205458,0.00394525016706533,0,0.00789050033413066,0.978849575809842,0.957699151619684,1,0.00798403193612774,0.00501751356402948,0.0125415532363066
2014,0.967198968118699,1.00086049619872,0.911078047513677,0.912254998197653,0.912973929685593,0.931893846697453,0.00356994690195057,0,0.00713989380390114,0.978363461951244,0.956726923902489,1,0.0114895363151416,0.00779314189398281,0.0167968944522125
2015,0.969257389813834,1.01139449274954,0.913046917310516,0.973568262804667,0.915199176564418,0.980496209078253,0.00372883995763931,0,0.00745767991527862,0.977868584679979,0.955737169359957,1,0.00507399577167019,0.00275144926733623,0.00911578469486357
2016,0.968659415551123,0.955589918192468,0.915256451372257,0.983986382159485,0.917817392814886,0.996075258065094,0.00394699584406967,0,0.00789399168813935,0.977213920462492,0.954427840924985,1,0.00795644891122278,0.00493613841302184,0.0126478681135408
2017,0.967787366265491,0.948981648055009,0.92233955188967,1.15480835506219,0.923553570450789,1.10271778116454,0.00394699584406967,0,0.00789399168813935,0.97663671227976,0.953273424559521,1,0.010339123242349,0.00684579167128853,0.0154639974851792
2018,0.967690073791441,0.96515029508975,0.922527901378647,0.929562957214621,0.923887284128368,0.935843684084501,0.00394699584406967,0,0.00789399168813935,0.975991771403925,0.95198354280785,1,0.00814053127677806,0.00505047074063156,0.012939668721518
2019,0.9695508581036,1.0119501577878,0.924853923469071,1.00577659914789,0.926343285304688,1.00752592625285,0.00394699584406967,0,0.00789399168813935,0.975213443112531,0.950426886225061,1,0.00816696914700544,0.00499646100350901,0.0131496443859862
2020,0.968764585331678,0.948504020869472,0.930714000979512,1.21664127657123,0.935425447462425,1.34189486553445,0.00394699584406967,0,0.00789399168813935,0.974585831923294,0.949171663846588,1,0.0060790273556231,0.00329694257909221,0.0109161144647015
