"year","mrate_all_adults","mrate_male_adults","mrate_female_adults","mrate_nsw","mrate_vic","mrate_qld","mrate_nt","mrate_wa","mrate_sa","mrate_tas","mrate_act","pstay_indigenous","pstay_non_indigenous","non_aborig_migration","pstay_aus","pstay_aus_lower","pstay_aus_upper","pstay_os","pstay_os_lower","pstay_os_upper","pstay_nsw","pstay_nsw_lower","pstay_nsw_upper","pstay_vic","pstay_vic_lower","pstay_vic_upper","pstay_qld","pstay_qld_lower","pstay_qld_upper","pstay_wa","pstay_wa_lower","pstay_wa_upper","pstay_sa","pstay_sa_lower","pstay_sa_upper","pstay_act","pstay_act_lower","pstay_act_upper","pstay_tas","pstay_tas_lower","pstay_tas_upper","pstay_nt","pstay_nt_lower","pstay_nt_upper","drate_indigenous","drate_indigenous_lower","drate_indigenous_upper","drate_non_indigenous","drate_non_indigenous_lower","drate_non_indigenous_upper","drate_male","drate_female","drate_nsw","drate_nsw_lower","drate_nsw_upper","drate_vic","drate_vic_lower","drate_vic_upper","drate_qld","drate_qld_lower","drate_qld_upper"
1990,1.25256914608733,1.26452550881962,0.97106893312863,1.17498613374729,0.665149924056383,1.14320541888077,1.66176596040207,1.31959097164776,0.578334696461713,0.410753982737343,1.32449949669337,1,0.999936396350335,1.00552349546579,1.00373423084468,1.00755546367343,1,0.920073434643669,0.838284700060173,1,0.999500255998891,0.998988868711271,1,0.99976089487735,0.999516218963569,1,1.00301145938722,1.00609308126641,1,1.00180656272945,1.00365521566391,1,1.00331382483362,1.00670485682111,1,1.00156122315115,1.0031588204627,1,0.999750383406537,0.999494951120421,1,1.00373423084468,1.00755546367343,1,1.7,1.5,1.9,0.996133553173949,0.995028854080791,0.997238252267106,1.02227413501419,0.625703351092046,1,1,1,1,1,1,1,1,1
1991,1.24866870297381,1.26102444163086,0.970879839961195,1.17191551204286,0.67859338341243,1.13605947753799,1.65459692514255,1.30975382202468,0.578385177087855,0.410857995785631,1.32527508738613,1,0.999932239201342,1.00573065902579,1.00404100361556,1.00817871447231,1,0.92035463804222,0.838803243830555,1,0.999485669097871,0.998959029490445,1,1.00007451697999,1.00015081726241,1,1.00202633185175,1.00410115684575,1,1.00028365658982,1.00057410150472,1,1.00251943333241,1.00509916046065,1,1.00404100361556,1.00817871447231,1,1.00404100361556,1.00817871447231,1,1.00404100361556,1.00817871447231,1,1.7,1.5,1.9,0.995988538681948,0.994842406876791,0.997134670487106,1.02255310285463,0.629340905252724,1,1,1,1,1,1,1,1,1
1992,1.24461123211926,1.2575233744421,0.97069074679376,1.16884200101684,0.692049492479594,1.12890681217492,1.64742114413235,1.29990741607124,0.578435705214072,0.410962106705677,1.32605140787603,1,0.999929038900777,1.00585543141742,1.00433332888023,1.00877297614874,1,0.920622598127705,0.839297668692649,1,0.999616860260557,0.999224320173088,1,1.00012675949568,1.00025662904039,1,1.00173021286665,1.00350287657154,1,0.999372692983784,0.998729994966155,1,1.00187124856398,1.00378840828238,1,1.00157363445982,1.00318587810074,1,1.00433332888023,1.00877297614874,1,1.00433332888023,1.00877297614874,1,1.7,1.5,1.9,0.995901198007807,0.994730111724324,0.997072284291291,1.02298587024575,0.633114166509314,1,1,1,1,1,1,1,1,1
1993,1.24081654843876,1.25402230725334,0.970501653626326,1.1657655965892,0.705518269120515,1.12174741329656,1.64023860784581,1.29005174071659,0.57848628090744,0.411066315635688,1.32682845919363,1,0.999921592243902,1.00633427406711,1.00459081552219,1.00929670880528,1,0.920858623373994,0.839733413511396,1,0.999558002558658,0.999104925587847,1,1.00068972081711,1.00139673083412,1,1.00381909024894,1.00773391345694,1,0.999339319150528,0.998662077044683,1,1.00299894875131,1.00607307201262,1,1.00459081552219,1.00929670880528,1,1.00459081552219,1.00929670880528,1,1.00110197418268,1.00223157150136,1,1.7,1.5,1.9,0.995566008153026,0.994299153339605,0.996832862966447,1.02315144903061,0.63676341114676,1,1,1,1,1,1,1,1,1
1994,1.23679822516157,1.25052124006458,0.970312560458891,1.16268629467226,0.718999731231498,1.11458127139005,1.63304930673931,1.28018678286525,0.57853690423516,0.411170622714127,1.32760624237139,1,0.999910879997009,1.00700989632422,1.00492335950509,1.00997351687027,1,0.921163449965651,0.840296516850335,1,0.999755293935955,0.99950428562946,1,0.99976153534669,0.999516929194325,1,1.00203906509946,1.00413064496875,1,0.999128648782238,0.99823485649153,1,1.00171304938337,1.00347021721794,1,1.00243544139996,1.00493360597859,1,1.00492335950509,1.00997351687027,1,1.00492335950509,1.00997351687027,1,1.7,1.5,1.9,0.995093072573044,0.9936910933082,0.996495051837889,1.0236693700662,0.64067428343109,1,1,1,1,1,1,1,1,1
1995,1.23306108447888,1.24702017287582,0.970123467291457,1.15960409117061,0.732493896742555,1.10740837692459,1.62585323125126,1.27031252939706,0.578587575264559,0.41127502807972,1.32838475844377,1,0.99990321106826,1.00742518981688,1.00524264235286,1.01062376778294,1,0.921456120731817,0.840837524676647,1,0.999845622480754,0.999687167118223,1,0.999663761751705,0.999318641854774,1,1.00200347270256,1.00405986663192,1,0.998569379568883,0.997100969659427,1,1.00322020907235,1.00652547915623,1,1.00071364118415,1.00144613302043,1,1.00524264235286,1.01062376778294,1,1.00524264235286,1.01062376778294,1,1.7,1.5,1.9,0.994802367128182,0.993317329164806,0.996287405091559,1.02381101942729,0.644392635591195,1,1,1,1,1,1,1,1,1
1996,1.22929287491762,1.24351910568707,0.969934374124022,1.15651898198115,0.746000783617522,1.1002287203514,1.61865037180203,1.26042896716713,0.578638294063092,0.411379531871455,1.32916400844713,1,0.999894564780712,1.00775770456961,1.00579418675796,1.01174804153686,1,0.92196169415909,0.841772918826717,1,0.999832007959971,0.999659386632402,1,1.00044849146113,1.00090934181696,1,1.00215369250759,1.00436673343364,1,0.998595274651132,0.997151839863687,1,1.00124098428454,1.0025161658625,1,0.997268848527567,0.994462435837521,1,1.00579418675796,1.01174804153686,1,1.00579418675796,1.01174804153686,1,1.7,1.5,1.9,0.994569606801275,0.993018065887354,0.996121147715197,1.02400444270275,0.648186126536744,1,1,1,1,1,1,1,1,1
1997,1.22539973792681,1.24001803849831,0.969745280956588,1.15343096299301,0.75952040985411,1.09304229210372,1.61144071879393,1.25053608300576,0.578689060698342,0.411484134228582,1.32994399341982,1,0.999885118923814,1.00804316839748,1.00648089280787,1.01314960220468,1,0.922591163568935,0.842939015291283,1,0.999777094796841,0.999547729790048,1,1.00011255149007,1.00022836472781,1,1.00212052270054,1.00430249825212,1,0.998200867584287,0.996349596223619,1,1.00285602796421,1.00579482375781,1,1.00008252362863,1.00016743879603,1,1.00648089280787,1.01314960220468,1,1.00421360282844,1.00854931607189,1,1.7,1.5,1.9,0.994369782121768,0.992761148442272,0.995978415801262,1.0244706515025,0.652196747837092,1,1,1,1,1,1,1,1,1
1998,1.22136560436013,1.23651697130955,0.969556187789153,1.15034003008757,0.773052793483991,1.08584908259671,1.60422426261113,1.24063386371842,0.578739875238018,0.411588835290613,1.33072471440215,1,0.999864797051669,1.00902270386897,1.0071771813262,1.01457273136699,1,0.92322941675277,0.844123056712312,1,0.999849971466668,0.999695378253068,1,1.00023973433705,1.00048676269059,1,1.00234631105216,1.0047640095899,1,0.997159548322208,0.994232674725622,1,1.00046136016032,1.00093675739462,1,0.999730202210813,0.999452195712141,1,0.92322941675277,0.844123056712312,1,1.00535222992243,1.01086730365711,1,1.7,1.5,1.9,0.993684107291718,0.991879566517923,0.995488648065513,1.02510574665264,0.656361727911794,1,1,1,1,1,1,1,1,1
1999,1.21763159176326,1.23301590412079,0.969367094621719,1.14724617913843,0.786597952572903,1.07864908222744,1.59700099361969,1.23072229608563,0.578790737749956,0.411693635197323,1.33150617243636,1,0.999857003792607,1.00918908677529,1.00774952149296,1.01574404433192,1,0.923754052624332,0.845097587418445,1,1.00004771272697,1.00009693389319,1,1.00008899053391,1.00018079450612,1,1.00184291147945,1.00374408665858,1,0.997059189091496,0.994025404361114,1,1.00434100971278,1.00881926057311,1,0.996931923229574,0.993766849123367,1,1.00320922587844,1.00651991152579,1,1.00432113500852,1.00877888282525,1,1.7,1.5,1.9,0.993567639257294,0.991729821902236,0.995405456612353,1.02126663607021,0.657693609009669,1,1,1,1,1,1,1,1,1
2000,1.21382643710198,1.22951483693203,0.969178001454284,1.14414940601142,0.800155905220692,1.07144228137483,1.58977090216743,1.22080136686298,0.578841648302124,0.411798534088754,1.33228836856669,1,0.999843295362971,1.00960131675201,1.00850331378573,1.01728880087495,1,0.924445016668903,0.846382822645715,1,1.00003274084135,1.00006656815224,1,1.00052888746516,1.00107532549084,1,1.00212647745273,1.00432351976791,1,0.996136528069182,0.992144850986216,1,1.00850331378573,1.01728880087495,1,1.00850331378573,1.01728880087495,1,1.00407919288484,1.0082937493892,1,1.00850331378573,1.01728880087495,1,1.7,1.5,1.9,0.993279078273592,0.991358814923189,0.995199341623994,1.02174196323622,0.661835706203015,1,1,1,1,1,1,1,1,1
2001,1.20990569701521,1.22601376974327,0.968988908286849,1.14104970656453,0.813726669561414,1.06422867039963,1.58253397858395,1.210871062781,0.578892606962614,0.411903532105209,1.33307130383934,1,0.999831401211202,1.0098467788228,1.00929821835587,1.01892039604031,1,0.925173666301034,0.847740307482154,1,1.00021978421025,1.0004472259246,1,0.999821737195543,0.999637263534744,1,1.00195902197585,1.00398629825803,1,0.996276902762861,0.992424089053709,1,0.999998016621165,0.999995964139405,1,0.997631309676732,0.995180091787716,1,1.00929821835587,1.01892039604031,1,1.00929821835587,1.01892039604031,1,1.7,1.5,1.9,0.993107254824039,0.991137899059478,0.995076610588599,1.02231734112336,0.666091569665988,1,1,1,1,1,1,1,1,1
2002,1.20617095718673,1.22251270255451,0.968799815119415,1.13794707664791,0.827310263763426,1.05700823964436,1.57529021318056,1.20093137054515,0.57894361379965,0.412008629387257,1.3338549793025,1,0.999813494434674,1.01064509261231,1.00969326115071,1.01973223767247,1,0.925535782456796,0.848415758555219,1,1.00018796006119,1.00038262381904,1,0.999507383176425,0.998997196908954,1,1.00259564246568,1.00528385991559,1,0.995509416427017,0.9908586737763,1,1.00023057813967,1.00046937997268,1,1.00969326115071,1.01973223767247,1,1.00368201267257,1.00749534630695,1,1.00541406731882,1.01102123025972,1,1.7,1.5,1.9,0.992548435171386,0.990419416648925,0.994677453693847,1.02617802551072,0.672550809746179,1,1,1,1,1,1,1,1,1
2003,1.20254018950412,1.21901163536575,0.96861072195198,1.1348415121039,0.840906706029434,1.04978097943328,1.56803959625023,1.19098227683571,0.578994668881583,0.412113826075737,1.33463939600634,1,0.999800277306546,1.01121472291829,1.00997968066531,1.02032126213164,1,0.925798329033817,0.848905826060074,1,1.00033358180612,1.00067926054468,1,0.999364436911192,0.99870582591147,1,1.00224193360568,1.00456516816626,1,0.996023689389542,0.991903182782913,1,1.00018677175068,1.00038031654837,1,1.00997968066531,1.02032126213164,1,1.00997968066531,1.02032126213164,1,1.00597104487333,1.01215862231871,1,1.7,1.5,1.9,0.992149693957195,0.989906749373537,0.994392638540854,1.02623998156013,0.676582266323926,1,1,1,1,1,1,1,1,1
2004,1.19860540859664,1.21551056817699,0.968421628784546,1.13173300876694,0.854516014596617,1.04254688007231,1.56078211806758,1.18102376830778,0.579045772276894,0.412219122311748,1.335424555003,1,0.999786408109167,1.0117283461447,1.01037920601769,1.02114346831879,1,0.926164554127968,0.849589900428024,1,1.00026761978733,1.00054516795267,1,1.00037809517589,1.00077021723621,1,1.00212762629363,1.00433418500961,1,0.994930739031428,0.9896734144687,1,1.00085189186451,1.00173538791095,1,1.00122543950794,1.00249634137414,1,1.00500380270558,1.01019324058108,1,1.00436387373986,1.00888964204088,1,1.7,1.5,1.9,0.991790157698708,0.989444488469768,0.994135826927649,1.02675062738907,0.680959429227399,1.36120204818266,1.02205649455869,1.74688441766207,0.375648628613788,0.104897423744349,0.946500483403845,0.791719558636852,0.409177947254581,1.3587422661044
2005,1.19504432442835,1.21200950098824,0.968232535617111,1.12862156246358,0.868138207736667,1.03530593184905,1.5535177688888,1.17105583159119,0.579096924054195,0.412324518236661,1.33621045734663,1,0.99977797133073,1.01206152906599,1.01057410361529,1.02154480405913,1,0.926343207098563,0.849923811188118,1,1.00029899095008,1.00060919598193,1,0.999502205684907,0.998985740884466,1,1.0022611197107,1.00460704593918,1,0.995340856372907,0.990506964922883,1,1.00067383033068,1.00137293362839,1,1.00620657564776,1.01264593776211,1,1.00421705482158,1.00859227629528,1,1.01057410361529,1.02154480405913,1,1.7,1.5,1.9,0.991556929653804,0.989144623840605,0.993969235467003,1.02367243269667,0.682994684211817,0.886544685088374,0.5826256873728,1.28094428701287,1.09086035915304,0.761032962648761,1.49887754041963,1.11613876319759,0.778708026975365,1.53328723391398
2006,1.19104218199989,1.20850843379948,0.968043442449677,1.12550716901248,0.881773303755894,1.02805812503267,1.54624653895162,1.16107845329043,0.579148124282226,0.412430013992113,1.33699710409338,1,0.999762843228269,1.01250229821658,1.01113083848372,1.02269212511732,1,0.926853538366384,0.850878380662274,1,1.00019763892563,1.00040292087922,1,0.999951481107921,0.999901085909096,1,1.00245970832725,1.00501453769144,1,0.994042889356484,0.987855407276093,1,1.00117341775068,1.00239221352931,1,1.00145033779457,1.00295676257857,1,1.00256026559044,1.00521954093545,1,0.997930779429201,0.995781538636413,1,1.7,1.5,1.9,0.991248391248391,0.988747931605074,0.993748850891708,1.0244072841591,0.687613964397303,0.578404017857143,0.314248054866391,0.97461946769096,1.72176079734219,1.4162997070194,2.05160217591492,1.00048262548263,0.687142593200953,1.39549538563366
2007,1.18725143185767,1.20500736661072,0.967854349282242,1.12238982422436,0.895421320995315,1.02080344987391,1.53896841847529,1.15109161998459,0.579199373029857,0.41253560972001,1.33778449630138,1,0.999750262778749,1.01271651730367,1.01179543879715,1.02406345513063,1,0.927462744542929,0.852019325265655,1,1.00028629740555,1.00058406515357,1,1.00001785258301,1.00003642041959,1,1.00246619222576,1.00503119103823,1,0.99241595602661,0.984528061651556,1,1.00098697640065,1.00201349544857,1,0.996882950179027,0.993641017532553,1,1.00108652524106,1.00221658149698,1,1.0055485725561,1.011319445511,1,1.7,1.5,1.9,0.991098437887429,0.988555134426694,0.993641741348163,1.02485311779651,0.692094217852854,0.688686491824866,0.419701629968373,1.05861752863555,0.447008547008547,0.172972311418882,0.95271132368334,1.81282495667244,1.51453059563716,2.12899884122793
2008,1.18343520759048,1.20150629942196,0.967665256114808,1.11926952390203,0.909082277830708,1.01354189660504,1.53168339766049,1.14109531822735,0.579250670366092,0.412641305562527,1.33857263503079,1,0.999738435303276,1.01293147685676,1.01237908592775,1.02526929329272,1,0.927997744947982,0.853022580886293,1,1.00046067944493,1.00094037993402,1,0.999945211648897,0.999888161135554,1,1.00245437494931,1.00501008885522,1,0.992459884439048,0.98460844421932,1,1.00097620201156,1.0019927105351,1,0.996860678391238,0.993591736988094,1,0.995070092906256,0.989936634337559,1,1.0040336785781,1.00823390415363,1,1.7,1.5,1.9,0.990947966200267,0.988361670828914,0.993534261571619,1.02451538371717,0.696096877100944,0.762330754352031,0.482357436049474,1.13153612508815,0.711697985441002,0.354817548743497,1.26297783869696,1.71535825036723,1.35889486921723,2.10642975985537
2009,1.1796925646182,1.1980052322332,0.967476162947373,1.11614626384028,0.92275619267273,1.00627345543977,1.52439146668931,1.13108953454685,0.579302016360062,0.412747101662108,1.33936152134378,1,0.999721614937804,1.01330735702021,1.01306641567607,1.02669120156775,1,0.928627786071261,0.854205606530856,1,1.00065901074042,1.00134618314187,1,1.00001845389729,1.00003769638931,1,1.00267943738512,1.00547337579848,1,0.99089897587786,0.981409035550441,1,1.00040659284989,1.00083056072771,1,0.999153232388917,0.998270279658265,1,1.00030243678232,1.00061779766683,1,0.996946313660609,0.993762133424346,1,1.7,1.5,1.9,0.990684850085854,0.988023378681812,0.993346321489896,1.0256892553644,0.701182154337162,1.25737974412122,0.971905234428045,1.57312121077484,0.200236751047168,0.0173501798533163,0.791427700979477,0.663348416289593,0.284557343381425,1.28470621882351
2010,1.1759065298073,1.19450416504444,0.967287069779939,1.11302003982598,0.936443083966965,0.99899811657325,1.51709261572521,1.12107425544567,0.579353411081031,0.412852998161469,1.3401511563045,1,0.99970581946831,1.01359675720532,1.01377734915071,1.02816405812664,1,0.929279463560889,0.855431021074484,1,1.00087742962205,1.00179366717118,1,1.00019275480411,1.00039403498074,1,1.0024626108228,1.0050341407188,1,0.98893959176542,0.977389991571269,1,1.00064592098472,1.00132041047664,1,0.998785788804128,0.997517874133515,1,0.996032793176846,0.991890120345687,1,1.00412044794044,1.00842313960639,1,1.7,1.5,1.9,0.990482269956273,0.987762918515209,0.993201621397338,1.02610994638323,0.705812316950906,0.7924591819559,0.552525571003025,1.09203421861997,1.05430522897772,0.735427330132125,1.45012130718442,1.03896595208071,0.682962314786749,1.5002868635667
2011,1.17232148562703,1.19100309785568,0.967097976612504,1.10989084763795,0.950142970194026,0.991715870182019,1.50978683491299,1.11104946740076,0.579404854598395,0.412958995203594,1.34094154097918,1,0.999694382670087,1.0138640704911,1.01418197061343,1.0290032849544,1,0.929650360006882,0.856129256590991,1,1.00091221855921,1.00186556124919,1,1.00036159543811,1.00073949212106,1,1.00261341886176,1.00534465442207,1,0.988515099756536,0.976512443614962,1,0.998774211376784,0.997493162431228,1,1.01112661119392,1.02275482609789,1,1.01418197061343,1.0290032849544,1,1.00361551928762,1.00739403140897,1,1.7,1.5,1.9,0.990295150656233,0.987522336558013,0.993067964754452,1.02625776546564,0.710311299464035,0.528351629354309,0.29956891815494,0.856800160529533,1.54287877831766,1.20926317433647,1.91587086917461,1.41268236313737,1.01295484617257,1.89148503582071
2012,1.16872261169579,1.18750203066692,0.966908883445069,1.10675868304702,0.963855869869648,0.98442670642394,1.5024741143787,1.10101515686337,0.57945634698168,0.413065092931742,1.34173267643602,1,0.999674732349692,1.01442735854658,1.01467947324729,1.03003611668247,1,0.930106396020213,0.856988571106768,1,1.00105053658614,1.0021495348606,1,1.00041895212098,1.00085723067702,1,1.00272756582017,1.00558095538264,1,0.988206264599418,0.975868479294418,1,0.998454422460324,0.996837546787853,1,0.995545292879176,0.99088508827168,1,1.00364820230463,1.00746469769434,1,0.992205508669468,0.984051454221796,1,1.7,1.5,1.9,0.989900849017396,0.98701537730808,0.992786320726711,1.02640421936364,0.714865732945843,1.03224872626216,0.751702274943028,1.35813605389159,0.791669904421478,0.421332386539882,1.32463276966272,1.2361677344205,0.756472556759725,1.86220822912459
2013,1.16513998648629,1.18400096347816,0.966719790277635,1.10362354181598,0.977581801544744,0.977130615438179,1.49515444422964,1.09097131025901,0.579507888300547,0.413171291489443,1.34252456374529,1,0.99966092484586,1.01469619274071,1.01520253353057,1.03112315011215,1,0.930585859464387,0.857892981360501,1,1.00113363913994,1.00232082508184,1,1.00045217793229,1.00092571423282,1,1.00257625416556,1.00527419623582,1,0.988246172716942,0.975937160066947,1,0.998603546735171,0.997141132792209,1,1.00239358745633,1.00490023465892,1,1.00378599814068,1.00775082575677,1,0.989496202168689,0.978496263402788,1,1.7,1.5,1.9,0.989712665081502,0.98677342653336,0.992651903629645,1.02654192228572,0.719471490247914,0.724418438704153,0.463455911990882,1.06528051238778,0.933259790402648,0.597227159628399,1.37044115088403,1.41235392320534,0.974881274132683,1.94741906307874
2014,1.16151114816317,1.18049989628941,0.9665306971102,1.10048541969954,0.991320783805503,0.969827587345142,1.48782781455429,1.08091791398737,0.579559478624786,0.413277591020499,1.34331720397927,1,0.99964330645863,1.01510590704482,1.01573891446405,1.03223908567392,1,0.931077533288579,0.85882143814667,1,1.00118988852754,1.00243732935136,1,1.0004937677938,1.00101141805197,1,1.00271199458514,1.00555516239556,1,0.987884161982274,0.975182307473813,1,0.998101126719164,0.996110409105747,1,1.00296672333844,1.00607694057283,1,1.00039759035843,1.00081441128979,1,0.989570851191635,0.978637267347319,1,1.7,1.5,1.9,0.989425865068626,0.986404683659661,0.99244704647759,1.0267280775571,0.724169895300536,0.738194859533772,0.50672723299309,1.03252516318752,1.36589861751152,1.09373573768213,1.67010315937751,0.897094430992736,0.538515651028041,1.39693102505938
