"year","mrate_all_adults","mrate_male_adults","mrate_female_adults","mrate_nsw","mrate_vic","mrate_qld","mrate_nt","mrate_wa","mrate_sa","mrate_tas","mrate_act","pstay_indigenous","pstay_non_indigenous","non_aborig_migration","pstay_nsw","pstay_nsw_lower","pstay_nsw_upper","pstay_aus","pstay_aus_lower","pstay_aus_upper","pstay_os","pstay_os_lower","pstay_os_upper","pstay_vic","pstay_vic_lower","pstay_vic_upper","drate_indigenous","drate_indigenous_lower","drate_indigenous_upper","drate_non_indigenous","drate_non_indigenous_lower","drate_non_indigenous_upper","drate_male","drate_female","drate_nsw","drate_nsw_lower","drate_nsw_upper","drate_vic","drate_vic_lower","drate_vic_upper","drate_qld","drate_qld_lower","drate_qld_upper"
2010,1.17593284277991,1.19450416504444,0.967287069779939,1.10085615800063,0.926758372395604,1.00797056436873,1.5378778187165,1.15876917680235,0.584361137727335,0.412922514815839,1.33642660797214,1,0.999723473692174,1.01354978908347,1.00016617781497,1.00033927970557,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.99051514764157,0.987805189824875,0.993225105458264,1.02610994638323,0.705812316950906,0.795979214583866,0.554983116114333,1.09683448068167,1.04320643072457,0.727673597878626,1.43492148226949,1.50351569184687,0.00508768400953754,0.0248258080540154
2011,1.17234548182959,1.19100309785568,0.967097976612504,1.0874282199146,0.933469896744787,1.00849738650781,1.54761152893838,1.17796771806693,0.587861718997104,0.411741695582021,1.33379747349569,1,0.999717969734627,1.01381948300327,0.999784626119174,0.999560278326647,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.990326361897711,0.987562465297057,0.993090258498365,1.02625776546564,0.710311299464035,0.555810117302053,0.318416642787345,0.892575653102485,1.5912370457825,1.26011200315463,1.95695357608152,1.80762925289913,0.00516478385818105,0.025198118634026
2012,1.16874269253757,1.18750203066692,0.966908883445069,1.07432542232297,0.940018910041915,1.00901145231679,1.55710954970937,1.19670139099812,0.591277538130083,0.410589468388693,1.33123200017689,1,0.999706392276904,1.01438677843172,0.999318573730722,0.998608754700225,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.989929255097794,0.98705189941145,0.992806610784139,1.02640421936364,0.714865732945843,1.04244753177653,0.759138672106763,1.37144782665985,0.781933881732112,0.416145997982889,1.30838909441725,1.86005913268657,0.00307195635501462,0.0205069419830382
2013,1.16515805112283,1.18400096347816,0.966719790277635,1.06153609719188,0.946411244179662,1.00951321957098,1.56638033901163,1.21498687792114,0.594611636911294,0.409464807178194,1.32872790346322,1,0.99970145531752,1.01462868944153,0.998826097765145,0.997603282937171,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.98975991739093,0.986834179502625,0.992685655279236,1.02654192228572,0.719471490247914,0.640337423312884,0.375424095132265,1.00622566175025,1.1298324742268,0.788915294395945,1.5436084990303,1.83980355652729,0.00412656880845111,0.0230739942485332
2014,1.16153844586297,1.18049989628941,0.9665306971102,1.04904912818216,0.952652455303756,1.01000312440091,1.57543195491211,1.23284007237786,0.597866913302321,0.408366734407505,1.32628300682164,1,0.99969301698282,1.01504216784184,0.998330063215556,0.996590545731759,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.989470482510715,0.986462048942348,0.992478916079082,1.0267280775571,0.724169895300536,0.745487916794127,0.511739524766406,1.04263412751046,1.35113657364628,1.08190088811894,1.65208888113489,1.39473329842719,0.00419037560605675,0.0234271880026676
2015,1.15800052031112,1.17699882910065,0.966341603942766,1.03685391842331,0.958747839920171,1.01048158255662,1.58427207892274,1.25027612520184,0.601046129842426,0.407294318214383,1.32389523542895,1,0.99968112244898,1.015625,0.997825086408141,0.995559551416622,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.9890625,0.9859375,0.9921875,1.02678927992184,0.728839636514654,1.31535038932147,0.987081293825985,1.67157234548761,0.523461708720673,0.167251122291771,1.16858268003259,1.54366705684745,0.000609051010057573,0.0140717365307751
2016,1.15452391607289,1.17349776191189,0.966152510775331,1.02494036052039,0.964702449886236,1.01094899058444,1.592908037742,1.267309487401,0.604151921467621,0.40624666977984,1.32156261029924,1,0.999666913397483,1.01632124352332,0.997157061696421,0.994195667630193,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.988575129533679,0.985310880829016,0.991839378238342,1.02635684072248,0.733216774340962,0.40850772652107,0.170133227589012,0.815002884753328,1.48445917944467,1.1699114634607,1.82978239470575,1.52960213373167,0.00227433081816935,0.0193462060536289
2017,1.15101119443683,1.16999669472313,0.965963417607897,1.01329880861511,0.970521106374965,1.01140572692308,1.6013468235074,1.28395395010295,0.607186802794118,0.405222940871263,1.31928324281351,1,0.999661794110503,1.01657208858535,0.996568073754858,0.992993150582834,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.988399537990258,0.985085120273188,0.991713955707327,1.02591917600494,0.737646804720259,0.812773109243697,0.571526960543936,1.111207323221,0.643941411451398,0.358418054985948,1.06116728506335,1.67697436927373,0.00531698046068494,0.0259327274291589
2018,1.1475861144522,1.16649562753437,0.965774324440462,1.00192005233914,0.976208412893667,1.01185215292556,1.60959511267629,1.30022268179534,0.610153174908558,0.404222321551936,1.31705532961994,1,0.999653896063093,1.01695909290846,0.995909970820332,0.991649523758177,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.988128634964078,0.984736816382386,0.99152045354577,1.02550172994973,0.742149174952762,0.945978808407156,0.66895109027993,1.27843744876921,1.00552882889352,0.659692566426352,1.44248906101331,1.68511630420562,0.00326830829930965,0.0218048467336495
2019,1.14410347170545,1.16299456034561,0.965585231273028,0.990795292511597,0.981768767430826,1.01228861381267,1.61765928364249,1.31612826307216,0.61305333170355,0.40324403804394,1.31487714787548,1,0.999652416888666,1.01703157245535,0.995115758278092,0.990028006484439,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.988077899281258,0.984671584790189,0.991484213772327,1.02791422067809,0.748772013897208,1.15513626834382,0.879244121277948,1.46605813569496,1.02894491129785,0.684591661142123,1.45696711019759,0.944314424892935,0.000100586519946579,0.0124173988758992
2020,1.14057943338807,1.15949349315685,0.965396138105593,0.979916118446008,0.987206373798414,1.01271543956328,1.62554543318603,1.33168271907907,0.615889465793576,0.402287350732574,1.31274705080265,1,0.999651956007239,1.01705415564527,0.994475338697239,0.988720483173529,1,1.01324489795918,1.02704166666667,1,0.932959183673469,0.863125,1,1.02040816326531,1.04166666666667,1,1.7,1.5,1.9,0.988062091048309,0.984651259919254,0.991472922177363,1.02740654804056,0.753341067634961,0.606265356265356,0.288847185035949,1.07005764817457,1.78804347826087,1.44713935920049,2.1340926977494,1.38998164491062,0.000123125844671721,0.0151731987396784
