"year","cumunique_female","annunique_female","cumunique_male","annunique_male","cumunique_all","annunique_all","migrationrate","migrationrate_lower","migrationrate_upper","propstay","propstay_lower","propstay_upper","deathrate","deathrate_lower","deathrate_upper"
1990,0.935779401828176,0.988539055572798,0.851631044727456,0.883978278980601,0.84607750157982,0.887676577071194,0.00176880666063746,0,0.00353761332127493,0.988632310409699,0.977264620819398,1,0.0894847021936968,0.0849604467257326,0.0940176593076661
1991,0.933619467942101,0.918867119500213,0.851201676446807,0.847652067602615,0.845061170287718,0.836756933561425,0.0017198937037793,0,0.00343978740755859,0.988329912997199,0.976659825994398,1,0.0914514410726558,0.0864708786091786,0.0964821585685966
1992,0.93927017841596,0.985358785718374,0.857952838382494,0.932888994382315,0.852829804817739,0.937316019261782,0.0016027673766554,0,0.00320553475331081,0.98804425513763,0.976088510275261,1,0.0922969931072734,0.0868903043660905,0.097804051238087
1993,0.944275150729723,0.999267284027187,0.863619151998468,0.941715494019991,0.858283019335871,0.932334799772376,0.0015841671327365,0,0.003168334265473,0.9877915796875,0.975583159375,1,0.100632365828151,0.0943250584125687,0.107109793767671
1994,0.951517273328178,1.02462459513784,0.860709688528217,0.814679780607361,0.858299934294868,0.858558770254656,0.00151061006571517,0,0.00302122013143034,0.987456010403587,0.974912020807175,1,0.107486750074631,0.10021616308337,0.115028612293486
1995,0.950286842634616,0.932995189954436,0.866291931309629,0.968550207466394,0.863316904097195,0.953532677587825,0.00153811206595107,0,0.00307622413190213,0.987143890059812,0.974287780119624,1,0.0955894219954099,0.0885781524687324,0.102947257615209
1996,0.952803389236609,0.988767707130908,0.871845298189941,0.983460057947091,0.867837235676477,0.956437697858012,0.00155482144948748,0,0.00310964289897496,0.986594252294078,0.973188504588155,1,0.077049680870724,0.0710312720189667,0.083425609828844
1997,0.95437824227169,0.975516269675882,0.872487196452078,0.887732280177835,0.86822847379902,0.877086422365876,0.00163911363822504,0,0.00327822727645008,0.985925824319396,0.971851648638791,1,0.0396050140450248,0.0363761040017542,0.0430476965258142
1998,0.957144120435597,0.993407856362389,0.872232153283872,0.865247516933264,0.868774484684915,0.882731931988735,0.00178769802872078,0,0.00357539605744156,0.98524731646471,0.970494632929419,1,0.0278750004181132,0.0255652222594495,0.0303415794525021
1999,0.960607202903799,1.02511288567817,0.876864390117705,1.01277875189819,0.873237895390486,0.999278735973308,0.00202175460814696,0,0.00404350921629391,0.984692212757499,0.969384425514998,1,0.0243984948501576,0.0223551962800247,0.0265814412882279
2000,0.957586485040936,0.906477327637091,0.878196790957733,0.916569548386854,0.873862431614815,0.891017057415809,0.0022903671462715,0,0.004580734292543,0.983958343546911,0.967916687093822,1,0.0242863067404391,0.0222346981708951,0.0264779376684225
2001,0.959607322676769,0.990494439091123,0.880599524346303,0.952408726579386,0.876477877544182,0.949707048679363,0.00245532178358907,0,0.00491064356717815,0.983186412710667,0.966372825421333,1,0.0217656084618681,0.0199000527506625,0.0237601689885016
2002,0.957875295589781,0.927907618595121,0.883837460099246,0.97306571820535,0.879978289633998,0.972460308819879,0.00250287662491244,0,0.00500575324982488,0.982802108319739,0.965604216639478,1,0.0189733708731411,0.0173285149793943,0.0207322821855669
2003,0.957151611271448,0.943330814018064,0.885349362365474,0.92748525454809,0.88220353176891,0.942181511037489,0.00272908543863202,0,0.00545817087726403,0.982522409897676,0.965044819795352,1,0.0169876459239838,0.0155066311225071,0.0185699507419868
2004,0.95873630301742,0.981627670504151,0.888785414416133,0.987856798732463,0.886001092193706,0.987877476269371,0.00308540311003645,0,0.0061708062200729,0.982134123451367,0.964268246902734,1,0.0093734583127775,0.00581638395155895,0.0148931001013479
2005,0.959191371653974,0.968371684862836,0.891530327316593,0.964794321923676,0.88808789658309,0.94242777234946,0.00317061091813655,0,0.0063412218362731,0.981944345915966,0.963888691831933,1,0.0127764127764128,0.00853416278772762,0.0189454255912861
2006,0.959509686418745,0.963798667827182,0.895895098139467,1.01898969028488,0.892319724819175,1.00226436320351,0.00336443300795776,0,0.00672886601591551,0.981405013796909,0.962810027593819,1,0.0135069946936807,0.00916386423426174,0.0197357019985149
2007,0.961615637697144,0.995145390551085,0.898647959685695,0.974819488240244,0.895523412607127,0.979174585587895,0.00356726153223042,0,0.00713452306446085,0.980760972040862,0.961521944081723,1,0.0124282982791587,0.00830126545979297,0.0184310164963352
2008,0.960995092564395,0.950994606717569,0.897969654183248,0.877563704360221,0.89511579907108,0.883674619131908,0.00369768050988039,0,0.00739536101976078,0.980195950461797,0.960391900923594,1,0.0104662226450999,0.00673250160777617,0.0160815227294509
2009,0.963040268967699,0.997344694505785,0.901607023887746,1.00773286440488,0.898774767300861,0.999221753338253,0.00378265005300787,0,0.00756530010601573,0.979526819989406,0.959053639978812,1,0.00773078672123693,0.00465761595993559,0.0126246002058816
2010,0.963260725835439,0.966911272477655,0.906694934288874,1.06326406731327,0.903429458499744,1.03673078294537,0.00397790611410935,0,0.0079558122282187,0.978841526401356,0.957683052802712,1,0.0110450297366185,0.00737602973693025,0.0163859686257307
2011,0.964191447674104,0.982213027385787,0.909145253390843,0.979716881655991,0.907495051423752,1.01972095792382,0.00390679777041302,0,0.00781359554082604,0.978451098009891,0.956902196019782,1,0.00940695296523517,0.00611287132451454,0.0143207910161823
2012,0.963029850407147,0.941843171421473,0.910348460604217,0.943078756735513,0.910092695613219,0.977752695336184,0.00388934539915241,0,0.00777869079830482,0.977971535426186,0.955943070852372,1,0.00667451904201021,0.00402063763230521,0.0109039893741897
2013,0.965370471797925,1.00932369743553,0.909681644906431,0.890563183011734,0.910991194608659,0.935564782734343,0.00394525016706533,0,0.00789050033413066,0.977468674358974,0.954937348717949,1,0.008274231678487,0.00526241587867217,0.0128535651398493
2014,0.967442563111323,1.00384744400575,0.90976914358033,0.912211960597771,0.911681039217741,0.929937964842858,0.00356994690195057,0,0.00713989380390114,0.97695341396307,0.953906827926141,1,0.011336032388664,0.0076888751327418,0.0165731578139003
2015,0.969825584674656,1.0187616333664,0.911769136382868,0.973180354493999,0.913915339422685,0.979440558192222,0.00372883995763931,0,0.00745767991527862,0.976436046248056,0.952872092496112,1,0.00502092050209205,0.00272264661411168,0.00902066161605398
2016,0.969250953866848,0.956653807834616,0.914180099805087,0.989578099676105,0.916680448067477,0.999742913913804,0.00394699584406967,0,0.00789399168813935,0.975757348289309,0.951514696578618,1,0.00778369520688243,0.00482884754717307,0.0123739914297056
2017,0.968609603861147,0.954894029437534,0.920598714996096,1.13256840176958,0.922396931666723,1.1016746168351,0.00373439689732444,0,0.00746879379464888,0.97515448195261,0.95030896390522,1,0.0105391163356303,0.00703771817703402,0.015637622197965
2018,0.968513575564448,0.966014969169166,0.920759085974273,0.926751188514686,0.922650466220557,0.931732244156444,0.00339932888308106,0,0.00679865776616212,0.974468724698252,0.948937449396504,1,0.00835421888053467,0.00525042081289137,0.0131214332286392
2019,0.971189848451692,1.03305635669516,0.923443809350634,1.01847288584221,0.925621667805254,1.02549477526636,0.00327541015313669,0,0.00655082030627338,0.973656192884298,0.947312385768595,1,0.00794000882223202,0.00485745478772505,0.0127852573692586
2020,0.970310314208288,0.947583777597456,0.929483286283915,1.22820510690695,0.934969022655893,1.35817347154225,0.00165777771639305,0,0.00331555543278611,0.993033558127209,0.986067116254417,1,0.00678623364032962,0.00386600415659095,0.0116611752733797
2021,0.972845683772646,1.06578862170511,0.932149227064558,1.10388642694365,0.936307809712274,1.01632313583811,0.00206682795451737,0,0.00413365590903474,0.992882306284121,0.985764612568242,1,0.0112296462661426,0.00706033301945135,0.017620765857736
2022,0.973306050673002,0.985999023782813,0.930796431928533,0.856622804518326,0.936778357309999,0.960176166118644,0.00343461326501594,0,0.00686922653003187,0.988057916863917,0.976115833727833,1,0.00968858131487889,0.00552178484046515,0.0166276946608513
2023,0.972125067686377,0.946121772568016,0.934517649287496,1.07397763686558,0.939317511896262,1.02791531379422,0.00343461326501594,0,0.00686922653003187,0.987613663004069,0.975227326008139,1,0.0112191473448018,0.00652837004265902,0.0188904135219654
2024,0.969906704658804,0.920651192834197,0.936409487309178,1.00636731348084,0.9399699411755,0.962489336445008,0.00343461326501594,0,0.00686922653003187,0.987219925738608,0.974439851477216,1,0.00775795190069822,0.00394709560990324,0.0147203052440991
