year,pldhiv,pldhiv_lower,pldhiv_upper,ecdc_diagnosed,undiagnosed,undiagnosed_lower,undiagnosed_upper,percent,percent_lower,percent_upper,pldhiv_exclude,pldhiv_lower_exclude,pldhiv_upper_exclude,ecdc_diagnosed_exclude,undiagnosed_exclude,undiagnosed_lower_exclude,undiagnosed_upper_exclude,percent_exclude,percent_lower_exclude,percent_upper_exclude,undiag_adjusted,undiag_adjusted_lower,undiag_adjusted_upper,percent_adjusted,percent_adjusted_lower,percent_adjusted_upper,undiag_adjusted_exclude,undiag_adjusted_lower_exclude,undiag_adjusted_upper_exclude,percent_adjusted_exclude,percent_adjusted_lower_exclude,percent_adjusted_upper_exclude,final_undiagnosed,final_undiagnosed_lower,final_undiagnosed_upper,plhiv,plhiv_lower,plhiv_upper,undiag_percent,undiag_percent_lower,undiag_percent_upper,adjusted,method
2000,10620.274387443647,10035.896771370362,11403.436124136384,9187.656888,1902.071135,1902.071135,1902.071135,17.151648,17.151648,17.151648,10473.19415155668,9892.82333951257,11246.244310555077,9187.656888,1902.071135,1792.479806,1996.633906,17.151648,16.309332,17.864783,2198.658222045739,2198.658222045739,2198.658222045739,17.151648183392062,16.164115364064248,17.970888383181276,2168.208992756933,2043.2836412842166,2276.0029898842877,16.9543872271344,14.936896346795121,18.84236274424601,2168.208992756933,2043.2836412842166,2276.0029898842877,12788.483380200581,12079.18041265458,13679.439114020672,16.9543872271344,14.936896346795121,18.84236274424601,yes,exclude
2001,11076.883980631213,10459.235473878702,11922.299102267196,9652.55612,1901.742488,1901.742488,1901.742488,16.459177,16.459177,16.459177,10916.142713982143,10303.202212933891,11750.464438375515,9652.55612,1901.742488,1789.064256,1995.765048,16.459177,15.645873,17.145322,2182.3629553383994,2182.3629553383994,2182.3629553383994,16.459177250995282,15.472635547206275,17.263346621536005,2150.693779571776,2023.2651849094127,2257.02454528132,16.25916565043706,14.26912337429591,18.08150952263156,2150.693779571776,2023.2651849094127,2257.02454528132,13227.577760202988,12482.500658788114,14179.323647548516,16.25916565043706,14.26912337429591,18.08150952263156,yes,exclude
2002,11656.16233360366,11002.929078949153,12568.216266700361,10153.092629,1940.71734,1940.71734,1940.71734,16.047196,16.047196,16.047196,11475.85450325191,10828.15420794308,12375.634166039788,10153.092629,1940.71734,1828.431415,2043.862243,16.047196,15.33022,16.702673,2228.0222573826263,2228.0222573826263,2228.0222573826263,16.04719558993097,15.058031497371461,16.839471333134956,2193.5572381330303,2066.642515186198,2310.1400314583993,15.838279084072232,13.890260952024324,17.675713506133725,2193.5572381330303,2066.642515186198,2310.1400314583993,13849.719571736689,13069.571594135352,14878.35629815876,15.838279084072232,13.890260952024324,17.675713506133725,yes,exclude
2003,12214.19100871796,11523.938368181261,13199.248698116295,10692.543827,2011.651584,2011.651584,2011.651584,15.834545,15.834545,15.834545,12034.634860321486,11350.423550850648,13006.467274895163,10692.543827,2011.651584,1904.937551,2114.826565,15.834545,15.157374,16.442178,2297.928078435553,2297.928078435553,2297.928078435553,15.834545352303067,14.828043272452406,16.625309521768806,2264.1471170307823,2144.0387085541793,2380.2722639691774,15.638169915400375,13.761903936404334,17.414956511894438,2264.1471170307823,2144.0387085541793,2380.2722639691774,14478.338125748742,13667.97707673544,15579.520962085473,15.638169915400375,13.761903936404334,17.414956511894438,yes,exclude
2004,12925.850558333397,12143.239089926357,14029.838942927527,11349.825162,2106.978748,2106.978748,2106.978748,15.657349,15.657349,15.657349,12709.901855229613,11935.217112085347,13798.552904995862,11349.825162,2106.978748,2009.277986,2198.707297,15.657349,15.061773,16.197116,2399.55171445419,2399.55171445419,2399.55171445419,15.657348967047556,14.605238651234291,16.499939707111803,2359.4630503907815,2250.0545724206836,2462.1836507940375,15.43614420213207,13.643290625112707,17.106464361490293,2359.4630503907815,2250.0545724206836,2462.1836507940375,15285.313608724178,14393.293662347041,16492.022593721565,15.43614420213207,13.643290625112707,17.106464361490293,yes,exclude
2005,13595.584150780076,12711.016503468543,14832.700492557524,11999.759584,2218.337638,2218.337638,2218.337638,15.602212,15.602212,15.602212,13387.804047596272,12512.628049244595,14607.751331724075,11999.759584,2218.337638,2125.195827,2304.638171,15.602212,15.080083,16.109526,2513.350023485913,2513.350023485913,2513.350023485913,15.602211768305489,14.489465605794845,16.508733017141132,2474.938718651545,2371.022943874782,2571.2218664029087,15.400486585033423,13.623497594230864,17.04823724523426,2474.938718651545,2371.022943874782,2571.2218664029087,16070.522869431621,15082.039447343326,17403.922358960433,15.400486585033423,13.623497594230864,17.04823724523426,yes,exclude
2006,14341.490326054198,13348.61685407635,15723.717270439367,12677.586817,2337.044181,2337.044181,2337.044181,15.565112,15.565112,15.565112,14110.5272512352,13128.98149220087,15473.320478814783,12677.586817,2337.044181,2237.41443,2428.371132,15.565112,15.046341,16.05061,2643.7757435372932,2643.7757435372932,2643.7757435372932,15.5651123315072,14.393775685802762,16.531458488155128,2601.1989568173,2490.3081116736375,2702.8485411947995,15.352928412887948,13.514770669319764,17.064595905589716,2601.1989568173,2490.3081116736375,2702.8485411947995,16942.6892828715,15838.924965749988,18426.565811634166,15.352928412887948,13.514770669319764,17.064595905589716,yes,exclude
2007,15088.43264500071,13983.789567883376,16625.902419673454,13408.30916,2454.454882,2454.454882,2454.454882,15.473059,15.473059,15.473059,14774.771697843335,13684.642730183707,16289.331499273636,13408.30916,2454.454882,2362.018784,2556.766794,15.473059,14.956859,15.947379,2762.0094916762914,2762.0094916762914,2762.0094916762914,15.473059269502558,14.246038997419843,16.493745576742388,2704.5923607124673,2602.73595001277,2817.331045637736,15.200295395774734,13.386332857939136,16.985661298371124,2704.5923607124673,2602.73595001277,2817.331045637736,17793.025005713178,16586.525517896145,19443.23346531119,15.200295395774734,13.386332857939136,16.985661298371124,yes,exclude
2008,15715.652650866803,14500.610708380795,17412.031597124656,14205.128046,2562.147857,2562.147857,2562.147857,15.280645,15.280645,15.280645,15333.11076493914,14136.09529704793,17002.510878561603,14205.128046,2562.147857,2476.181678,2671.362155,15.280645,14.782953,15.810329,2834.5978741186454,2834.5978741186454,2834.5978741186454,15.280644702348942,14.000344492621265,16.35168022714351,2765.599631366564,2672.807159494637,2883.4862792676804,14.964351923409573,13.169445469551851,16.79040422501758,2765.599631366564,2672.807159494637,2883.4862792676804,18481.252282233367,17173.417867875432,20295.517876392336,14.964351923409573,13.169445469551851,16.79040422501758,yes,exclude
2009,16550.79870522446,15225.352662914605,18410.904206239167,15078.138039,2652.363745,2652.363745,2652.363745,14.959327,14.959327,14.959327,16053.48074172869,14750.876962931987,17880.919138594363,15078.138039,2652.363745,2558.684272,2771.074962,14.959327,14.488753,15.489486,2911.4164045311873,2911.4164045311873,2911.4164045311873,14.959327024763013,13.654313044428049,16.052563682673625,2823.934241103474,2724.1950284890936,2950.324398230797,14.575345368250304,12.752988505160417,16.436761800096782,2823.934241103474,2724.1950284890936,2950.324398230797,19374.732946327935,17949.5476914037,21361.228604469965,14.575345368250304,12.752988505160417,16.436761800096782,yes,exclude
