year,notifications,annunique,cumunique,propunique,unique,duplicates,totalnotifications,cumpropunique,cum_unique,cumduplicates,propunique_replace,unique_replace,duplicates_replace,cumpropunique_replace,cum_unique_replace,cumduplicates_replace
1980,2,1,1,1,2,0,2,1,2,0,1,2,0,1,2,0
1981,1,1,1,1,1,0,3,1,3,0,1,1,0,1,3,0
1982,2,1,1,1,2,0,5,1,5,0,1,2,0,1,5,0
1983,20,0.9530530531560508,0.9624424425248407,0.9530530531560508,19.061061063121016,0.9389389368789836,25,0.9624424425248407,24.061061063121016,0.9389389368789836,0.9530530531560508,19.061061063121016,0.9389389368789836,0.9624424425248407,24.061061063121016,0.9389389368789836
1984,540,0.901725491128006,0.9044120818977776,0.901725491128006,486.9317652091233,53.068234790876716,565,0.9044120818977776,510.9928262722443,54.007173727755685,0.901725491128006,486.9317652091233,53.068234790876716,0.9044120818977776,510.9928262722443,54.007173727755685
1985,2095,0.9275070334452384,0.9226015268195559,0.9275070334452384,1943.1272350677746,151.87276493222544,2660,0.9226015268195559,2454.1200613400188,205.87993865998124,0.9275070334452384,1943.1272350677746,151.87276493222544,0.9226015268195559,2454.1200613400188,205.87993865998124
1986,1942,0.8914293051393604,0.909447147310008,0.8914293051393604,1731.1557105806378,210.8442894193622,4602,0.909447147310008,4185.275771920657,416.72422807934345,0.8914293051393604,1731.1557105806378,210.8442894193622,0.909447147310008,4185.275771920657,416.72422807934345
1987,2418,0.7036872414118812,0.8385742908339865,0.7036872414118812,1701.5157497339287,716.4842502660713,7020,0.8385742908339865,5886.791521654585,1133.2084783454147,0.7036872414118812,1701.5157497339287,716.4842502660713,0.8385742908339865,5886.791521654585,1133.2084783454147
1988,1816,0.8219613454825551,0.8351599507753401,0.8219613454825551,1492.68180339632,323.31819660368,8836,0.8351599507753401,7379.473325050905,1456.5266749490947,0.8219613454825551,1492.68180339632,323.31819660368,0.8351599507753401,7379.473325050905,1456.5266749490947
1989,1786,0.8651181498595425,0.840197170090383,0.8651181498595425,1545.101015649143,240.89898435085706,10622,0.840197170090383,8924.574340700048,1697.4256592999518,0.8651181498595425,1545.101015649143,240.89898435085706,0.840197170090383,8924.574340700048,1697.4256592999518
1990,1562,0.8907652347621228,0.8466800424654042,0.8907652347621228,1391.3752966984357,170.6247033015643,12184,0.8466800424654042,10315.949637398484,1868.050362601516,0.8907652347621228,1391.3752966984357,170.6247033015643,0.8466800424654042,10315.949637398484,1868.050362601516
1991,1491,0.8393692401238545,0.8458829378005961,0.8393692401238545,1251.499537024667,239.500462975333,13675,0.8458829378005961,11567.449174423151,2107.550825576849,0.8393692401238545,1251.499537024667,239.500462975333,0.8458829378005961,11567.449174423151,2107.550825576849
1992,1256,0.9388296569986532,0.8537016424628933,0.9388296569986532,1179.1700491903084,76.82995080969158,14931,0.8537016424628933,12746.61922361346,2184.3807763865407,0.9388296569986532,1179.1700491903084,76.82995080969158,0.8537016424628933,12746.61922361346,2184.3807763865407
1993,1098,0.9340709064342871,0.8592070047338142,0.9340709064342871,1025.6098552648473,72.39014473515272,16029,0.8592070047338142,13772.229078878307,2256.7709211216934,0.9340709064342871,1025.6098552648473,72.39014473515272,0.8592070047338142,13772.229078878307,2256.7709211216934
1994,1049,0.8584724929800631,0.8591618880439391,0.8584724929800631,900.5376451360862,148.4623548639138,17078,0.8591618880439391,14672.766724014393,2405.233275985607,0.8584724929800631,900.5376451360862,148.4623548639138,0.8591618880439391,14672.766724014393,2405.233275985607
1995,949,0.9539206091961141,0.864150295786404,0.9539206091961141,905.2706581271123,43.729341872887744,18027,0.864150295786404,15578.037382141505,2448.962617858495,0.9539206091961141,905.2706581271123,43.729341872887744,0.864150295786404,15578.037382141505,2448.962617858495
1996,920,0.9598000334403878,0.8687947122450341,0.9598000334403878,883.0160307651568,36.983969234843244,18947,0.8687947122450341,16461.053412906662,2485.946587093338,0.9598000334403878,883.0160307651568,36.983969234843244,0.8687947122450341,16461.053412906662,2485.946587093338
1997,836,0.879761825292534,0.86925816604414,0.879761825292534,735.4808859445584,100.5191140554416,19783,0.86925816604414,17196.53429885122,2586.4657011487798,0.879761825292534,735.4808859445584,100.5191140554416,0.86925816604414,17196.53429885122,2586.4657011487798
1998,774,0.8814643359281091,0.8697177455299692,0.8814643359281091,682.2533960083565,91.7466039916435,20557,0.8697177455299692,17878.787694859577,2678.2123051404233,0.8814643359281091,682.2533960083565,91.7466039916435,0.8697177455299692,17878.787694859577,2678.2123051404233
1999,728,1.0012677855183487,0.8742170844593344,1.0012677855183487,728.9229478573579,-0.9229478573579399,21285,0.8742170844593344,18607.710642716935,2677.2893572830653,1.0012677855183487,728.9229478573578,-0.9229478573578263,0.8742170844593344,18607.710642716935,2677.2893572830653
2000,774,0.8809044108992606,0.8744517274923144,0.8809044108992606,681.8200140360277,92.17998596397229,22059,0.8744517274923144,19289.530656752962,2769.4693432470376,0.8809044108992606,681.8200140360277,92.17998596397229,0.8744517274923144,19289.530656752962,2769.4693432470376
2001,788,0.9469360073450986,0.8769517324174246,0.9469360073450986,746.1855737879378,41.814426212062244,22847,0.8769517324174246,20035.7162305409,2811.2837694591,0.9469360073450986,746.1855737879378,41.814426212062244,0.8769517324174246,20035.7162305409,2811.2837694591
2002,864,0.987163812856276,0.8809677265762187,0.987163812856276,852.9095343078225,11.090465692177531,23711,0.8809677265762187,20888.625764848723,2822.3742351512774,0.987163812856276,852.9095343078225,11.090465692177531,0.8809677265762187,20888.625764848723,2822.3742351512774
2003,881,0.9376989817386492,0.883000104414463,0.9376989817386492,826.1128029117499,54.887197088250105,24592,0.883000104414463,21714.738567760473,2877.2614322395275,0.9376989817386492,826.1128029117499,54.887197088250105,0.883000104414463,21714.738567760473,2877.2614322395275
2004,918,0.988411921297359,0.8867934422387866,0.988411921297359,907.3621437509755,10.63785624902448,25510,0.8867934422387866,22622.100711511448,2887.899288488552,0.988411921297359,907.3621437509755,10.63785624902448,0.8867934422387866,22622.100711511448,2887.899288488552
2005,978,0.9433481411377175,0.888881576319244,0.9433481411377175,922.5944820326877,55.405517967312335,26488,0.888881576319244,23544.695193544136,2943.3048064558643,0.9433481411377175,922.5944820326877,55.405517967312335,0.888881576319244,23544.695193544136,2943.3048064558643
2006,1018,1.0087835245072436,0.893319160237494,1.0087835245072436,1026.941627948374,-8.941627948373934,27506,0.893319160237494,24571.63682149251,2934.3631785074904,1.0087835245072436,1026.941627948374,-8.941627948373934,0.893319160237494,24571.63682149251,2934.3631785074904
