run,year,N_HIV_Obs_M_LB,N_HIV_Obs_M_UB,N_CD4_1_Obs_M_LB,N_CD4_1_Obs_M_UB,N_CD4_2_Obs_M_LB,N_CD4_2_Obs_M_UB,N_CD4_3_Obs_M_LB,N_CD4_3_Obs_M_UB,N_CD4_4_Obs_M_LB,N_CD4_4_Obs_M_UB,N_AIDS_M_LB,N_AIDS_M_UB,N_HIVAIDS_Obs_M_LB,N_HIVAIDS_Obs_M_UB,N_Inf_M_LB,N_Inf_M_UB,N_Alive_LB,N_Alive_UB,N_Alive_Diag_M_LB,N_Alive_Diag_M_UB,N_Und_LB,N_Und_UB,N_Und_Alive_p_LB,N_Und_Alive_p_UB,delta1_LB,delta1_UB,delta2_LB,delta2_UB,delta3_LB,delta3_UB,delta4_LB,delta4_UB,t_diag_LB,t_diag_UB,t_diag_p50_LB,t_diag_p50_UB,t_diag_p25_LB,t_diag_p25_UB,t_diag_p75_LB,t_diag_p75_UB,D_Avg_Time_LB,D_Avg_Time_UB,N_Und_CD4_3_M_LB,N_Und_CD4_3_M_UB,N_Und_CD4_4_M_LB,N_Und_CD4_4_M_UB,Version,Timestamp
28,2009,945.089571,994.686534,330.045374,354.611067,167.203492,185.35518,145.463116,157.338349,98.154185,111.268084,777.283522,812.352532,72.722104,83.580696,977.783071,1025.690943,16987.850461,17773.651055,14583.208494,15242.93607,2395.7675,2667.236627,13.946507,15.153326,0.363817,0.42496,0.361197,0.426287,0.276132,0.317152,0.573664,0.688193,2.509359,2.727935,1.8915,2.0625,0.9335,1.0115,3.4735,3.7915,2.949712,3.140139,545.740391,608.333007,169.588848,197.364385,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2010,955.148875,1007.06243,340.610948,374.595709,176.736043,194.45021,154.149164,170.437211,101.814902,116.218643,791.19976,824.931278,69.105763,81.107086,972.036753,1030.93636,17786.280902,18605.838003,15369.955955,16063.558742,2416.324947,2688.376718,13.22544,14.588593,0.358694,0.419772,0.365452,0.435633,0.285313,0.332875,0.609694,0.746255,2.481537,2.71749,1.8695,2.0545,0.9255,1.0085,3.4325,3.7735,2.951292,3.143296,542.012308,608.75068,160.94331,191.085578,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2011,960.357641,1013.967682,312.587979,348.896421,169.018539,189.714139,146.205525,162.700874,96.400435,112.69195,805.659853,837.671347,65.514984,78.387594,962.113999,1029.253456,18600.938952,19454.950067,16173.619453,16907.799691,2415.626902,2694.193916,12.501028,13.981419,0.353571,0.419237,0.369708,0.444979,0.292651,0.348598,0.645725,0.804318,2.449966,2.708291,1.8475,2.0475,0.9165,1.0065,3.3855,3.7575,2.960225,3.152439,534.505669,605.681367,152.350079,184.205379,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2012,960.640822,1015.382557,294.925856,327.561779,157.41994,180.196313,136.665675,154.573988,92.455443,107.715848,820.134576,850.108699,61.945612,75.416814,948.428953,1020.248335,19447.257946,20334.387801,17018.620857,17791.191824,2373.247539,2683.474788,11.769469,13.323804,0.344102,0.419041,0.373964,0.454326,0.29999,0.364321,0.677182,0.862381,2.420053,2.700272,1.8255,2.0415,0.9065,1.0035,3.3405,3.7435,2.97475,3.166472,522.564396,598.933026,143.810127,176.722406,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2013,937.855049,994.957679,317.009068,343.021589,176.187827,194.745926,150.108142,170.529305,103.674049,121.968388,834.149424,863.15459,58.256585,71.702362,931.366751,1003.532021,20244.475206,21160.886332,17806.089454,18609.03921,2346.100339,2671.23203,11.195823,12.785995,0.333022,0.418845,0.374347,0.467365,0.307328,0.380044,0.708517,0.920444,2.391671,2.693376,1.8045,2.0355,0.8985,1.0015,3.2985,3.7315,2.988531,3.195284,515.95557,593.913234,134.331575,164.816327,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2014,898.711791,957.716878,340.446949,365.127039,185.426424,210.818194,161.633098,183.669532,126.199628,141.68128,847.150686,876.138265,54.336804,66.154519,910.99341,978.769648,20959.083208,21898.174833,18491.193136,19312.859672,2350.286771,2679.818744,10.84924,12.418401,0.309894,0.3862,0.358099,0.437014,0.294345,0.360624,0.838792,0.978611,2.50476,2.793099,1.8895,2.1095,0.9355,1.0345,3.4585,3.8715,3.002387,3.231051,518.718407,594.046784,125.469405,151.507633,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2015,858.464579,919.52397,295.441789,321.99716,168.47979,188.96508,146.111533,163.660991,120.06614,135.005158,858.650685,887.466955,50.937652,61.052213,887.055829,947.677599,21765.317464,22717.619458,19256.819855,20088.863723,2374.904176,2713.185899,10.572154,12.085487,0.286766,0.353555,0.337979,0.406664,0.281361,0.341205,0.937518,1.070334,2.634839,2.917641,1.9865,2.2035,0.9785,1.0755,3.6425,4.0465,3.036021,3.278839,522.480353,599.089538,115.498256,140.141892,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2016,818.512453,879.79131,231.496987,258.44139,138.962033,154.500282,120.016505,136.82463,104.494442,119.292473,868.272215,897.950732,46.338365,56.582433,855.504958,913.703602,22482.968594,23436.065537,19929.051845,20777.743713,2411.752594,2748.054135,10.405432,11.851462,0.263638,0.32091,0.317859,0.376314,0.268378,0.321792,1.034622,1.229002,2.784861,3.083552,2.0995,2.3295,1.0285,1.1305,3.8555,4.2835,3.090979,3.347906,530.177207,606.666208,105.946845,130.226823,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2017,779.66464,837.10711,228.285929,263.707032,142.572263,166.572454,129.428722,148.932604,114.42206,134.925175,875.635157,906.347816,42.780252,53.132158,792.036106,872.289893,23103.374684,24041.842314,20503.622302,21374.639703,2455.171033,2777.025589,10.316861,11.660933,0.240049,0.288265,0.297739,0.3503,0.254389,0.315624,1.095556,1.399408,2.95881,3.276946,2.2305,2.4765,1.0855,1.1945,4.1035,4.5585,3.16724,3.442378,539.34561,613.730416,98.006881,125.349374,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2018,739.948806,792.414813,213.636036,241.811438,137.351635,154.851534,122.592055,150.127803,121.445971,137.974582,880.374959,911.311804,39.574199,51.54151,717.427971,823.222947,23722.837002,24628.181372,21080.019659,21965.555637,2501.329324,2795.344267,10.242721,11.452714,0.209796,0.25562,0.277619,0.334207,0.239717,0.309457,1.155548,1.569813,3.162054,3.502846,2.3845,2.6485,1.1515,1.2695,4.3925,4.8785,3.271946,3.571094,543.493435,620.495355,91.178087,121.597955,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2019,692.753805,747.051553,169.115221,202.321588,116.104845,138.291494,106.879746,135.717516,112.039481,131.721537,882.147224,913.046007,36.937722,49.967584,631.30668,770.137179,24299.453209,25150.049792,21618.881848,22510.243705,2510.870135,2798.794934,10.141572,11.335065,0.179008,0.224006,0.257499,0.31891,0.22238,0.303289,1.215539,1.740219,3.401909,3.76987,2.5675,2.8515,1.2315,1.3575,4.7345,5.2555,3.404917,3.760951,546.935697,633.481471,85.447741,117.73904,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2020,594.350198,645.100633,133.615535,165.973462,92.818155,112.568158,89.541172,116.470398,103.093342,121.744929,880.303314,909.830731,36.551247,49.020959,533.298361,720.920601,24842.767117,25613.780268,22087.631116,22976.134024,2492.092562,2866.676377,9.947314,11.363814,0.14822,0.195614,0.23208,0.30568,0.200871,0.297121,1.275531,1.910625,3.637132,4.090133,2.7475,3.0955,1.3115,1.4645,5.0685,5.7075,3.578225,4.005759,565.907967,652.519928,94.066559,119.363818,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2021,449.71007,503.131139,85.905254,113.964,60.82965,91.846115,61.357772,94.916844,96.41071,121.379038,874.537922,901.162644,41.818887,51.160897,423.029141,665.806339,25222.847899,25974.95563,22329.555958,23211.602263,2439.740913,3051.099045,9.672594,11.835908,0.101858,0.141073,0.161896,0.213934,0.151849,0.223732,1.136084,1.54402,4.479268,4.909911,3.4465,3.7965,1.6325,1.7945,6.2935,6.9085,3.81232,4.333784,586.590349,695.785933,109.438168,137.488293,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2022,495.095258,546.194093,100.745251,129.25076,69.757903,91.704395,76.513904,99.928156,100.636445,125.812008,860.460078,888.165684,47.733517,62.357036,300.125148,604.550932,25303.254188,26337.612437,22649.635252,23514.834736,2232.321484,3133.643643,8.82227,11.977704,0.049505,0.092404,0.075224,0.168968,0.083278,0.175481,0.793892,1.309025,5.533835,6.572695,4.3605,5.2535,2.0915,2.5495,7.8215,9.2915,4.035273,4.652726,562.983927,727.26995,115.071228,161.425736,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
28,2023,605.843754,721.082592,152.939685,205.015354,95.611392,144.604294,99.129121,147.843675,98.212957,144.815523,834.810502,874.348682,44.260686,69.488568,164.212508,536.910918,25211.442273,26607.315491,23108.352884,23915.697267,1788.738708,2971.378331,7.094948,11.237309,0.12291,0.186097,0.152591,0.214901,0.152236,0.216855,0.808899,1.253927,4.014166,4.814012,3.0785,3.7575,1.4645,1.7975,5.6375,6.7945,4.289365,5.062453,491.285519,698.474921,92.59216,173.40108,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1980,0.627497,0.65777,0,0,0,0,0,0,0,0,0.627497,0.65777,0.627497,0.65777,286.59539,300.151739,286.567722,300.122737,0.627497,0.65777,285.940225,299.464967,99.780833,99.781041,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,31.138181,32.622314,7.170485,7.512827,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1981,7.887244,8.25485,0,0,0,0,0,0,0,0,7.887244,8.25485,7.887244,8.25485,758.415329,791.705545,1043.400651,1090.229673,7.280104,7.677982,1036.120547,1082.551691,99.295746,99.302271,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.151659,1.15223,150.733466,157.580127,41.072905,42.95085,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1982,27.911446,29.157492,0,0,0,0,0,0,0,0,27.911446,29.157492,27.911446,29.157492,1091.587604,1134.762058,2133.757591,2223.706126,35.19155,36.835474,2098.566041,2186.870652,98.34351,98.350724,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.661145,1.662608,351.52926,366.631965,109.452714,114.221956,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1983,62.685742,65.348806,0,0,0,0,0,0,0,0,62.685742,65.348806,62.685742,65.348806,1301.324906,1348.824117,3431.28306,3565.948059,94.176451,98.48344,3337.106608,3467.46462,97.238226,97.255358,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.168237,2.171208,615.398025,640.188556,213.602472,222.419012,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1984,478.779091,601.1699,16.366559,38.395093,4.998963,19.839896,4.126645,13.669717,27.428062,41.24645,118.277826,123.109333,79.88132,85.427046,1405.844582,1453.394561,4814.683787,4994.638665,553.367666,677.761683,4201.338249,4362.972275,86.361575,88.621912,0.038584,0.089553,0.014908,0.11754,0.02476,0.086313,0.849256,1.130903,6.186176,7.687538,4.9475,6.3335,2.3865,3.1535,8.7735,10.9215,2.405302,2.452441,859.181684,911.414075,186.270568,209.064622,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1985,654.964514,761.422796,14.498926,27.730299,5.084139,17.506049,4.107154,8.777091,13.35494,24.459106,181.360622,188.418645,83.796917,93.894319,1424.485762,1471.45575,6151.399056,6374.81114,1124.483677,1355.335975,4904.076371,5132.129535,78.667404,81.897071,0.068445,0.118857,0.049726,0.143149,0.040413,0.094476,0.803951,1.050854,5.574608,6.463285,4.4205,5.2325,2.1155,2.5345,7.9095,9.2085,2.706947,2.745928,1085.177114,1163.960074,225.720385,251.985614,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1986,877.849124,965.527352,15.490228,26.427015,7.828618,14.212868,4.606438,9.269259,10.571743,18.573415,254.020643,263.606334,102.720563,114.085234,1375.689927,1421.16501,7339.034539,7598.821529,1835.384144,2135.931051,5350.012498,5642.500083,71.846577,75.28939,0.098307,0.14816,0.084544,0.168759,0.054618,0.104249,0.758646,0.970806,5.08221,5.631356,3.9985,4.5075,1.9065,2.1625,7.2085,8.0295,3.041036,3.09686,1265.224242,1364.800451,274.412511,304.330922,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1987,1070.184103,1165.891422,13.738848,23.462974,7.518079,13.022428,4.369692,8.524352,8.527628,15.494917,331.919382,344.010267,122.294637,135.380897,1277.898559,1319.653165,8364.53098,8654.40857,2689.634294,3032.756498,5511.702978,5845.489935,64.957091,68.487462,0.128168,0.177464,0.119362,0.194368,0.068823,0.114022,0.713341,0.890757,4.624103,5.085191,3.6155,4.0245,1.7175,1.9205,6.5725,7.2415,3.372346,3.457168,1377.41738,1495.61616,319.106019,352.248242,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1988,1216.39687,1310.36934,25.709153,38.101776,12.514665,23.522443,8.859191,13.450039,12.795517,21.562997,410.538768,424.869851,139.573149,153.621529,1148.137144,1189.973681,9214.006678,9540.545134,3614.249626,4011.637184,5409.521708,5757.552,57.735776,61.296356,0.158029,0.209216,0.15418,0.219977,0.083028,0.123795,0.668036,0.81289,4.228168,4.668315,3.2745,3.6435,1.5545,1.7325,5.9965,6.6295,3.691127,3.811083,1423.851552,1548.854488,355.532023,391.015224,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1989,1301.439042,1384.816791,34.035488,49.266211,17.743598,26.454332,12.32209,17.398438,16.838486,27.73006,485.76137,502.349212,152.913375,168.123233,1002.536323,1052.887741,9708.891278,10065.031718,4408.789278,4879.738004,5095.158704,5436.913924,51.206751,55.13689,0.18789,0.242083,0.181734,0.245586,0.096091,0.133568,0.62273,0.74054,3.901935,4.326179,2.9965,3.3495,1.4235,1.5905,5.5215,6.1305,3.991913,4.153074,1407.239468,1527.674576,381.250024,418.676981,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1990,1314.968394,1389.282494,34.128945,46.576597,17.954974,26.620185,12.678838,21.495272,16.487316,24.692303,554.153016,572.791817,161.640426,177.146432,858.621553,920.046414,9923.059635,10300.519618,5078.303354,5615.939323,4634.221053,4963.826925,45.211205,49.430019,0.212957,0.274949,0.207568,0.271195,0.106034,0.144529,0.577425,0.668189,3.62907,4.036201,2.7665,3.1045,1.3165,1.4755,5.1225,5.7085,4.269754,4.478194,1337.628311,1453.71154,395.685928,432.137583,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1991,1273.683641,1337.736357,31.581591,43.904513,15.573266,24.38313,12.398646,18.9808,14.283565,20.154987,613.242693,633.440666,165.799867,180.424604,739.829375,808.501004,9949.327432,10338.948601,5635.618289,6221.03228,4087.428208,4428.271418,39.651199,43.999165,0.237281,0.310754,0.226201,0.296805,0.115976,0.160421,0.509982,0.595838,3.398053,3.788206,2.5735,2.8975,1.2275,1.3815,4.7845,5.3475,4.515367,4.77974,1223.802468,1338.435237,399.858058,433.985137,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1992,1194.519306,1246.963389,80.436188,115.672647,43.595776,60.554333,34.948474,47.693801,34.095753,49.420641,661.695529,682.86314,166.048004,180.729883,653.88935,725.655279,9845.624526,10237.734701,6067.166238,6683.155862,3540.19368,3882.620158,34.689785,39.014782,0.261605,0.349625,0.243462,0.322414,0.125919,0.176313,0.43513,0.525316,3.20055,3.574605,2.4085,2.7305,1.1525,1.3055,4.4945,5.0395,4.712019,5.045458,1079.549008,1198.769711,395.999473,432.688652,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1993,1086.888445,1131.110185,132.752932,162.994712,67.170585,91.484294,60.630374,75.494707,52.852331,74.042244,699.509782,721.040566,161.787587,177.538513,597.982556,669.265472,9572.164759,9998.285156,6292.854711,6914.839794,3047.08114,3390.910876,30.839742,34.94086,0.284753,0.388496,0.260723,0.348023,0.135862,0.192204,0.360278,0.472895,3.02254,3.400725,2.2585,2.5895,1.0825,1.2385,4.2385,4.8045,4.870084,5.263987,938.573584,1052.380446,372.557705,413.842987,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1994,973.444213,1010.875879,223.541659,252.712564,114.227054,136.984864,103.384079,123.762969,97.887272,117.133291,727.171507,748.796574,149.31664,166.848797,568.331118,636.210768,9198.920043,9663.790903,6339.907604,6946.930741,2661.793233,2981.011068,28.113814,31.791997,0.29784,0.389588,0.270967,0.347375,0.147311,0.194108,0.36376,0.46214,2.999563,3.321942,2.2435,2.5265,1.0775,1.2115,4.2055,4.6765,4.963686,5.403199,816.094916,915.018115,338.693923,380.984014,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1995,870.649041,909.167561,151.652184,183.523162,76.799193,92.998559,69.990648,85.892384,66.011557,81.569468,744.663134,767.965779,135.00968,152.237507,561.157164,623.370354,8936.208567,9437.041078,6406.315654,6991.905322,2379.669677,2654.902866,25.909983,29.008137,0.310927,0.39068,0.281211,0.350606,0.15876,0.196012,0.362969,0.451385,2.977267,3.254478,2.2295,2.4705,1.0715,1.1855,4.1725,4.5785,4.955237,5.420451,716.80256,796.147584,304.675574,344.357615,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1996,791.634422,833.05139,182.50428,209.189838,88.185483,106.765436,83.657443,98.743816,77.06272,90.411709,753.795105,778.914393,121.227253,137.267106,572.68282,631.16811,8846.712335,9380.25183,6541.7909,7121.24584,2190.333765,2413.15423,24.082573,26.546922,0.324014,0.397078,0.291454,0.353837,0.170208,0.197916,0.361318,0.440631,2.955616,3.190682,2.2145,2.4175,1.0655,1.1615,4.1415,4.4865,4.839536,5.321897,641.531115,706.797529,272.801001,310.109308,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1997,739.612861,784.212085,203.304724,226.609506,99.850152,113.668324,90.676684,104.53008,79.393252,89.453032,756.787929,783.426561,108.899121,123.880139,599.130214,656.762474,9106.277818,9668.915756,6938.575705,7521.760713,2080.857486,2275.739406,22.206782,24.057243,0.337102,0.405948,0.301698,0.357068,0.179347,0.202875,0.359668,0.429876,2.914703,3.130284,2.1795,2.3675,1.0505,1.1375,4.0785,4.3995,4.636404,5.120465,586.844152,646.689111,247.274814,281.20182,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1998,711.762198,757.080513,203.531756,219.622826,96.882832,108.983002,85.419506,96.354043,69.186021,79.198898,755.065061,783.340995,99.550373,112.961861,635.917296,692.461671,9497.2978,10086.717346,7402.389591,7989.280071,2014.176683,2206.295504,20.493276,22.281723,0.350189,0.414818,0.308494,0.360299,0.184083,0.21087,0.358017,0.419121,2.856239,3.073044,2.1325,2.3195,1.0305,1.1155,3.9925,4.3155,4.38208,4.83943,549.710578,605.743739,229.037731,258.785148,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,1999,704.463975,748.871687,178.089316,204.70979,82.875617,95.706941,72.559444,82.527972,53.837933,63.723785,749.548348,780.558967,93.167856,104.786917,676.467585,734.617559,9938.607518,10567.870524,7880.304044,8470.351126,1976.411699,2187.531978,19.245848,21.042166,0.363276,0.423688,0.307776,0.36353,0.188819,0.218864,0.356366,0.408639,2.800525,3.024877,2.0885,2.2745,1.0105,1.0945,3.9105,4.2475,4.112511,4.523505,522.459654,581.279193,216.548049,242.942012,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2000,707.139231,756.46859,239.382135,256.975633,107.479229,120.444196,91.133954,101.430184,65.954318,76.69778,743.22299,776.411078,88.556097,99.267972,722.249183,779.582001,10419.150087,11083.276316,8356.390304,8948.069058,1980.8477,2206.340968,18.431977,20.194016,0.376363,0.442665,0.307058,0.366761,0.193555,0.226859,0.341816,0.407553,2.745942,2.987537,2.0415,2.2425,0.9885,1.0785,3.8315,4.1935,3.848276,4.204362,507.839978,570.064934,208.255716,234.794062,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2001,721.769568,776.194941,226.922611,253.309479,99.653516,117.255634,80.238119,97.505586,55.340357,68.553416,737.470984,772.179325,85.962054,97.617829,769.480799,823.890193,10965.317728,11659.759189,8870.418471,9461.157709,2013.151539,2249.657976,17.849718,19.533561,0.385583,0.463023,0.30634,0.377332,0.198291,0.234853,0.326198,0.407917,2.681868,2.951695,1.9885,2.2115,0.9645,1.0635,3.7365,4.1405,3.612227,3.914678,503.978598,568.654044,204.669843,234.760533,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2002,746.10769,804.049575,235.253995,267.954548,104.357534,119.523186,84.621344,98.944907,55.320335,68.145532,733.347127,769.236221,85.127413,98.369231,813.295569,866.27887,11576.88858,12297.824334,9435.157821,10021.527123,2059.891848,2304.95281,17.374439,18.997083,0.390069,0.48338,0.305622,0.387918,0.203027,0.242848,0.310581,0.408896,2.621653,2.917265,1.9385,2.1815,0.9415,1.0495,3.6465,4.0895,3.414803,3.674151,507.682233,573.604448,204.627547,238.927175,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2003,781.436999,838.671051,254.301634,283.396136,112.364176,128.818761,93.756328,110.376003,60.25065,74.112893,731.750567,768.265735,85.207883,99.879723,852.732624,901.363676,12239.694364,12984.119556,10047.571356,10629.654558,2113.842324,2364.392292,16.968259,18.60136,0.394555,0.503738,0.304904,0.399726,0.207762,0.253061,0.294964,0.409875,2.564957,2.884169,1.8915,2.1525,0.9205,1.0365,3.5625,4.0415,3.268519,3.518816,515.527964,585.665508,203.985976,239.324997,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2004,815.180851,874.485607,270.70797,299.080133,121.253148,141.196974,103.216001,118.097375,69.837478,81.737291,733.0842,769.704574,84.486072,98.671677,887.264877,929.373028,13018.085514,13783.679648,10778.248525,11358.603877,2171.478654,2430.524488,16.520588,18.025355,0.389432,0.489843,0.31857,0.399664,0.220264,0.260369,0.351026,0.453678,2.545273,2.830543,1.8875,2.1185,0.9225,1.0265,3.5325,3.9575,3.168195,3.411487,525.540953,596.315741,201.1312,232.890512,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2005,847.52465,906.655179,278.4397,312.293438,127.114559,148.726075,108.933134,124.605188,74.482288,85.493508,737.187772,773.551737,83.12184,95.418523,917.297181,953.871637,13774.577968,14559.612041,11487.042051,12073.08567,2228.241336,2491.192988,16.164588,17.459354,0.384309,0.475949,0.332237,0.400824,0.232765,0.270389,0.407089,0.49748,2.530308,2.783801,1.8855,2.0985,0.9245,1.0235,3.5105,3.8825,3.081497,3.322922,535.58016,604.31088,197.377068,223.688383,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2006,878.886554,934.667453,279.053735,310.227068,135.970101,149.859172,114.75158,125.930456,76.893891,90.838129,743.972566,780.281296,81.147658,91.404575,942.626428,976.263841,14534.751016,15338.000224,12197.151964,12800.555637,2280.937874,2541.114212,15.692996,16.861931,0.379186,0.462054,0.345903,0.401984,0.245266,0.280408,0.453084,0.541283,2.519563,2.767527,1.8845,2.0885,0.9265,1.0195,3.4935,3.8555,3.019707,3.252991,541.88965,609.29713,191.430646,215.867474,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2007,908.394152,958.052801,282.419723,308.212127,133.725166,153.077551,117.552284,130.028635,80.940826,91.606738,753.183909,789.576094,78.68893,88.715944,961.197537,995.990722,15317.092995,16137.736539,12941.783483,13560.883987,2327.331857,2584.514787,15.194344,16.275398,0.374063,0.44816,0.352685,0.407595,0.257451,0.290427,0.493943,0.585085,2.512665,2.752863,1.8855,2.0795,0.9285,1.0165,3.4825,3.8325,2.980013,3.1993,545.543478,611.083072,185.572897,209.01522,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2008,930.359516,976.890319,335.921242,363.025875,167.943728,184.386382,145.024694,156.435612,97.666267,111.936066,764.441519,800.411354,76.251783,85.821632,972.317744,1013.911099,16131.445057,16968.958691,13733.272323,14371.694237,2365.922542,2632.104904,14.666526,15.743623,0.36894,0.434265,0.356941,0.416941,0.266791,0.301429,0.534802,0.63013,2.509332,2.739697,1.8875,2.0705,0.9315,1.0135,3.4755,3.8105,2.958106,3.158759,546.893535,609.60723,178.305081,203.063203,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2009,945.089571,994.686534,330.045374,354.611067,167.203492,185.35518,145.463116,157.338349,98.154185,111.268084,777.283522,812.352532,72.722104,83.580696,977.783071,1025.690943,16987.850461,17841.895256,14583.208494,15242.93607,2395.7675,2667.236627,13.946507,15.153326,0.363817,0.42496,0.361197,0.426287,0.276132,0.317152,0.573664,0.688193,2.509359,2.727935,1.8915,2.0625,0.9335,1.0115,3.4735,3.7915,2.949712,3.141167,545.740391,608.333007,169.588848,197.364385,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2010,955.148875,1007.06243,340.610948,374.595709,176.736043,194.45021,154.149164,170.437211,101.814902,116.218643,791.19976,824.931278,69.105763,81.107086,972.036753,1030.93636,17786.280902,18656.591016,15369.955955,16063.558742,2416.324947,2688.376718,13.22544,14.588593,0.358694,0.419772,0.365452,0.435633,0.285313,0.332875,0.609694,0.746255,2.481537,2.71749,1.8695,2.0545,0.9255,1.0085,3.4325,3.7735,2.951292,3.143296,542.012308,608.75068,160.94331,191.085578,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2011,960.357641,1013.967682,312.587979,348.896421,169.018539,189.714139,146.205525,162.700874,96.400435,112.69195,805.659853,837.671347,65.514984,78.387594,962.113999,1029.253456,18600.938952,19487.209477,16173.619453,16907.799691,2415.626902,2694.193916,12.501028,13.981419,0.353571,0.419237,0.369708,0.444979,0.292651,0.348598,0.645725,0.804318,2.449966,2.708291,1.8475,2.0475,0.9165,1.0065,3.3855,3.7575,2.960225,3.152439,534.505669,605.681367,152.350079,184.205379,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2012,960.640822,1015.382557,294.925856,327.561779,157.41994,180.196313,136.665675,154.573988,92.455443,107.715848,820.134576,850.108699,61.945612,75.416814,948.428953,1020.248335,19447.257946,20349.03259,17018.620857,17791.191824,2373.247539,2683.474788,11.769469,13.323804,0.344102,0.419041,0.373964,0.454326,0.29999,0.364321,0.677182,0.862381,2.420053,2.700272,1.8255,2.0415,0.9065,1.0035,3.3405,3.7435,2.97475,3.166472,522.564396,598.933026,143.810127,176.722406,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
29,2013,937.855049,994.957679,317.009068,343.021589,176.187827,194.745926,150.108142,170.529305,103.674049,121.968388,834.149424,863.15459,58.256585,71.702362,931.366751,1003.532021,20244.475206,21161.058786,17806.089454,18609.03921,2346.100339,2671.23203,11.195823,12.785995,0.333022,0.418845,0.374347,0.467365,0.307328,0.380044,0.708517,0.920444,2.391671,2.693376,1.8045,2.0355,0.8985,1.0015,3.2985,3.7315,2.988531,3.195284,515.95557,593.913234,134.331575,164.816327,ECDC HIV Modelling Tool v.1.3.0,2024/09/09 16:46:50
