year,pldhiv,pldhiv_lower,pldhiv_upper,ecdc_diagnosed,undiagnosed,undiagnosed_lower,undiagnosed_upper,percent,percent_lower,percent_upper,pldhiv_exclude,pldhiv_lower_exclude,pldhiv_upper_exclude,ecdc_diagnosed_exclude,undiagnosed_exclude,undiagnosed_lower_exclude,undiagnosed_upper_exclude,percent_exclude,percent_lower_exclude,percent_upper_exclude,undiag_adjusted,undiag_adjusted_lower,undiag_adjusted_upper,percent_adjusted,percent_adjusted_lower,percent_adjusted_upper,undiag_adjusted_exclude,undiag_adjusted_lower_exclude,undiag_adjusted_upper_exclude,percent_adjusted_exclude,percent_adjusted_lower_exclude,percent_adjusted_upper_exclude,final_undiagnosed,final_undiagnosed_lower,final_undiagnosed_upper,plhiv,plhiv_lower,plhiv_upper,undiag_percent,undiag_percent_lower,undiag_percent_upper,adjusted,method
1990,8103.086309643915,7872.456577813086,8339.872267162124,5356.962959,4792.041213,4792.041213,4792.041213,47.216861,47.216861,47.216861,7983.302288048482,7749.957628304877,8217.00347393574,5356.962959,4792.041213,4584.68403,5038.284189,47.216861,45.211205,49.218518,7248.570476499671,7248.570476499671,7248.570476499671,47.216861199256584,46.499644612974016,47.937024717062876,7141.418350838652,6832.400893343258,7508.386001868225,46.84585370196338,43.11136768066619,51.06058332490447,7141.418350838652,6832.400893343258,7508.386001868225,15244.504660482567,14704.857471156345,15848.25826903035,46.84585370196338,43.11136768066619,51.06058332490447,yes,exclude
1991,8570.94373360697,8283.313714203561,8867.54221455029,5935.995469,4246.757562,4246.757562,4246.757562,41.705397,41.705397,41.705397,8449.33754714175,8160.398745518806,8741.997458490341,5935.995469,4246.757562,4031.668384,4495.047209,41.705397,39.651199,43.916096,6131.864538013835,6131.864538013835,6131.864538013835,41.70539685163066,40.88071374533264,42.5375561143034,6044.864472960863,5738.705029755389,6398.281696393665,41.35840035342358,37.59184609512857,45.63024635201126,6044.864472960863,5738.705029755389,6398.281696393665,14615.808206567832,14022.01874395895,15265.823910943956,41.35840035342358,37.59184609512857,45.63024635201126,yes,exclude
1992,8918.574998391747,8574.567048285002,9274.719668431002,6379.538613,3701.606895,3701.606895,3701.606895,36.718118,36.718118,36.718118,8797.018703787098,8452.350792208663,9148.708509576189,6379.538613,3701.606895,3493.336634,3935.68278,36.718118,34.530373,39.014782,5174.83484469373,5174.83484469373,5174.83484469373,36.71811791688307,35.813109947392185,37.63679965843686,5104.304098579532,4817.111326091862,5427.081349939751,36.39982961617334,32.76545043748451,40.52577427728345,5104.304098579532,4817.111326091862,5427.081349939751,14022.879096971279,13391.678374376865,14701.801018370752,36.39982961617334,32.76545043748451,40.52577427728345,yes,exclude
1993,9008.745952330557,8607.732866665914,9425.597653632702,6604.863838,3214.546814,3214.546814,3214.546814,32.736657,32.736657,32.736657,8885.509982982547,8484.396609344432,9297.14078872005,6604.863838,3214.546814,3018.736283,3450.064098,32.736657,30.700505,34.956411,4384.501529401488,4384.501529401488,4384.501529401488,32.73665729974606,31.748515859957624,33.747093808041406,4324.5233372155,4061.0998252933446,4641.364263762234,32.43408081921919,28.869771946076472,36.63608460713233,4324.5233372155,4061.0998252933446,4641.364263762234,13333.269289546057,12668.832691959258,14066.961917394936,32.43408081921919,28.869771946076472,36.63608460713233,yes,exclude
1994,8904.589395836412,8448.222973266707,9380.874153194602,6640.989821,2816.407795,2816.407795,2816.407795,29.779945,29.779945,29.779945,8772.457382742949,8317.524701518701,9242.559122595412,6640.989821,2816.407795,2627.656452,3029.24582,29.779945,27.835896,31.849666,3776.388108050379,3776.388108050379,3776.388108050379,29.779944857507196,28.701929269691743,30.89168303948619,3720.3516373320062,3471.0193605128165,4001.50136863193,29.468269416529132,25.937243764020934,33.57177626376086,3720.3516373320062,3471.0193605128165,4001.50136863193,12624.94103316842,11919.242333779524,13382.375521826532,29.468269416529132,25.937243764020934,33.57177626376086,yes,exclude
1995,8922.160247731867,8413.574275565277,9454.885253807912,6692.708298,2510.506285,2510.506285,2510.506285,27.27858,27.27858,27.27858,8790.331165241134,8284.503453343616,9315.989547689811,6692.708298,2510.506285,2335.941622,2692.009267,27.27858,25.471524,29.008137,3346.79749667285,3346.79749667285,3346.79749667285,27.278580352101734,26.143418501346332,28.458262727487888,3297.347001387157,3068.0704321427943,3535.736491593323,26.98428777989294,23.61757960683376,30.794686489642434,3297.347001387157,3068.0704321427943,3535.736491593323,12219.507249119024,11481.644707708072,12990.621745401235,26.98428777989294,23.61757960683376,30.794686489642434,yes,exclude
1996,9078.3004996718,8521.51227839581,9663.445720401578,6827.785791,2291.786767,2291.786767,2291.786767,25.130419,25.130419,25.130419,8958.257290159338,8405.162047315744,9535.706397673048,6827.785791,2291.786767,2145.111148,2442.705036,25.130419,23.528227,26.546922,3047.185367095433,3047.185367095433,3047.185367095433,25.13041869478374,23.9735174919272,26.339917080320923,3006.8921523622607,2814.449393697018,3204.901393552803,24.880796185372937,21.87110254933239,28.27198508832924,3006.8921523622607,2814.449393697018,3204.901393552803,12085.19265203406,11335.961672092828,12868.34711395438,24.880796185372937,21.87110254933239,28.27198508832924,yes,exclude
1997,9416.838550490162,8819.280796063877,10046.727855800014,7231.702392,2150.727631,2150.727631,2150.727631,22.922927,22.922927,22.922927,9288.254051660275,8695.119892899507,9909.848351016475,7231.702392,2150.727631,2029.711549,2275.739406,22.922927,21.592878,24.105434,2800.592968207586,2800.592968207586,2800.592968207586,22.922927490295443,21.799042824354157,24.10175037201169,2762.351594384231,2606.920956752351,2922.9142202651706,22.68091360365833,20.100176562029347,25.580803520686626,2762.351594384231,2606.920956752351,2922.9142202651706,12179.190144874392,11426.201752816227,12969.642076065185,22.68091360365833,20.100176562029347,25.580803520686626,yes,exclude
1998,9799.757542627027,9161.147801252771,10475.004210383122,7700.361438,2075.547397,2075.547397,2075.547397,21.231247,21.231247,21.231247,9664.934231280016,9031.449266545556,10331.256667966572,7700.361438,2075.547397,1975.353238,2176.064567,21.231247,20.135229,22.281723,2641.4164351372933,2641.4164351372933,2641.4164351372933,21.231247467949615,20.138241266601973,22.38002168201033,2605.0763003041043,2479.319871220832,2731.238149327222,21.00049330196068,18.77384803102471,23.46330255944805,2605.0763003041043,2479.319871220832,2731.238149327222,12404.833842931132,11640.467672473604,13206.242359710344,21.00049330196068,18.77384803102471,23.46330255944805,yes,exclude
1999,10244.118417273205,9559.568716997106,10970.362864254683,8181.137994,2053.494525,2053.494525,2053.494525,20.064174,20.064174,20.064174,10103.01715577035,9424.340353944664,10819.636407331143,8181.137994,2053.494525,1966.612333,2147.310444,20.064174,19.127726,21.035012,2571.3098958543487,2571.3098958543487,2571.3098958543487,20.06417447023923,18.98812607131444,21.19640281562378,2535.8929809729216,2428.600783120901,2651.7477483459315,19.842650385436563,17.828373680025884,22.119705166996756,2535.8929809729216,2428.600783120901,2651.7477483459315,12780.011398246126,11988.169500118007,13622.110612600614,19.842650385436563,17.828373680025884,22.119705166996756,yes,exclude
2000,10634.433558521785,9898.82520866982,11417.775998474737,8658.274969,2071.610224,2071.610224,2071.610224,19.306919,19.306919,19.306919,10485.241032702355,9756.334455379043,11258.166884586284,8658.274969,2071.610224,1980.8477,2189.064121,19.306919,18.304034,20.178079,2544.4330845532,2544.4330845532,2544.4330845532,19.306918822873186,18.223714237642668,20.44828632978692,2508.7367405425857,2398.822589711875,2650.9743600088837,19.087759524208373,17.05071544087323,21.55675949963161,2508.7367405425857,2398.822589711875,2650.9743600088837,13143.170299064372,12297.647798381695,14068.750358483621,19.087759524208373,17.05071544087323,21.55675949963161,yes,exclude
2001,11091.573831071033,10300.46960405762,11937.222451601343,9171.675786,2117.173439,2117.173439,2117.173439,18.754555,18.754555,18.754555,10928.62766865352,10144.413280562721,11762.962266945962,9171.675786,2117.173439,2013.151539,2250.204949,18.754555,17.807257,19.559832,2560.3593127109984,2560.3593127109984,2560.3593127109984,18.754555019756676,17.66059577614283,19.908198213978796,2522.7451083816286,2398.7964820879265,2681.2605067571326,18.530086738830658,16.409339388505806,21.113507572554088,2522.7451083816286,2398.7964820879265,2681.2605067571326,13614.318939452662,12699.266086145546,14618.482958358476,18.530086738830658,16.409339388505806,21.113507572554088,yes,exclude
2002,11660.034685589055,10809.80672715901,12572.197043726035,9734.275527,2178.083248,2178.083248,2178.083248,18.284231,18.284231,18.284231,11479.619525438851,10637.448977400963,12379.312031422289,9734.275527,2178.083248,2068.111003,2312.862456,18.284231,17.374439,19.152185,2608.979594766762,2608.979594766762,2608.979594766762,18.284231436775208,17.185621753135628,19.442738949526245,2568.6109780249776,2438.9208405867353,2727.5559373584656,18.052392608198232,15.940916455331267,20.587304882008045,2568.6109780249776,2438.9208405867353,2727.5559373584656,14228.645663614032,13248.727567745746,15299.7529810845,18.052392608198232,15.940916455331267,20.587304882008045,yes,exclude
2003,12221.739976780182,11306.970752771223,13206.992361034934,10343.265263,2244.049475,2244.049475,2244.049475,17.827865,17.827865,17.827865,12035.011797061085,11129.36655519119,13006.718742990997,10343.265263,2244.049475,2131.859052,2376.607742,17.827865,16.929142,18.669086,2651.598743830851,2651.598743830851,2651.598743830851,17.8278649712747,16.720266802372368,18.996206914156414,2611.086655722148,2480.5463447091197,2765.3261793714005,17.603432713226905,15.530283461564464,20.056737988573456,2611.086655722148,2480.5463447091197,2765.3261793714005,14832.826632502329,13787.517097480344,15972.318540406335,17.603432713226905,15.530283461564464,20.056737988573456,yes,exclude
2004,12932.537622134962,11892.414776659873,14036.786692028076,11069.110038,2309.784434,2309.784434,2309.784434,17.264389,17.264389,17.264389,12708.891891275427,11680.31021668979,13797.407327239811,11069.110038,2309.784434,2191.078486,2439.428412,17.264389,16.39335,18.025355,2698.6247303693763,2698.6247303693763,2698.6247303693763,17.26438936217061,16.125236854098095,18.49508206094097,2651.956712245379,2515.665623367926,2800.806194733186,17.01663624975628,14.940767604292745,19.439134964348078,2651.956712245379,2515.665623367926,2800.806194733186,15584.49433438034,14408.080400027799,16837.59288676126,17.01663624975628,14.940767604292745,19.439134964348078,yes,exclude
2005,13603.861167574498,12427.291357976432,14841.35771369947,11777.937246,2372.255786,2372.255786,2372.255786,16.76483,16.76483,16.76483,13387.57902386248,12224.700799011416,14607.421159033722,11777.937246,2372.255786,2253.166072,2498.46652,16.76483,15.93558,17.411378,2740.024648856014,2740.024648856014,2740.024648856014,16.76482985522003,15.584807794702595,18.065323143670973,2696.4621339509895,2561.096923235026,2839.9215649017297,16.54238436914093,14.484794244128016,18.9474779517267,2696.4621339509895,2561.096923235026,2839.9215649017297,16300.323301525488,14988.388281211457,17681.2792786012,16.54238436914093,14.484794244128016,18.9474779517267,yes,exclude
2006,14348.717229000982,13026.747763467756,15731.392553275553,12498.305911,2428.815903,2428.815903,2428.815903,16.27116,16.27116,16.27116,14106.901340823937,12801.196659349083,15469.522591804658,12498.305911,2428.815903,2308.226343,2541.114212,16.27116,15.505358,16.805209,2788.4093125593267,2788.4093125593267,2788.4093125593267,16.2711601959464,15.056366870227441,17.631246399607697,2741.416841820908,2605.306793165741,2868.168513374257,16.040932332423004,14.007356323247976,18.347994519742407,2741.416841820908,2605.306793165741,2868.168513374257,17090.13407082189,15632.054556633497,18599.56106664981,16.040932332423004,14.007356323247976,18.347994519742407,yes,exclude
2007,15095.920336468345,13620.746322260396,16633.933614898368,13250.952158,2477.298038,2477.298038,2477.298038,15.750627,15.750627,15.750627,14771.149470231148,13316.033260155975,16285.515871697697,13250.952158,2477.298038,2360.422398,2579.261426,15.750627,15.064985,16.263075,2822.219368497197,2822.219368497197,2822.219368497197,15.750627101735864,14.505536479414815,17.16368823954632,2761.5026577177955,2631.218620217392,2875.1636555601194,15.46417228631959,13.487136712377238,17.69117559468332,2761.5026577177955,2631.218620217392,2875.1636555601194,17857.42299418614,16251.964942477789,19509.097270458486,15.46417228631959,13.487136712377238,17.69117559468332,yes,exclude
2008,15725.47939698131,14094.829273009716,17422.534482863124,14047.226158,2516.021355,2516.021355,2516.021355,15.190387,15.190387,15.190387,15332.090921305027,13725.948465005646,17001.32641601505,14047.226158,2516.021355,2404.411739,2608.271554,15.190387,14.581026,15.68532,2816.6160020058173,2816.6160020058173,2816.6160020058173,15.190386746471365,13.916671078223155,16.655087464150697,2746.155557041119,2624.33728765778,2846.84365180572,14.86687867033183,12.94730045599722,17.027425628398444,2746.155557041119,2624.33728765778,2846.84365180572,18471.63495402243,16719.166560667498,20269.378134668845,14.86687867033183,12.94730045599722,17.027425628398444,yes,exclude
2009,16560.60964972156,14771.17473609521,18421.506906412105,14898.013336,2543.71811,2543.71811,2543.71811,14.584092,14.584092,14.584092,16050.28554489864,14291.49124012673,17877.519071394858,14898.013336,2543.71811,2432.153108,2638.578714,14.584092,14.00505,15.085795,2827.5932990907,2827.5932990907,2827.5932990907,14.584091710593123,13.306884864510396,16.066995675136926,2740.459488821462,2620.265601319012,2842.656993067377,14.198485426638552,12.322448292373972,16.345149900850743,2740.459488821462,2620.265601319012,2842.656993067377,19301.069138543022,17391.440337414224,21264.16389947948,14.198485426638552,12.322448292373972,16.345149900850743,yes,exclude
2010,17354.502704261256,15394.890138316292,19397.60751036881,15703.558263,2559.435829,2559.435829,2559.435829,14.014328,14.014328,14.014328,16657.26862324788,14737.308736354042,18658.014721045125,15703.558263,2559.435829,2444.001961,2656.580265,14.014328,13.468066,14.538899,2828.514103100994,2828.514103100994,2828.514103100994,14.014327640401229,12.726080385463272,15.521326672172925,2714.8757888884666,2592.4313775459127,2817.920012280725,13.527453228385399,11.669456756778946,15.666145789386869,2714.8757888884666,2592.4313775459127,2817.920012280725,20069.37849314972,17987.321515862204,22215.527522649536,13.527453228385399,11.669456756778946,15.666145789386869,yes,exclude
2011,18224.840486327073,16093.596570034557,20453.03089376292,16537.863385,2562.441031,2562.441031,2562.441031,13.415708,13.415708,13.415708,17325.50576178273,15245.112827629824,19500.567440746785,16537.863385,2562.441031,2427.319499,2661.752605,13.415708,12.842041,13.920957,2823.8278402971873,2823.8278402971873,2823.8278402971873,13.415707808580716,12.131481625418775,14.927126330976403,2684.481411733404,2542.9244991681294,2788.5228593794973,12.8386823103164,10.941284417459864,14.962679187949949,2684.481411733404,2542.9244991681294,2788.5228593794973,20909.321898060476,18636.521069202685,23241.553753142416,12.8386823103164,10.941284417459864,14.962679187949949,yes,exclude
2012,19192.289628940987,16888.04312437966,21607.10431625239,17415.769804,2552.138381,2552.138381,2552.138381,12.7812,12.7812,12.7812,18175.276987469322,15932.782754102294,20526.627945594802,17415.769804,2552.138381,2419.855651,2661.941174,12.7812,12.137368,13.303173,2812.4728066880316,2812.4728066880316,2812.4728066880316,12.781200501097958,11.517287103411457,14.276137825673718,2663.4379362531977,2525.3863149084773,2778.0292634946954,12.186452856846515,10.356253766868518,14.3098326453987,2663.4379362531977,2525.3863149084773,2778.0292634946954,21855.727565194185,19413.429439288135,24385.133579747086,12.186452856846515,10.356253766868518,14.3098326453987,yes,exclude
2013,20049.682376484703,17563.725959895906,22663.69974617219,18235.844065,2547.773703,2547.773703,2547.773703,12.258567,12.258567,12.258567,18843.286772908345,16433.06179529735,21380.348620861732,18235.844065,2547.773703,2389.91447,2671.23203,12.258567,11.58977,12.785995,2801.189422887855,2801.189422887855,2801.189422887855,12.25856697058171,11.000202688065544,13.75497697994829,2632.640987002408,2469.5234045879224,2760.211756519432,11.606575502932404,9.713388926509104,13.778153040978486,2632.640987002408,2469.5234045879224,2760.211756519432,22682.32336348711,20033.24936448383,25423.911502691622,11.606575502932404,9.713388926509104,13.778153040978486,yes,exclude
2014,20919.323915686502,18250.399587184264,23735.349744472227,18949.985121,2562.384133,2562.384133,2562.384133,11.911213,11.911213,11.911213,19379.30541461343,16805.323985302173,22099.693774806798,18949.985121,2562.384133,2406.05533,2679.818744,11.911213,11.24983,12.418401,2828.6747104218225,2828.6747104218225,2828.6747104218225,11.911213045599574,10.648517189949652,13.419349780189684,2620.436078756457,2460.565577587532,2740.531222804529,11.131957502434451,9.293611723926027,13.232271895594808,2620.436078756457,2460.565577587532,2740.531222804529,23539.75999444296,20710.965164771795,26475.880967276757,11.131957502434451,9.293611723926027,13.232271895594808,yes,exclude
2015,21883.546396277536,19028.62094416414,24899.761041306774,19740.325831,2586.435334,2586.435334,2586.435334,11.584463,11.584463,11.584463,19999.118271554682,17261.238648072733,22898.562707732606,19740.325831,2586.435334,2437.416082,2705.990673,11.584463,10.971236,12.059399,2867.24637258398,2867.24637258398,2867.24637258398,11.584462765941,10.326090708462909,13.09492029297614,2620.343077881896,2469.3702078795964,2741.4657678074095,10.69358021976543,8.933649092106748,12.752195069848597,2620.343077881896,2469.3702078795964,2741.4657678074095,24503.88947415943,21497.991152043738,27641.226809114185,10.69358021976543,8.933649092106748,12.752195069848597,yes,exclude
2016,22804.233429367898,19746.616965929657,26045.829465661413,20432.748907,2612.139562,2612.139562,2612.139562,11.335006,11.335006,11.335006,20582.720289149187,17668.6476707138,23681.940672423392,20432.748907,2612.139562,2475.751402,2731.197536,11.335006,10.785049,11.771074,2915.31210964608,2915.31210964608,2915.31210964608,11.335006309593782,10.066288658081419,12.864359869469828,2631.312027842102,2493.922812088073,2751.2438582672917,10.345019068958972,8.660334277844017,12.370400564587856,2631.312027842102,2493.922812088073,2751.2438582672917,25435.54545721,22240.53977801773,28797.073323928704,10.345019068958972,8.660334277844017,12.370400564587856,yes,exclude
2017,23642.90068109567,20381.87719708826,27114.526258194997,21022.776727,2633.570684,2633.570684,2633.570684,11.132618,11.132618,11.132618,21052.44958189536,17966.060654249784,24351.273848085635,21022.776727,2633.570684,2509.028408,2756.602717,11.132618,10.560607,11.606485,2961.7995247263693,2961.7995247263693,2961.7995247263693,11.132617551834786,9.847610862122682,12.687802183100715,2637.28786949732,2512.5698067812227,2760.4935575624954,10.035269969316152,8.410269925431061,12.057480825354435,2637.28786949732,2512.5698067812227,2760.4935575624954,26280.18855059299,22894.44700386948,29875.019815757492,10.035269969316152,8.410269925431061,12.057480825354435,yes,exclude
2018,24414.781007241927,20958.109958152076,28104.163585197282,21609.594736,2646.058897,2646.058897,2646.058897,10.90904,10.90904,10.90904,21472.99520375133,18223.290555168882,24958.41941305323,21609.594736,2646.058897,2529.262529,2780.85833,10.90904,10.332306,11.427252,2989.5492854799054,2989.5492854799054,2989.5492854799054,10.909039752282814,9.614642348804827,12.483680576317157,2629.3325117045606,2513.274442105436,2763.2798445277576,9.722383800313922,8.142152905624759,11.772973410539178,2629.3325117045606,2513.274442105436,2763.2798445277576,27044.113518946488,23471.384400257513,30867.44342972504,9.722383800313922,8.142152905624759,11.772973410539178,yes,exclude
2019,25295.779445562785,21637.36544493918,29207.648881235356,22153.518925,2645.556213,2645.556213,2645.556213,10.667963,10.667963,10.667963,21963.48150901376,18548.664120778936,25636.185019181245,22153.518925,2645.556213,2536.677038,2799.408904,10.667963,10.141572,11.237133,3020.802550666849,3020.802550666849,3020.802550666849,10.667963213459416,9.373092458536888,12.250717698107751,2622.862090758431,2514.9169035886152,2775.395001910401,9.394662298830607,7.863281908930225,11.491232844417189,2622.862090758431,2514.9169035886152,2775.395001910401,27918.641536321215,24152.282348527795,31983.043883145758,9.394662298830607,7.863281908930225,11.491232844417189,yes,exclude
2020,25996.622865832902,22201.986012497568,30042.731989256252,22618.860844,2675.407951,2675.407951,2675.407951,10.577131,10.577131,10.577131,22317.296706943325,18789.807829263296,26104.075421337955,22618.860844,2675.407951,2520.184593,2881.501181,10.577131,9.963518,11.301581,3074.936973797572,3074.936973797572,3074.936973797572,10.577131020007412,9.28488347784375,12.164997201062675,2639.7382903755174,2486.584435270873,2843.083799016479,9.21813451079212,7.561267299191049,11.515789482551675,2639.7382903755174,2486.584435270873,2843.083799016479,28636.36115620842,24688.57044776844,32885.81578827273,9.21813451079212,7.561267299191049,11.515789482551675,yes,exclude
2021,26345.28538410572,22383.702256771456,30564.62029659798,22849.275449,2760.071741,2760.071741,2760.071741,10.777595,10.777595,10.777595,22489.817843289777,18826.103845908514,26422.771955698434,22849.275449,2760.071741,2523.831469,3035.020768,10.777595,9.908916,11.755689,3182.3712686011186,3182.3712686011186,3182.3712686011186,10.777595073090186,9.430088790145296,12.447634031259565,2716.651161567503,2484.127347130238,2987.2747770612,9.34779813209647,7.403836181761516,12.012607552178599,2716.651161567503,2484.127347130238,2987.2747770612,29061.936545673223,24867.829603901693,33551.89507365918,9.34779813209647,7.403836181761516,12.012607552178599,yes,exclude
