year,pldhiv,pldhiv_lower,pldhiv_upper,ecdc_diagnosed,undiagnosed,undiagnosed_lower,undiagnosed_upper,percent,percent_lower,percent_upper,pldhiv_exclude,pldhiv_lower_exclude,pldhiv_upper_exclude,ecdc_diagnosed_exclude,undiagnosed_exclude,undiagnosed_lower_exclude,undiagnosed_upper_exclude,percent_exclude,percent_lower_exclude,percent_upper_exclude,undiag_adjusted,undiag_adjusted_lower,undiag_adjusted_upper,percent_adjusted,percent_adjusted_lower,percent_adjusted_upper,undiag_adjusted_exclude,undiag_adjusted_lower_exclude,undiag_adjusted_upper_exclude,percent_adjusted_exclude,percent_adjusted_lower_exclude,percent_adjusted_upper_exclude,final_undiagnosed,final_undiagnosed_lower,final_undiagnosed_upper,plhiv,plhiv_lower,plhiv_upper,undiag_percent,undiag_percent_lower,undiag_percent_upper,adjusted,method
2010,15703.705692283937,14038.523278761691,17403.16173411812,13667.549797,2142.286416,2142.286416,2142.286416,13.550339,13.550339,13.550339,15215.787366401146,13579.953987446528,16884.613548995807,13667.549797,2142.286416,2022.501774,2224.024262,13.550339,12.890248,14.042637,2461.438654705035,2461.438654705035,2461.438654705035,13.550339087247822,12.391080648619376,14.917844444916692,2384.961098948436,2251.6074496474803,2475.958073753432,13.184836265016687,11.326494690956638,15.199129552935295,2384.961098948436,2251.6074496474803,2475.958073753432,18088.666791232372,16290.13072840917,19879.11980787155,13.184836265016687,11.326494690956638,15.199129552935295,yes,exclude
2011,16436.275194578328,14631.687221219072,18280.678990557677,14395.438932,2148.845148,2148.845148,2148.845148,12.988444,12.988444,12.988444,15813.35946114345,14045.57516825249,17619.161314778004,14395.438932,2148.845148,2031.752065,2225.414609,12.988444,12.314761,13.449153,2453.4861611305814,2453.4861611305814,2453.4861611305814,12.988444453741513,11.83305979855576,14.360323458380751,2360.501886199658,2231.8753802182077,2444.613278444006,12.558013940664123,10.768848763384485,14.496422471463129,2360.501886199658,2231.8753802182077,2444.613278444006,18796.777080777985,16863.56260143728,20725.292269001682,12.558013940664123,10.768848763384485,14.496422471463129,yes,exclude
2012,17257.961152173204,15313.6521509815,19246.44779056007,15163.283506,2144.587024,2144.587024,2144.587024,12.39082,12.39082,12.39082,16556.558114113956,14656.146271841197,18499.924575351877,15163.283506,2144.587024,2014.296628,2248.670901,12.39082,11.627094,12.962582,2440.843339307194,2440.843339307194,2440.843339307194,12.390819657928189,11.254717450376816,13.747748228848746,2341.641879846199,2199.379782574764,2455.289478508514,11.947394424370302,10.134579344067227,14.019785310868976,2341.641879846199,2199.379782574764,2455.289478508514,19599.603032019404,17513.031933556264,21701.737269068584,11.947394424370302,10.134579344067227,14.019785310868976,yes,exclude
2013,17968.08814400117,15877.798193611652,20109.679069280617,15878.345646,2145.940259,2145.940259,2145.940259,11.905827,11.905827,11.905827,17161.507602494385,15123.633011656966,19249.802212507733,15878.345646,2145.940259,1997.774096,2262.949873,11.905827,11.135711,12.441998,2428.366568225334,2428.366568225334,2428.366568225334,11.905826784542452,10.774521479290321,13.265293958720234,2319.3581302725133,2159.218353154267,2445.8235332178006,11.432479469895968,9.572911724499084,13.560022672687202,2319.3581302725133,2159.218353154267,2445.8235332178006,20287.446274273683,18037.016546765917,22555.502602498418,11.432479469895968,9.572911724499084,13.560022672687202,yes,exclude
2014,18704.22279683945,16464.507973419,21004.505737075895,16496.988938,2164.1541,2164.1541,2164.1541,11.597114,11.597114,11.597114,17644.11048319039,15469.98036618865,19877.73016289375,16496.988938,2164.1541,2010.703483,2282.165428,11.597114,10.89238,12.107649,2453.7096196902094,2453.7096196902094,2453.7096196902094,11.597114365358525,10.459915992639571,12.97008879200095,2314.639003915023,2150.518166455701,2440.8562740681086,11.012199546561265,9.172467311161673,13.112290338607808,2314.639003915023,2150.518166455701,2440.8562740681086,21018.861800754472,18615.026139874702,23445.362011144003,11.012199546561265,9.172467311161673,13.112290338607808,yes,exclude
2015,19550.09541486818,17160.693092324225,22003.328442121896,17189.023737,2191.448723,2191.448723,2191.448723,11.307509,11.307509,11.307509,18197.738115648168,15889.466417701231,20569.559678172773,17189.023737,2191.448723,2044.908852,2291.078036,11.307509,10.700533,11.775076,2492.464510315373,2492.464510315373,2492.464510315373,11.307509285560522,10.17507175683153,12.682259821600434,2320.050897898507,2164.9115347351003,2425.52682104319,10.60830076177487,8.862107992425868,12.55084571919171,2320.050897898507,2164.9115347351003,2425.52682104319,21870.146312766687,19325.604627059325,24428.855263165085,10.60830076177487,8.862107992425868,12.55084571919171,yes,exclude
2016,20297.622356974145,17715.155280483883,22963.37846566134,17791.474397,2221.471693,2221.471693,2221.471693,11.100173,11.100173,11.100173,18701.04809458308,16220.123299180357,21265.466799422524,17791.474397,2221.471693,2093.476356,2316.738142,11.100173,10.530747,11.567188,2534.3932995696628,2534.3932995696628,2534.3932995696628,11.100173272889679,9.939665798662395,12.515801473550484,2335.042506570058,2200.5035189792948,2435.179370148355,10.317134639903813,8.663891600478125,12.227460786855792,2335.042506570058,2200.5035189792948,2435.179370148355,22632.664863544203,19915.658799463177,25398.557835809694,10.317134639903813,8.663891600478125,12.227460786855792,yes,exclude
2017,20949.954966313442,18145.031832084096,23872.57988713911,18300.333745,2249.450549,2249.450549,2249.450549,10.946346,10.946346,10.946346,19054.762243838224,16378.660539188606,21847.92736391532,18300.333745,2249.450549,2115.229662,2360.87591,10.946346,10.370719,11.369032,2575.1381563396208,2575.1381563396208,2575.1381563396208,10.946346281876938,9.736712075144714,12.428170993666273,2342.1838086519756,2202.4296858267103,2458.202663355592,10.055683727805084,8.364467260337202,12.081126980836231,2342.1838086519756,2202.4296858267103,2458.202663355592,23292.138774965417,20347.461517910808,26330.7825504947,10.055683727805084,8.364467260337202,12.081126980836231,yes,exclude
2018,21522.639717697824,18480.650986924255,24723.042382205906,18808.447365,2271.703059,2271.703059,2271.703059,10.776503,10.776503,10.776503,19353.74949288155,16472.097264326316,22392.291227201316,18808.447365,2271.703059,2144.94447,2390.888791,10.776503,10.196426,11.25019,2599.5259223487237,2599.5259223487237,2599.5259223487237,10.776503076627193,9.514207791056695,12.331613408828728,2337.56519466426,2207.1315692847243,2460.2064077048517,9.79692003170164,8.119454691905391,11.8920739862788,2337.56519466426,2207.1315692847243,2460.2064077048517,23860.204912362085,20687.78255620898,27183.24878991076,9.79692003170164,8.119454691905391,11.8920739862788,yes,exclude
2019,22145.429146159557,18839.204484863694,25661.59907325265,19278.430779,2285.095168,2285.095168,2285.095168,10.597039,10.597039,10.597039,19668.042740989113,16560.74226644017,22982.48546796676,19278.430779,2285.095168,2143.968681,2417.486141,10.597039,9.991791,11.160095,2624.92387037533,2624.92387037533,2624.92387037533,10.597038599422147,9.27976858663938,12.229352279915114,2331.276333985051,2187.2977181930855,2466.3428933609075,9.524469442491647,7.776245133004387,11.729686989985225,2331.276333985051,2187.2977181930855,2466.3428933609075,24476.705480144607,21026.502203056778,28127.941966613558,9.524469442491647,7.776245133004387,11.729686989985225,yes,exclude
2020,22625.115005381616,19143.617818001054,26339.672279899783,19679.155889,2329.147312,2329.147312,2329.147312,10.583039,10.583039,10.583039,19889.758928067477,16632.444579044528,23378.200001291752,19679.155889,2329.147312,2154.579992,2504.746633,10.583039,9.922536,11.302659,2677.819419476801,2677.819419476801,2677.819419476801,10.583039004543384,9.22829391051168,12.271508014502837,2354.0734574662915,2177.6379471678238,2531.5520130670734,9.424139062674339,7.542589552387998,11.873372004676677,2354.0734574662915,2177.6379471678238,2531.5520130670734,24979.18846284791,21321.255765168877,28871.224292966857,9.424139062674339,7.542589552387998,11.873372004676677,yes,exclude
2021,22792.05638239139,19096.626568939508,26760.704281909097,19865.784678,2428.094348,2428.094348,2428.094348,10.891305,10.891305,10.891305,19941.71839170386,16503.90223623674,23650.703281536455,19865.784678,2428.094348,2196.221836,2674.919548,10.891305,10.051922,11.946995,2785.7577326239993,2785.7577326239993,2785.7577326239993,10.891304941451692,9.4283969811809,12.730595049575816,2437.3753416307813,2204.616534866825,2685.143990599724,9.66084122818366,7.487019950874009,12.605574132525222,2437.3753416307813,2204.616534866825,2685.143990599724,25229.43172402217,21301.243103806333,29445.84827250882,9.66084122818366,7.487019950874009,12.605574132525222,yes,exclude
2022,22983.55340280418,18975.190008670397,27339.040466243317,20106.852086,2429.004963,2429.004963,2429.004963,10.778401,10.778401,10.778401,19896.57185240362,16197.400592012917,23937.665108808622,20106.852086,2429.004963,2120.279065,2821.930196,10.778401,9.441014,12.344802,2776.5243929783637,2776.5243929783637,2776.5243929783637,10.778400651542047,9.219566048179782,12.764623246284925,2403.6020939262257,2098.104893967621,2792.418060621,9.467788127093577,6.96317070777378,13.250979846874525,2403.6020939262257,2098.104893967621,2792.418060621,25387.155496730407,21073.29490263802,30131.458526864317,9.467788127093577,6.96317070777378,13.250979846874525,yes,exclude
2023,23489.996664712475,19164.659396611718,28244.94817579774,20448.987866,2215.798414,2215.798414,2215.798414,9.776392,9.776392,9.776392,19961.244087986357,16005.210355177187,24339.35216958522,20448.987866,2215.798414,1733.530106,2771.730069,9.776392,7.73029,11.927664,2545.314110194953,2545.314110194953,2545.314110194953,9.776392270485596,8.266620422239416,11.724169582228772,2162.9477840889754,1692.182410517885,2705.619506250054,8.431577078435657,5.46737115745828,12.972335559093025,2162.9477840889754,1692.182410517885,2705.619506250054,25652.94444880145,20856.841807129604,30950.567682047797,8.431577078435657,5.46737115745828,12.972335559093025,yes,exclude
