run,year,N_HIV_Obs_M_LB,N_HIV_Obs_M_UB,N_CD4_1_Obs_M_LB,N_CD4_1_Obs_M_UB,N_CD4_2_Obs_M_LB,N_CD4_2_Obs_M_UB,N_CD4_3_Obs_M_LB,N_CD4_3_Obs_M_UB,N_CD4_4_Obs_M_LB,N_CD4_4_Obs_M_UB,N_AIDS_M_LB,N_AIDS_M_UB,N_HIVAIDS_Obs_M_LB,N_HIVAIDS_Obs_M_UB,N_Inf_M_LB,N_Inf_M_UB,N_Alive_LB,N_Alive_UB,N_Alive_Diag_M_LB,N_Alive_Diag_M_UB,N_Und_LB,N_Und_UB,N_Und_Alive_p_LB,N_Und_Alive_p_UB,delta1_LB,delta1_UB,delta2_LB,delta2_UB,delta3_LB,delta3_UB,delta4_LB,delta4_UB,t_diag_LB,t_diag_UB,t_diag_p50_LB,t_diag_p50_UB,t_diag_p25_LB,t_diag_p25_UB,t_diag_p75_LB,t_diag_p75_UB,D_Avg_Time_LB,D_Avg_Time_UB,N_Und_CD4_3_M_LB,N_Und_CD4_3_M_UB,N_Und_CD4_4_M_LB,N_Und_CD4_4_M_UB,Version,Timestamp
1,1980,0.623676,0.623676,0,0,0,0,0,0,0,0,0.623676,0.623676,0.623676,0.623676,284.570929,284.570929,284.54343,284.54343,0.623676,0.623676,283.919753,283.919753,99.780815,99.780815,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,30.929892,30.929892,7.123116,7.123116,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1981,7.82582,7.82582,0,0,0,0,0,0,0,0,7.82582,7.82582,7.82582,7.82582,750.355529,750.355529,1033.319267,1033.319267,7.214859,7.214859,1026.104409,1026.104409,99.301778,99.301778,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.152282,1.152282,149.372807,149.372807,40.715023,40.715023,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1982,27.636492,27.636492,0,0,0,0,0,0,0,0,27.636492,27.636492,27.636492,27.636492,1074.938399,1074.938399,2107.039125,2107.039125,34.851351,34.851351,2072.187774,2072.187774,98.345956,98.345956,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.662761,1.662761,347.441339,347.441339,108.250602,108.250602,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1983,61.924214,61.924214,0,0,0,0,0,0,0,0,61.924214,61.924214,61.924214,61.924214,1276.764967,1276.764967,3377.3705,3377.3705,93.07232,93.07232,3284.298181,3284.298181,97.244237,97.244237,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.17155,2.17155,606.470244,606.470244,210.730706,210.730706,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1984,510.62579,510.62579,29.109595,29.109595,9.409719,9.409719,6.332187,6.332187,33.444244,33.444244,116.511922,116.511922,80.482494,80.482494,1374.280664,1374.280664,4726.776172,4726.776172,582.371731,582.371731,4144.40444,4144.40444,87.679304,87.679304,0.083507,0.083507,0.046903,0.046903,0.041389,0.041389,0.979947,0.979947,6.743455,6.743455,5.5405,5.5405,2.7025,2.7025,9.6475,9.6475,2.418554,2.418554,866.297298,866.297298,192.078387,192.078387,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1985,673.166829,673.166829,18.448715,18.448715,7.300414,7.300414,4.368463,4.368463,14.393055,14.393055,178.306508,178.306508,86.247355,86.247355,1385.930918,1385.930918,6025.516164,6025.516164,1172.150431,1172.150431,4853.365733,4853.365733,80.546888,80.546888,0.110643,0.110643,0.078188,0.078188,0.052434,0.052434,0.929302,0.929302,5.982535,5.982535,4.8305,4.8305,2.3175,2.3175,8.5565,8.5565,2.724351,2.724351,1108.104096,1108.104096,232.237001,232.237001,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1986,878.287858,878.287858,21.13333,21.13333,9.44104,9.44104,5.450431,5.450431,14.300984,14.300984,249.344021,249.344021,105.577375,105.577375,1330.161158,1330.161158,7170.209824,7170.209824,1869.625881,1869.625881,5300.583942,5300.583942,73.925088,73.925088,0.13778,0.13778,0.109473,0.109473,0.063479,0.063479,0.878656,0.878656,5.378382,5.378382,4.2785,4.2785,2.0335,2.0335,7.6815,7.6815,3.071947,3.071947,1302.491268,1302.491268,282.958519,282.958519,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1987,1063.984345,1063.984345,12.724282,12.724282,6.164676,6.164676,3.569461,3.569461,7.984213,7.984213,325.24266,325.24266,126.154857,126.154857,1225.416815,1225.416815,8146.333765,8146.333765,2689.879742,2689.879742,5456.454024,5456.454024,66.980487,66.980487,0.164916,0.164916,0.140759,0.140759,0.074524,0.074524,0.82801,0.82801,4.888613,4.888613,3.8405,3.8405,1.8175,1.8175,6.9665,6.9665,3.427489,3.427489,1429.839716,1429.839716,328.898914,328.898914,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1988,1199.821643,1199.821643,19.63014,19.63014,10.073482,10.073482,5.977916,5.977916,11.712885,11.712885,401.466971,401.466971,143.452614,143.452614,1090.143316,1090.143316,8941.122861,8941.122861,3600.672241,3600.672241,5340.45062,5340.45062,59.729082,59.729082,0.192053,0.192053,0.172044,0.172044,0.085569,0.085569,0.777365,0.777365,4.484668,4.484668,3.4865,3.4865,1.6485,1.6485,6.3735,6.3735,3.776456,3.776456,1481.92804,1481.92804,363.58573,363.58573,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1989,1271.560302,1271.560302,33.865455,33.865455,18.123673,18.123673,11.170752,11.170752,19.473013,19.473013,473.89485,473.89485,155.479679,155.479679,942.786091,942.786091,9379.271516,9379.271516,4374.450477,4374.450477,5004.821038,5004.821038,53.360445,53.360445,0.219189,0.219189,0.203329,0.203329,0.096614,0.096614,0.726719,0.726719,4.146665,4.146665,3.1945,3.1945,1.5125,1.5125,5.8775,5.8775,4.11451,4.11451,1461.56114,1461.56114,384.183156,384.183156,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1990,1277.883852,1277.883852,27.431373,27.431373,15.137809,15.137809,9.773417,9.773417,15.316991,15.316991,539.096829,539.096829,161.500603,161.500603,801.79057,801.79057,9533.074408,9533.074408,5011.467495,5011.467495,4521.606913,4521.606913,47.430731,47.430731,0.246325,0.246325,0.234615,0.234615,0.107659,0.107659,0.676073,0.676073,3.860381,3.860381,2.9525,2.9525,1.4005,1.4005,5.4565,5.4565,4.438178,4.438178,1380.656443,1380.656443,390.297614,390.297614,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1991,1228.503101,1228.503101,24.30344,24.30344,13.701216,13.701216,9.308158,9.308158,13.206829,13.206829,594.616327,594.616327,161.716168,161.716168,684.6864,684.6864,9496.729425,9496.729425,5526.069561,5526.069561,3970.659863,3970.659863,41.810814,41.810814,0.273462,0.273462,0.2659,0.2659,0.118704,0.118704,0.625428,0.625428,3.615404,3.615404,2.7475,2.7475,1.3065,1.3065,5.0965,5.0965,4.739145,4.739145,1257.387719,1257.387719,383.546479,383.546479,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1992,1140.920334,1140.920334,80.485557,80.485557,45.940752,45.940752,32.840494,32.840494,42.341425,42.341425,639.140408,639.140408,157.072181,157.072181,598.929605,598.929605,9326.294723,9326.294723,5904.551176,5904.551176,3421.743547,3421.743547,36.689207,36.689207,0.300598,0.300598,0.297185,0.297185,0.129749,0.129749,0.574782,0.574782,3.403964,3.403964,2.5725,2.5725,1.2275,1.2275,4.7855,4.7855,4.999835,4.999835,1111.995424,1111.995424,366.959641,366.959641,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1993,1025.307463,1025.307463,135.430451,135.430451,76.460034,76.460034,58.65212,58.65212,70.702395,70.702395,672.539509,672.539509,148.539336,148.539336,541.902584,541.902584,9001.263426,9001.263426,6069.474116,6069.474116,2931.789309,2931.789309,32.570864,32.570864,0.327735,0.327735,0.32847,0.32847,0.140794,0.140794,0.524136,0.524136,3.220164,3.220164,2.4215,2.4215,1.1595,1.1595,4.5165,4.5165,5.212071,5.212071,963.80675,963.80675,340.751644,340.751644,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1994,905.60783,905.60783,221.461449,221.461449,121.650716,121.650716,100.33056,100.33056,115.194961,115.194961,695.341632,695.341632,136.399311,136.399311,510.071958,510.071958,8579.697126,8579.697126,6049.457773,6049.457773,2530.239353,2530.239353,29.49101,29.49101,0.341995,0.341995,0.33574,0.33574,0.149966,0.149966,0.499915,0.499915,3.140013,3.140013,2.3575,2.3575,1.1305,1.1305,4.3995,4.3995,5.344589,5.344589,828.203668,828.203668,309.001821,309.001821,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1995,804.43545,804.43545,144.107634,144.107634,77.062322,77.062322,66.295825,66.295825,71.674351,71.674351,708.560084,708.560084,123.125492,123.125492,499.904344,499.904344,8269.192762,8269.192762,6048.913333,6048.913333,2220.279429,2220.279429,26.850014,26.850014,0.356255,0.356255,0.34301,0.34301,0.159138,0.159138,0.475694,0.475694,3.064765,3.064765,2.2975,2.2975,1.1045,1.1045,4.2905,4.2905,5.361718,5.361718,712.965749,712.965749,277.750392,277.750392,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1996,726.045512,726.045512,165.744309,165.744309,86.211927,86.211927,75.284646,75.284646,75.918039,75.918039,713.8216,713.8216,110.697687,110.697687,507.866361,507.866361,8122.807024,8122.807024,6125.587601,6125.587601,1997.219423,1997.219423,24.587798,24.587798,0.370514,0.370514,0.35028,0.35028,0.168309,0.168309,0.451473,0.451473,2.994044,2.994044,2.2415,2.2415,1.0785,1.0785,4.1885,4.1885,5.252727,5.252727,621.014637,621.014637,250.269957,250.269957,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1997,671.450953,671.450953,185.890806,185.890806,93.997457,93.997457,81.437929,81.437929,75.889338,75.889338,712.955735,712.955735,100.169333,100.169333,530.424628,530.424628,8309.01299,8309.01299,6457.236533,6457.236533,1851.776457,1851.776457,22.286359,22.286359,0.384774,0.384774,0.35755,0.35755,0.177481,0.177481,0.427252,0.427252,2.927519,2.927519,2.1885,2.1885,1.0555,1.0555,4.0915,4.0915,5.024519,5.024519,552.20585,552.20585,228.213123,228.213123,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1998,639.590411,639.590411,187.617401,187.617401,92.31007,92.31007,78.092949,78.092949,66.634845,66.634845,707.839786,707.839786,92.037496,92.037496,564.045764,564.045764,8621.091977,8621.091977,6848.918261,6848.918261,1772.173716,1772.173716,20.556256,20.556256,0.399034,0.399034,0.36482,0.36482,0.186653,0.186653,0.403031,0.403031,2.864896,2.864896,2.1385,2.1385,1.0325,1.0325,4.0015,4.0015,4.706849,4.706849,504.534438,504.534438,212.222877,212.222877,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,1999,628.055238,628.055238,163.71795,163.71795,78.582581,78.582581,64.444055,64.444055,49.947047,49.947047,700.269165,700.269165,86.447153,86.447153,605.196386,605.196386,8998.940585,8998.940585,7253.437328,7253.437328,1745.503257,1745.503257,19.396764,19.396764,0.413294,0.413294,0.37209,0.37209,0.195824,0.195824,0.37881,0.37881,2.805913,2.805913,2.0915,2.0915,1.0115,1.0115,3.9155,3.9155,4.346746,4.346746,474.948476,474.948476,202.291454,202.291454,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2000,633.572729,633.572729,212.162458,212.162458,99.723987,99.723987,79.350283,79.350283,55.536657,55.536657,691.856264,691.856264,83.315086,83.315086,650.343114,650.343114,9413.199037,9413.199037,7654.598903,7654.598903,1758.600135,1758.600135,18.682279,18.682279,0.427554,0.427554,0.379359,0.379359,0.204996,0.204996,0.35459,0.35459,2.75034,2.75034,2.0465,2.0465,0.9915,0.9915,3.8345,3.8345,3.993393,3.993393,459.893406,459.893406,197.987046,197.987046,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2001,652.336623,652.336623,213.152532,213.152532,98.519639,98.519639,76.564572,76.564572,48.239127,48.239127,683.956308,683.956308,82.409509,82.409509,695.952566,695.952566,9889.105603,9889.105603,8090.523104,8090.523104,1798.582498,1798.582498,18.187514,18.187514,0.441814,0.441814,0.386629,0.386629,0.214168,0.214168,0.330369,0.330369,2.697973,2.697973,2.0045,2.0045,0.9725,0.9725,3.7585,3.7585,3.683275,3.683275,455.667812,455.667812,198.602734,198.602734,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2002,680.238447,680.238447,224.861235,224.861235,102.595132,102.595132,78.58624,78.58624,44.529064,44.529064,677.61727,677.61727,83.402769,83.402769,738.634994,738.634994,10427.255542,10427.255542,8573.953872,8573.953872,1853.301671,1853.301671,17.773629,17.773629,0.456074,0.456074,0.393899,0.393899,0.22334,0.22334,0.306148,0.306148,2.648632,2.648632,1.9635,1.9635,0.9545,0.9545,3.6855,3.6855,3.4342,3.4342,458.65759,458.65759,203.257541,203.257541,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2003,713.462295,713.462295,240.823134,240.823134,111.07787,111.07787,84.926944,84.926944,48.5659,48.5659,673.772633,673.772633,85.190419,85.190419,776.580613,776.580613,11015.521415,11015.521415,9102.85762,9102.85762,1912.663795,1912.663795,17.363352,17.363352,0.470334,0.470334,0.401169,0.401169,0.232511,0.232511,0.281927,0.281927,2.60216,2.60216,1.9255,1.9255,0.9375,0.9375,3.6175,3.6175,3.273856,3.273856,465.31304,465.31304,204.859703,204.859703,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2004,746.90624,746.90624,258.522639,258.522639,122.339828,122.339828,94.115741,94.115741,58.389119,58.389119,672.874808,672.874808,84.691749,84.691749,809.559604,809.559604,11714.858823,11714.858823,9743.275873,9743.275873,1971.58295,1971.58295,16.829763,16.829763,0.462335,0.462335,0.408283,0.408283,0.243521,0.243521,0.332029,0.332029,2.573443,2.573443,1.9135,1.9135,0.9345,0.9345,3.5745,3.5745,3.169,3.169,473.172696,473.172696,200.674823,200.674823,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2005,778.162362,778.162362,273.795554,273.795554,132.353551,132.353551,102.577446,102.577446,66.467988,66.467988,674.779495,674.779495,82.460515,82.460515,837.485778,837.485778,12396.307272,12396.307272,10369.036733,10369.036733,2027.270539,2027.270539,16.353826,16.353826,0.454336,0.454336,0.415397,0.415397,0.254532,0.254532,0.382131,0.382131,2.548838,2.548838,1.9015,1.9015,0.9325,0.9325,3.5375,3.5375,3.08386,3.08386,480.897366,480.897366,194.111896,194.111896,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2006,806.694893,806.694893,270.13886,270.13886,133.229444,133.229444,104.078396,104.078396,69.01845,69.01845,679.438072,679.438072,79.551669,79.551669,860.27295,860.27295,13083.037389,13083.037389,11005.696366,11005.696366,2077.341023,2077.341023,15.878125,15.878125,0.446337,0.446337,0.422511,0.422511,0.265542,0.265542,0.432233,0.432233,2.527796,2.527796,1.8915,1.8915,0.9295,0.9295,3.5055,3.5055,3.02066,3.02066,487.518444,487.518444,186.718426,186.718426,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2007,831.94428,831.94428,259.638227,259.638227,130.607322,130.607322,102.854702,102.854702,69.025964,69.025964,686.636435,686.636435,76.421144,76.421144,877.83493,877.83493,13793.125129,13793.125129,11673.262998,11673.262998,2119.862131,2119.862131,15.368976,15.368976,0.438337,0.438337,0.429625,0.429625,0.276552,0.276552,0.482335,0.482335,2.509882,2.509882,1.8835,1.8835,0.9275,0.9275,3.4785,3.4785,2.977588,2.977588,492.344301,492.344301,179.082937,179.082937,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2008,853.35253,853.35253,315.658935,315.658935,161.95167,161.95167,128.543251,128.543251,86.735331,86.735331,696.02865,696.02865,73.225486,73.225486,890.085533,890.085533,14535.114043,14535.114043,12381.747549,12381.747549,2153.366494,2153.366494,14.814927,14.814927,0.430338,0.430338,0.436739,0.436739,0.287562,0.287562,0.532437,0.532437,2.494749,2.494749,1.8755,1.8755,0.9255,0.9255,3.4545,3.4545,2.951059,2.951059,494.90952,494.90952,171.364143,171.364143,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2009,870.422714,870.422714,309.149166,309.149166,161.770139,161.770139,129.349606,129.349606,87.39141,87.39141,707.178592,707.178592,69.998182,69.998182,896.938572,896.938572,15317.897137,15317.897137,13141.101128,13141.101128,2176.796009,2176.796009,14.210802,14.210802,0.422339,0.422339,0.443854,0.443854,0.298573,0.298573,0.582539,0.582539,2.482118,2.482118,1.8685,1.8685,0.9245,0.9245,3.4345,3.4345,2.937208,2.937208,494.93027,494.93027,163.566286,163.566286,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2010,882.750166,882.750166,307.854565,307.854565,164.296787,164.296787,132.255517,132.255517,89.20759,89.20759,719.590693,719.590693,66.733157,66.733157,898.307857,898.307857,16047.314241,16047.314241,13857.902922,13857.902922,2189.411318,2189.411318,13.643475,13.643475,0.41434,0.41434,0.450968,0.450968,0.309583,0.309583,0.632641,0.632641,2.471761,2.471761,1.8625,1.8625,0.9225,0.9225,3.4175,3.4175,2.932694,2.932694,492.25971,492.25971,155.661885,155.661885,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2011,890.026274,890.026274,308.838339,308.838339,168.09592,168.09592,136.122443,136.122443,91.459754,91.459754,732.736558,732.736558,63.42032,63.42032,894.107204,894.107204,16791.732551,16791.732551,14601.036616,14601.036616,2190.695935,2190.695935,13.046277,13.046277,0.406341,0.406341,0.458082,0.458082,0.320593,0.320593,0.682743,0.682743,2.463492,2.463492,1.8575,1.8575,0.9215,0.9215,3.4035,3.4035,2.935002,2.935002,486.848167,486.848167,147.634694,147.634694,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2012,892.024711,892.024711,286.834187,286.834187,159.218426,159.218426,129.600869,129.600869,86.585586,86.585586,746.075589,746.075589,60.056222,60.056222,884.250423,884.250423,17565.001547,17565.001547,15384.727884,15384.727884,2180.273663,2180.273663,12.412602,12.412602,0.398342,0.398342,0.465196,0.465196,0.331603,0.331603,0.732845,0.732845,2.457159,2.457159,1.8535,1.8535,0.9205,0.9205,3.3925,3.3925,2.942433,2.942433,478.710559,478.710559,139.48713,139.48713,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2013,867.519045,867.519045,307.085102,307.085102,172.89976,172.89976,141.544695,141.544695,99.101199,99.101199,759.122148,759.122148,56.45246,56.45246,868.644182,868.644182,18290.527791,18290.527791,16111.618079,16111.618079,2178.909712,2178.909712,11.912777,11.912777,0.390343,0.390343,0.47231,0.47231,0.342613,0.342613,0.782947,0.782947,2.452636,2.452636,1.8505,1.8505,0.9195,0.9195,3.3835,3.3835,2.965485,2.965485,473.691008,473.691008,129.841167,129.841167,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2014,824.264602,824.264602,321.534768,321.534768,184.038038,184.038038,151.669842,151.669842,114.65525,114.65525,771.277361,771.277361,52.366704,52.366704,847.116527,847.116527,18935.592201,18935.592201,16736.139504,16736.139504,2199.452697,2199.452697,11.615442,11.615442,0.356801,0.356801,0.441243,0.441243,0.327431,0.327431,0.872903,0.872903,2.582949,2.582949,1.9475,1.9475,0.9625,0.9625,3.5675,3.5675,2.997895,2.997895,475.670999,475.670999,120.382002,120.382002,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2015,784.779759,784.779759,281.351105,281.351105,165.2283,165.2283,137.628181,137.628181,110.632719,110.632719,781.982669,781.982669,48.711593,48.711593,819.416888,819.416888,19661.89838,19661.89838,17429.956333,17429.956333,2231.942046,2231.942046,11.35161,11.35161,0.32326,0.32326,0.410176,0.410176,0.312248,0.312248,0.962859,0.962859,2.73317,2.73317,2.0605,2.0605,1.0125,1.0125,3.7805,3.7805,3.049191,3.049191,482.031833,482.031833,112.587728,112.587728,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2016,746.024897,746.024897,219.564025,219.564025,133.403893,133.403893,113.020679,113.020679,96.333624,96.333624,790.809959,790.809959,45.73868,45.73868,785.287547,785.287547,20299.79025,20299.79025,18030.602252,18030.602252,2269.187998,2269.187998,11.178381,11.178381,0.289718,0.289718,0.379109,0.379109,0.297066,0.297066,1.052815,1.052815,2.90747,2.90747,2.1915,2.1915,1.0695,1.0695,4.0275,4.0275,3.127209,3.127209,490.756145,490.756145,106.267631,106.267631,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2017,705.661224,705.661224,220.471929,220.471929,139.881599,139.881599,121.372006,121.372006,109.787792,109.787792,797.320189,797.320189,43.295123,43.295123,744.470787,744.470787,20840.151082,20840.151082,18534.062479,18534.062479,2306.088603,2306.088603,11.065604,11.065604,0.256176,0.256176,0.348043,0.348043,0.281883,0.281883,1.142771,1.142771,3.111458,3.111458,2.3455,2.3455,1.1365,1.1365,4.3175,4.3175,3.234668,3.234668,500.375054,500.375054,100.938141,100.938141,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2018,662.146831,662.146831,194.877676,194.877676,130.662255,130.662255,116.974872,116.974872,112.491255,112.491255,801.08411,801.08411,41.189414,41.189414,696.708891,696.708891,21371.796645,21371.796645,19032.962095,19032.962095,2338.83455,2338.83455,10.943556,10.943556,0.222634,0.222634,0.316976,0.316976,0.2667,0.2667,1.232728,1.232728,3.352791,3.352791,2.5285,2.5285,1.2165,1.2165,4.6605,4.6605,3.372873,3.372873,509.804204,509.804204,96.196271,96.196271,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2019,614.58625,614.58625,157.407893,157.407893,113.429025,113.429025,105.655294,105.655294,108.250462,108.250462,801.690015,801.690015,39.275943,39.275943,641.74414,641.74414,21853.850549,21853.850549,19489.589855,19489.589855,2364.260695,2364.260695,10.818509,10.818509,0.189093,0.189093,0.285909,0.285909,0.251518,0.251518,1.322684,1.322684,3.642153,3.642153,2.7495,2.7495,1.3135,1.3135,5.0715,5.0715,3.543955,3.543955,518.190466,518.190466,91.762269,91.762269,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2020,530.702486,530.702486,118.459611,118.459611,90.12628,90.12628,85.39143,85.39143,95.760034,95.760034,798.414029,798.414029,38.600379,38.600379,579.318818,579.318818,22294.337471,22294.337471,19883.162402,19883.162402,2411.175069,2411.175069,10.815191,10.815191,0.155551,0.155551,0.254842,0.254842,0.236335,0.236335,1.41264,1.41264,3.994869,3.994869,3.0205,3.0205,1.4325,1.4325,5.5715,5.5715,3.756799,3.756799,536.099859,536.099859,96.709734,96.709734,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2021,424.21697,424.21697,86.774285,86.774285,68.472937,68.472937,64.291987,64.291987,90.699174,90.699174,790.906317,790.906317,42.694038,42.694038,509.175206,509.175206,22572.26866,22572.26866,20078.01781,20078.01781,2494.25085,2494.25085,11.050067,11.050067,0.114942,0.114942,0.190125,0.190125,0.174371,0.174371,1.189811,1.189811,4.777175,4.777175,3.6795,3.6795,1.7455,1.7455,6.7095,6.7095,4.034085,4.034085,572.111898,572.111898,112.013655,112.013655,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2022,457.713715,457.713715,99.542729,99.542729,80.022742,80.022742,76.650049,76.650049,103.951395,103.951395,779.540505,779.540505,48.848175,48.848175,431.055587,431.055587,22802.868157,22802.868157,20337.429237,20337.429237,2465.438921,2465.438921,10.811968,10.811968,0.074332,0.074332,0.125407,0.125407,0.112407,0.112407,0.966983,0.966983,5.937869,5.937869,4.7085,4.7085,2.2665,2.2665,8.4015,8.4015,4.307802,4.307802,585.503131,585.503131,121.120895,121.120895,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
1,2023,586.687774,586.687774,139.99416,139.99416,110.482032,110.482032,110.233107,110.233107,110.772534,110.772534,764.185906,764.185906,49.69478,49.69478,344.702244,344.702244,22916.387365,22916.387365,20695.125104,20695.125104,2221.262261,2221.262261,9.692899,9.692899,0.125483,0.125483,0.203304,0.203304,0.185318,0.185318,1.029947,1.029947,4.59923,4.59923,3.5395,3.5395,1.6845,1.6845,6.4585,6.4585,4.629772,4.629772,540.419527,540.419527,114.517023,114.517023,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
2,1980,0.623676,0.643044,0,0,0,0,0,0,0,0,0.623676,0.643044,0.623676,0.643044,284.570929,293.313356,284.54343,293.285003,0.623676,0.643044,283.919753,292.641958,99.780744,99.780815,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,30.929892,31.884063,7.123116,7.343063,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
2,1981,7.82582,8.064301,0,0,0,0,0,0,0,0,7.82582,8.064301,7.82582,8.064301,750.355529,772.489801,1033.319267,1064.184597,7.214859,7.472708,1026.104409,1056.711889,99.2978,99.301778,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.152282,1.152478,149.372807,153.861272,40.715023,41.94284,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
2,1982,27.636492,28.459106,0,0,0,0,0,0,0,0,27.636492,28.459106,27.636492,28.459106,1074.938399,1104.925749,2107.039125,2167.855534,34.851351,35.931814,2072.187774,2131.923721,98.342518,98.345956,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.662761,1.66327,347.441339,357.570176,108.250602,111.430525,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
2,1983,61.924214,63.71835,0,0,0,0,0,0,0,0,61.924214,63.71835,61.924214,63.71835,1276.764967,1309.867614,3377.3705,3471.21045,93.07232,95.946919,3284.298181,3375.263531,97.235923,97.244237,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.17155,2.172597,606.470244,623.545675,210.730706,216.741657,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
2,1984,510.62579,518.371173,24.462394,29.109595,9.409719,17.759339,5.926991,6.332187,33.444244,40.671064,116.511922,120.171526,80.482494,80.616505,1374.280664,1406.561811,4726.776172,4852.89136,582.371731,592.991713,4144.40444,4259.899647,87.679304,87.780651,0.059209,0.083507,0.046903,0.093555,0.031549,0.041389,0.979947,1.078078,6.743455,6.915383,5.5405,5.6185,2.7025,2.7405,9.6475,9.8425,2.418554,2.437977,866.297298,890.845325,188.632993,192.078387,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
