run,year,N_HIV_M,Cum_HIV_M,N_HIV_Obs_M,N_HIV_D,N_CD4_1_M,N_CD4_1_Obs_M_NoW,N_CD4_1_Obs_M,N_CD4_1_D,N_CD4_2_M,N_CD4_2_Obs_M_NoW,N_CD4_2_Obs_M,N_CD4_2_D,N_CD4_3_M,N_CD4_3_Obs_M_NoW,N_CD4_3_Obs_M,N_CD4_3_D,N_CD4_4_M,N_CD4_4_Obs_M_NoW,N_CD4_4_Obs_M,N_CD4_4_D,N_HIVAIDS_M,N_HIVAIDS_Obs_M,N_HIVAIDS_D,N_AIDS_M,N_AIDS_D,N_Dead_D,Cum_Dead_D,N_Diag_Dead_M,Cum_Diag_Dead_M,N_Und_Dead_D,Cum_Und_Dead_D,N_Und_Dead_M,Cum_Und_Dead_M,N_Emig_D,Cum_Emig_D,Cum_Inf_M,Cum_Inf_D,N_Inf_M,N_Inf_D,delta1,delta2,delta3,delta4,t_diag,t_diag_p50,t_diag_p25,t_diag_p75,D_Avg_Time,t_diag_1,t_diag_2,t_diag_3,t_diag_4,t_diag_5,t_diag_6,t_diag_7,t_diag_8,t_diag_9,t_diag_10,t_diag_11,t_diag_12,t_diag_13,t_diag_14,t_diag_15,N_Alive,N_Alive_Diag_M,N_Und,N_Und_1,N_Und_2,N_Und_Inf_p,N_Und_Alive_p,N_Und_PrimInf,N_Und_CD4_1_M,N_Und_CD4_2_M,N_Und_CD4_3_M,N_Und_CD4_4_M,N_Und_HIVAIDS_M,N_Und_500,N_Und_350,N_Und_T_1,N_Und_T_1_p,N_Und_PrimInf_T_1,N_Und_CD4_1_T_1,N_Und_CD4_2_T_1,N_Und_CD4_3_T_1,N_Und_CD4_4_T_1,N_Und_CD4_5_T_1,N_Und_T_2,N_Und_T_2_p,N_Und_PrimInf_T_2,N_Und_CD4_1_T_2,N_Und_CD4_2_T_2,N_Und_CD4_3_T_2,N_Und_CD4_4_T_2,N_Und_CD4_5_T_2,N_Und_T_3,N_Und_T_3_p,N_Und_PrimInf_T_3,N_Und_CD4_1_T_3,N_Und_CD4_2_T_3,N_Und_CD4_3_T_3,N_Und_CD4_4_T_3,N_Und_CD4_5_T_3,LL_HIV,LL_CD4_1,LL_CD4_2,LL_CD4_3,LL_CD4_4,LL_AIDS,LL_HIVAIDS,Version,Timestamp
0,2000,641.037118,15245.760103,641.037118,631.399542,265.97497,265.97497,216.618059,216,122.4041,122.4041,99.689601,88,97.486456,97.486456,79.395918,61,70.148779,70.148779,57.131287,77.3,85.022814,85.022814,88.320496,684.513928,221.721244,232.411154,7722.230937,693.77369,7893.243185,0,0,3.748805,97.719016,0,0,17091.714769,0,638.884664,0,0.435797,0.372539,0.205474,0.350519,2.740953,2.0365,0.9865,3.8205,4.173385,25.423401,23.932132,16.312458,11.085121,7.527206,5.092646,3.426459,2.290357,1.520375,1.002303,0.656393,0.427189,0.276421,0.17792,0.113971,9271.764816,7523.529166,1748.23565,0,1748.235596,10.228556,18.855479,157.340799,597.8996,325.705616,460.294985,200.037408,6.957243,755.240399,667.289635,567.490385,32.460749,155.01017,221.163037,96.415029,76.354809,17.994957,0.552383,846.970035,48.447132,2.330196,324.202509,186.007148,238.696199,92.515661,3.218322,333.775177,19.092116,0,52.534342,43.283544,145.244041,89.526799,3.18645,0,0.001765,1.42768,4.635919,6.404656,0,0.126281,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2001,658.509422,15904.269525,658.509422,639.559415,283.85474,283.85474,216.893511,209,127.56656,127.56656,97.473656,93,98.42285,98.42285,75.204936,73.4,66.00441,66.00441,50.433994,62.9,82.660862,82.660862,65.943672,675.928796,174.37391,216.412421,7938.643358,688.008541,8581.251726,0,0,3.644662,101.363678,0,0,17777.18875,0,685.473981,0,0.458692,0.38265,0.212009,0.338789,2.666893,1.9745,0.9585,3.7105,3.807021,26.25886,24.319756,16.298929,10.916927,7.32145,4.899451,3.2638,2.161406,1.422048,0.929385,0.603464,0.389427,0.249866,0.159476,0.101297,9737.181714,7965.626167,1771.555547,0,1771.555464,9.96533,18.19372,168.485997,610.380694,332.969682,455.651333,197.221184,6.846658,778.866691,659.719175,606.121613,34.21409,165.975295,235.382946,103.049376,81.740011,19.379062,0.594923,882.342018,49.80606,2.510517,332.988665,193.972644,250.511845,98.916941,3.441406,283.091833,15.979845,0,42.009208,35.947706,123.399503,78.925184,2.810232,0,0.290822,0.208538,0.04367,2.854784,0,3.635052,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2002,686.014544,16590.284069,686.014544,721.384533,304.68362,304.68362,229.704415,249,134.378755,134.378755,101.309658,100,101.278584,101.278584,76.355066,81,63.446109,63.446109,47.832737,54,82.227476,82.227476,79.399173,669.039385,215.525706,196.80768,8135.451038,681.433502,9262.685228,0,0,3.625553,104.989231,0,0,18506.054364,0,728.865614,0,0.481587,0.392761,0.218545,0.327059,2.597912,1.9165,0.9325,3.6075,3.507294,27.080631,24.679385,16.265737,10.741466,7.117768,4.713632,3.110667,2.042137,1.332488,0.863875,0.556504,0.356312,0.226832,0.143643,0.090525,10265.614094,8454.83303,1810.781064,0,1810.780984,9.784804,17.639286,178.67343,625.5262,342.789596,458.483391,198.4297,6.878747,804.19963,663.791838,641.530866,35.428406,175.98478,248.308449,109.172362,86.740593,20.689423,0.635259,921.339924,50.880802,2.688353,342.29048,202.596814,263.787012,106.279011,3.698254,247.910194,13.690788,0,34.92748,31.020492,107.955831,71.461271,2.54512,0,1.577294,0.017004,0.277005,0.763041,0,0.098418,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2003,715.104364,17305.388433,715.104364,721.667271,317.130294,317.130294,252.927763,251,141.317238,141.317238,112.707785,117,106.74223,106.74223,85.132433,79,67.179508,67.179508,53.579122,61,82.735094,82.735094,84.717863,664.725551,207.190425,184.558546,8320.009585,675.273896,9937.959124,0,0,3.647935,108.637166,0,0,19273.277617,0,767.223254,0,0.504483,0.402871,0.225081,0.315329,2.53351,1.8625,0.9085,3.5105,3.30799,27.888953,25.012273,16.214668,10.560261,6.917038,4.535401,2.966766,1.931945,1.250952,0.805009,0.514805,0.327227,0.20681,0.130014,0.081339,10844.630866,8985.378848,1859.252018,0,1859.251654,9.646787,17.144447,187.618559,648.382241,353.934932,464.482588,197.956345,6.877353,836.0008,669.316286,674.382428,36.271706,184.7672,261.713192,114.695599,90.986205,21.557023,0.66321,961.679196,51.723983,2.8509,355.995132,211.362136,276.224283,111.358321,3.888425,223.190029,12.004291,0,30.674236,27.877311,97.272172,65.041011,2.325299,0,0.01473,0.161423,0.45275,0.983399,0,0.047142,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2004,742.79895,18048.187383,742.79895,753.514117,323.594258,323.594258,262.517104,273.3,148.24053,148.24053,120.260708,132,114.055147,114.055147,92.527683,96,75.176797,75.176797,60.98747,58,81.732219,81.732219,64.087541,663.416594,168.958062,106.487988,8426.497572,670.548613,10608.507737,0,0,3.603717,112.240883,0,0,20073.645956,0,800.368339,0,0.493131,0.408745,0.237579,0.360958,2.511488,1.8565,0.9085,3.4795,3.174183,27.885277,25.160708,16.356802,10.633805,6.927188,4.505333,2.918121,1.879515,1.202945,0.764919,0.483291,0.303501,0.189516,0.117725,0.072782,11534.907501,9621.689811,1913.21769,0,1913.217649,9.530992,16.586329,195.30222,680.321264,366.336799,471.025415,193.502173,6.72982,875.623483,671.257408,703.485895,36.769778,192.308534,274.290307,119.516536,94.534936,22.153137,0.682446,1004.203273,52.487664,2.993626,377.288265,220.736136,286.539478,112.701334,3.944434,205.52848,10.742556,0,28.742735,26.08414,89.951011,58.647703,2.102892,0,0.436965,1.110368,0.128707,0.148791,0,4.117393,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2005,770.688108,18818.875491,770.688108,853.323603,332.154497,332.154497,262.323595,309,155.619106,155.619106,122.902335,136,121.560934,121.560934,96.004424,96,81.802569,81.802569,64.604707,57,79.551002,79.551002,96.135179,665.024866,196.234696,152.401501,8578.899074,667.878066,11276.385804,0,0,3.507543,115.748426,0,0,20901.918968,0,828.273011,0,0.48178,0.414618,0.250076,0.406587,2.493401,1.8525,0.9095,3.4535,3.070326,27.873765,25.290053,16.481761,10.69742,6.934813,4.478208,2.875579,1.834436,1.162243,0.731364,0.457232,0.284108,0.175541,0.107902,0.066015,12207.271468,10239.976417,1967.295051,0,1967.295821,9.412031,16.115764,201.717203,715.312161,378.970715,477.307997,187.464805,6.52217,917.029365,671.294972,728.018256,37.006053,198.601457,285.167489,123.538546,97.430619,22.583541,0.696605,1045.70979,53.1547,3.116231,401.693727,230.152017,294.827086,111.994595,3.926134,193.567775,9.839285,0,28.450614,25.28003,85.050214,52.886656,1.90026,0,7.852378,1.348715,0,0.93251,0,3.239378,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2006,797.055057,19615.930548,797.055057,857.554919,340.567802,340.567802,269.925144,264,163.034558,163.034558,129.216932,130,129.05615,129.05615,102.286533,135,87.475068,87.475068,69.330454,73.1,76.921478,76.921478,97.878103,669.478162,202.89315,170.03526,8748.934334,667.607147,11943.992951,0,0,3.391603,119.140028,0,0,21752.828381,0,850.909413,0,0.470428,0.420491,0.262574,0.452217,2.478844,1.8495,0.9095,3.4325,2.996428,27.854527,25.401037,16.590906,10.752622,6.94112,4.454703,2.839278,1.796427,1.128305,0.703683,0.435958,0.268437,0.164359,0.100118,0.060703,12884.754019,10866.996214,2017.757804,0,2017.757952,9.275841,15.660041,206.85826,750.240624,390.889441,482.587814,180.88622,6.295445,957.098884,669.769479,747.953781,37.068561,203.639616,294.312824,126.761418,99.679038,22.855011,0.705873,1083.706705,53.708463,3.218597,426.478573,238.899534,301.108631,110.135134,3.866235,186.097467,9.222983,0,29.449259,25.2285,81.800152,47.896075,1.72348,0,0.131025,0.004736,9.49719,0.201336,0,5.251804,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2007,820.741007,20436.671555,820.741007,846.633383,347.740162,347.740162,268.095575,274,170.132627,170.132627,131.16634,145,136.323764,136.323764,105.100882,110,92.399154,92.399154,71.236535,67,74.145301,74.145301,73.576473,676.543149,141.105564,164.377648,8913.311982,669.871503,12613.864454,0,0,3.269196,122.409225,0,0,22621.078065,0,868.249685,0,0.459077,0.426364,0.275071,0.497846,2.467494,1.8465,0.9105,3.4155,2.94813,27.827664,25.494327,16.685427,10.800666,6.947053,4.435285,2.809236,1.765177,1.100634,0.681315,0.418923,0.256001,0.155565,0.094051,0.0566,13585.356859,11523.359573,2061.997285,0,2061.9973,9.11538,15.178087,210.71706,783.43463,401.416541,486.24454,174.123279,6.061235,994.15169,666.429054,763.265969,37.015857,207.416565,301.694025,129.184959,101.285936,22.974046,0.710438,1116.476079,54.145371,3.300618,450.146325,246.434267,305.301042,107.514772,3.779056,182.255252,8.838773,0,31.594195,25.797284,79.657544,43.634458,1.571772,0,0.129092,1.410242,0.224897,0.257101,0,0.004375,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2008,840.894816,21277.566371,840.894816,722.227458,353.141073,353.141073,314.156525,270,176.655368,176.655368,157.153729,151.3,143.155561,143.155561,127.35209,105,96.634654,96.634654,85.966797,59,71.308161,71.308161,64.295971,685.853148,114.814234,144.86798,9058.179962,674.623996,13288.488449,0,0,3.144102,125.553326,0,0,23501.344034,0,880.265969,0,0.447726,0.432238,0.287569,0.543475,2.459093,1.8455,0.9125,3.4025,2.91994,27.793274,25.570534,16.766359,10.842593,6.953334,4.42026,2.785391,1.740377,1.078794,0.663789,0.405683,0.246419,0.148847,0.089457,0.053519,14317.610746,12219.386409,2098.224337,0,2098.224357,8.928104,14.65485,213.287453,813.93526,410.1187,487.821715,167.238554,5.822656,1027.222713,660.882924,773.927566,36.884882,209.925525,307.278587,130.809051,102.257046,22.946886,0.710472,1143.038716,54.476478,3.362191,471.939756,252.461124,307.325345,104.280411,3.66989,181.258075,8.638641,0,34.716737,26.848459,78.239282,40.01125,1.442347,0,6.51958,0.220801,4.175175,9.515598,0,0.713338,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2009,856.892285,22134.458656,856.892285,833.078583,356.519344,356.519344,307.334904,282,182.4238,182.4238,157.257108,156.1,149.367692,149.367692,128.761331,133,100.165456,100.165456,86.346902,84,68.415993,68.415993,73.139444,696.95592,114.788294,111.069135,9169.249097,681.666182,13970.154631,0,0,3.016581,128.569907,0,0,24388.274441,0,886.930407,0,0.436374,0.438111,0.300067,0.589104,2.453436,1.8455,0.9135,3.3925,2.906734,27.751448,25.630213,16.834598,10.87925,6.960512,4.409813,2.767632,1.721728,1.062401,0.650714,0.395885,0.239391,0.143967,0.086153,0.051326,15090.455437,12965.209559,2125.245878,0,2125.245889,8.714212,14.083378,214.562898,841.138277,416.735093,487.028282,160.202362,5.578966,1055.701175,652.809609,779.91052,36.697425,211.15995,311.033395,131.633508,102.598009,22.779504,0.706153,1163.338668,54.739015,3.403205,491.62176,256.949885,307.277136,100.544041,3.54264,181.996701,8.56356,0,38.482944,28.151634,77.153096,36.87881,1.330217,0,2.148338,0.008535,0.138026,0.064375,0,0.318852,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2010,868.28861,23002.747266,868.28861,833.522643,357.764904,357.764904,306.96082,282.4,187.31319,187.31319,160.713948,133.7,154.806797,154.806797,132.823596,149,102.94946,102.94946,88.330214,79.1,65.454259,65.454259,82.703201,709.343968,120.390736,165.948372,9335.197469,690.681879,14660.836511,0,0,2.885993,131.4559,0,0,25276.489582,0,888.215141,0,0.425023,0.443984,0.312564,0.634734,2.450358,1.8455,0.9145,3.3875,2.904385,27.702276,25.673871,16.890917,10.911326,6.968989,4.404039,2.755819,1.708955,1.051132,0.641772,0.389248,0.234687,0.140746,0.084003,0.049921,15809.836213,13667.549797,2142.286416,0,2142.286424,8.475411,13.550339,214.536507,864.613147,421.11423,483.713294,152.980348,5.32889,1079.149654,642.022532,781.186,36.465059,211.113227,312.924925,131.658159,102.314419,22.477634,0.697636,1177.42174,54.960986,3.423555,509.009635,259.904702,305.277775,96.405291,3.400781,183.678683,8.573955,0,42.678397,29.551299,76.121056,34.097416,1.230515,0,2.019799,4.818921,1.894664,0.999997,0,4.191789,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2011,874.781715,23877.528981,874.781715,840.471391,356.84072,356.84072,305.482267,298,191.232737,191.232737,163.709484,170,159.349309,159.349309,136.414892,113,104.946704,104.946704,89.842205,88,62.412246,62.412246,58.997416,722.481171,74.472149,146.89258,9482.090049,701.269077,15362.105588,0,0,2.751865,134.207765,0,0,26160.581895,0,884.092312,0,0.413672,0.449858,0.325062,0.680363,2.449731,1.8475,0.9165,3.3845,2.909887,27.645844,25.701965,16.935978,10.939371,6.979053,4.402964,2.749796,1.701808,1.044709,0.636705,0.385553,0.232133,0.139049,0.082911,0.049235,16544.28408,14395.438932,2148.845148,0,2148.84515,8.214057,12.988444,213.201546,884.0105,423.169237,477.83118,145.560724,5.071962,1097.212046,628.463866,777.72442,36.192669,209.778693,312.919222,130.882831,101.411819,22.046771,0.685085,1185.296753,55.15971,3.423134,523.909039,261.327971,301.441342,91.948022,3.247245,185.823977,8.647621,0,47.182047,30.958363,74.977975,31.565923,1.139669,0,0.18478,0.238675,4.271023,0.038035,0,0.190343,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2012,876.178017,24753.706998,876.178017,952.880557,353.748987,353.748987,287.26232,337,194.111492,194.111492,157.628487,158,162.897239,162.897239,132.280912,141,106.130981,106.130981,86.1838,90.4,59.289318,59.289318,58.355774,735.824061,72.202907,108.333444,9590.423493,712.968408,16075.073996,0,0,2.61417,136.821935,0,0,27035.115958,0,874.534063,0,0.40232,0.455731,0.337559,0.725992,2.451455,1.8505,0.9185,3.3845,2.921233,27.58223,25.714913,16.970341,10.963815,6.990893,4.406564,2.749401,1.700063,1.042904,0.635309,0.384633,0.231601,0.138783,0.082809,0.049222,17307.87053,15163.283506,2144.587024,0,2144.58706,7.932598,12.39082,210.551284,899.014389,422.849411,469.408456,137.954963,4.80852,1109.565673,612.17194,769.495461,35.880822,207.149486,310.981994,129.307399,99.895729,21.492191,0.668662,1186.937769,55.34575,3.401833,536.113278,261.220286,295.875028,87.242835,3.084509,188.153831,8.77343,0,51.91909,32.321717,73.637694,29.219937,1.055393,0,8.153762,0.000875,0.562478,0.202977,0,0.014777,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2013,855.69099,25609.397988,855.69099,849.815904,340.842997,340.842997,300.785543,297,189.807135,189.807135,167.500118,171,159.36766,159.36766,140.638032,129,109.900242,109.900242,96.984254,97,55.772956,55.772956,63.391673,748.92563,67.066552,140.62885,9731.052342,725.301457,16800.375453,0,0,2.459127,139.281062,0,0,27894.619309,0,859.503352,0,0.390969,0.461604,0.350057,0.771621,2.455457,1.8535,0.9205,3.3885,2.946968,27.511513,25.713086,16.994478,10.984983,7.004617,4.414772,2.75447,1.703525,1.04553,0.637427,0.386365,0.232999,0.139886,0.083655,0.049854,18024.285905,15878.345646,2145.940259,0,2145.940114,7.693026,11.905827,206.574432,916.589982,425.89493,464.633597,127.781979,4.465339,1123.164414,596.880915,759.797084,35.406255,203.214797,308.693887,128.077236,98.605647,20.564068,0.64145,1194.092587,55.64426,3.35954,550.518066,263.665631,292.902314,80.78121,2.865826,192.050443,8.949478,0,57.378088,34.152087,73.125651,26.436701,0.957916,0,0.047844,0.072625,0.990789,3E-06,0,0.996339,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2014,818.38647,26427.784458,818.38647,779.893281,320.542995,320.542995,321.654099,326,180.8742,180.8742,181.501168,175,151.376368,151.376368,151.901087,134,114.295042,114.295042,114.691225,142,51.297865,51.297865,5.577306,761.17298,7.436408,199.743177,9930.79552,737.787578,17538.163031,0,0,2.261813,141.542875,0,0,28733.481432,0,838.862123,0,0.36064,0.434375,0.333516,0.880629,2.571918,1.9405,0.9595,3.5525,2.979803,26.263849,25.057189,16.967204,11.23664,7.340587,4.740026,3.03031,1.920649,1.2083,0.755273,0.469469,0.290403,0.178878,0.109776,0.06715,18661.143038,16496.988938,2164.1541,0,2164.154102,7.53182,11.597114,201.227382,940.005091,434.549852,467.174446,117.105837,4.091491,1141.232473,588.371775,746.358484,34.487308,197.931378,304.927357,126.408455,96.988767,19.493373,0.609154,1217.553154,56.260003,3.296084,570.795337,271.120646,295.689294,74.024207,2.627586,200.242464,9.25269,0,64.28234,37.020729,74.496371,23.58825,0.854774,0,0.058455,0.235696,2.197717,6.040176,0,66.689666,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2015,782.997728,27210.782186,782.997728,747.399387,300.159885,300.159885,284.932553,287,173.108631,173.108631,164.326702,157,145.185251,145.185251,137.819897,135,117.393238,117.393238,111.437793,97,47.150724,47.150724,35.272675,771.975499,35.272675,90.96293,10021.758449,749.865613,18288.028644,0,0,2.078958,143.621833,0,0,29545.852742,0,812.37131,0,0.330311,0.407146,0.316974,0.989636,2.70521,2.0395,1.0025,3.7405,3.028248,24.972426,24.312891,16.876452,11.462184,7.679761,5.08633,3.335464,2.168796,1.399962,0.898036,0.572963,0.363861,0.230139,0.145051,0.091144,19380.47246,17189.023737,2191.448723,0,2191.448812,7.417111,11.307509,194.45131,965.398467,445.569032,474.017444,108.234245,3.778226,1159.849776,586.029915,727.557073,33.199822,191.240276,298.913816,123.810909,94.669612,18.348056,0.574403,1249.797567,57.030655,3.210769,593.47856,280.711738,301.51134,68.456312,2.428849,214.094172,9.769527,0,73.006258,41.046449,77.836533,21.429883,0.775049,0,0.014965,0.331636,0.058095,1.95701,0,3.28096,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2016,747.829639,27958.611825,747.829639,797.852342,278.494535,278.494535,226.595022,245,165.317733,165.317733,134.509553,133,139.761017,139.761017,113.715519,126,120.482852,120.482852,98.029983,111,43.773502,43.773502,41.992229,780.938143,42.992043,145.378979,10167.137428,761.022517,19049.051161,0,0,1.93005,145.551883,0,0,30325.635401,0,779.782659,0,0.299983,0.379917,0.300433,1.098643,2.85819,2.1535,1.0525,3.9575,3.100901,23.637326,23.478168,16.715867,11.653206,8.014722,5.448955,3.668206,2.448753,1.623027,1.069179,0.70065,0.457089,0.297044,0.192395,0.124255,20012.94609,17791.474397,2221.471693,0,2221.471731,7.325392,11.100173,186.186002,990.436523,457.209817,483.027521,101.085833,3.525998,1176.622525,587.639351,703.053325,31.648088,183.083361,290.482517,120.216493,91.6039,17.129872,0.537182,1283.725384,57.787159,3.102644,615.901005,290.558214,308.075827,63.824858,2.262836,234.693022,10.564754,0,84.052994,46.435107,83.347792,20.131101,0.726028,0,1.456021,0.017005,1.281708,1.64498,0,0.073489,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2017,711.060345,28669.672171,711.060345,736,254.988387,254.988387,225.295416,209,156.925814,156.925814,138.652066,160,134.451769,134.451769,118.795086,117,123.672644,123.672644,109.271172,121,41.021731,41.021731,49,787.645134,52,202.200997,10369.338425,770.787986,19819.839147,0,0,1.80872,147.360603,0,0,31066.483323,0,740.847921,0,0.269654,0.352688,0.283891,1.20765,3.034676,2.2855,1.1095,4.2085,3.200509,22.258536,22.550203,16.47765,11.799643,8.336467,5.821828,4.025834,2.760765,1.879905,1.272451,0.856907,0.574568,0.383829,0.255596,0.169742,20549.784295,18300.333745,2249.450549,0,2249.450605,7.240763,10.946346,176.371554,1013.502758,468.418598,492.714522,95.126604,3.316513,1189.874312,591.157639,672.497143,29.896063,173.400596,279.457014,115.555006,87.746494,15.84042,0.497613,1313.717707,58.401715,2.970768,635.966018,299.379284,313.627033,59.661314,2.11329,263.235756,11.702225,0,98.079844,53.484352,91.341024,19.624874,0.705661,0,1.208124,3.130098,0.027263,1.216165,0,1.45986,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2018,671.360835,29341.033005,671.360835,662,229.426679,229.426679,202.520856,189,147.653126,147.653126,130.337228,125,128.85992,128.85992,113.74798,131,126.740413,126.740413,111.877036,112,38.680697,38.680697,31,791.687386,31,163.247215,10532.58564,778.715026,20598.554174,0,0,1.7055,149.066102,0,0,31761.802167,0,695.318844,0,0.239325,0.325459,0.26735,1.316658,3.239758,2.4405,1.1765,4.5005,3.327888,20.835954,21.525465,16.152644,11.889704,8.634107,6.19705,4.404116,3.104018,2.172483,1.511589,1.046535,0.721519,0.495671,0.339487,0.231917,21080.150424,18808.447365,2271.703059,0,2271.703104,7.152312,10.776503,164.947974,1033.277966,478.445591,501.996838,89.901117,3.133573,1198.22594,595.031528,635.526867,27.97579,162.133647,265.652525,109.753157,83.05079,14.481051,0.455696,1335.675096,58.796201,2.814166,651.973054,306.262611,316.983973,55.671454,1.969839,300.501142,13.228011,0,115.652485,62.429859,101.962099,19.748616,0.708082,0,0.923477,0.221602,2.49351,0.000135,0,1.637478,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2019,627.941905,29968.97491,627.941905,701.6,201.803103,201.803103,164.476083,180,137.372079,137.372079,111.962706,137,122.748094,122.748094,100.043683,99,129.43216,129.43216,105.491414,111,36.586469,36.586469,55,792.673364,55,157.95849,10690.544131,784.375976,21382.93015,0,0,1.613161,150.679264,0,0,32404.749343,0,642.947176,0,0.208996,0.298229,0.250808,1.425665,3.4803,2.6235,1.2555,4.8425,3.484422,19.369391,20.399763,15.730376,11.909727,8.894471,6.564325,4.796634,3.47598,2.501548,1.789881,1.274471,0.903782,0.638713,0.450081,0.316383,21563.525948,19278.430779,2285.095168,0,2285.095207,7.051729,10.597039,151.855268,1048.505127,486.650598,510.021278,85.096923,2.965975,1200.360395,598.084175,591.769312,25.896922,149.223245,248.877387,102.735131,77.469109,13.052957,0.411484,1347.039026,58.948925,2.631892,662.638181,310.609744,317.583328,51.747137,1.828744,346.286869,15.154155,0,136.989638,73.305753,114.96886,20.296832,0.725787,0,1.421172,5.222747,0.010926,0.282769,0,8.014956,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2020,537.855048,30506.829958,537.855048,487,159.860304,159.860304,129.819441,122,112.955687,112.955687,91.729115,60,107.533723,107.533723,87.326044,85,121.728249,121.728249,98.853142,96,35.777086,35.777086,40,789.901818,40,137.129938,10827.674069,787.311743,22170.241893,0,0,1.577474,152.256738,0,0,32988.234008,0,583.484666,0,0.178668,0.271,0.234267,1.534672,3.765716,2.8425,1.3505,5.2485,3.69096,17.858583,19.168286,15.19904,11.843963,9.101646,6.910271,5.193952,3.871535,2.865975,2.109477,1.545283,1.127499,0.819943,0.594629,0.430229,22008.303201,19679.155889,2329.147312,0,2329.147327,7.06054,10.583039,137.033469,1069.614372,504.643761,525.09626,89.674672,3.084778,1206.647841,617.85571,545.693002,23.428875,134.610466,230.554788,95.929642,71.739386,12.468581,0.390139,1373.351914,58.963721,2.422988,674.673116,320.157765,320.753418,53.483666,1.860961,410.102411,17.607405,0,164.386471,88.556354,132.603456,23.722426,0.833704,0,0.480742,12.518797,0.062515,0.083152,0,0.479918,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2021,415.990351,30922.820309,415.990351,441.3,104.46397,104.46397,87.558678,91,75.217445,75.217445,63.045087,69,84.387098,84.387098,70.730825,68,112.329955,112.329955,94.151719,98.3,39.591883,39.591883,52,783.075755,52,229.361562,11057.035631,786.982408,22957.224301,0,0,1.745675,154.002414,0,0,33504.917071,0,516.683062,0,0.123787,0.186871,0.182589,1.292315,4.650025,3.5755,1.6925,6.5285,3.975498,13.793888,15.889606,13.584424,11.383435,9.385335,7.629044,6.127829,4.873229,3.843431,3.010291,2.344105,1.816489,1.401893,1.078216,0.826879,22293.879026,19865.784678,2428.094348,0,2428.094617,7.246979,10.891305,120.422525,1103.992723,540.326597,555.945346,103.851292,3.555865,1224.415248,663.352503,492.874169,20.298806,118.236031,209.142094,88.020729,65.181943,11.921769,0.371602,1429.623661,58.878423,2.186495,692.975293,340.090886,331.624362,60.652087,2.094536,505.596787,20.822782,0,201.875326,112.214977,159.139037,31.277434,1.090013,0,0.133516,0.545553,0.106817,0.180145,0,3.536204,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
0,2022,439.369696,31362.190006,439.369696,420.5,113.30247,113.30247,95.9404,93,75.611339,75.611339,64.024925,64,90.511601,90.511601,76.641924,76.5,114.271281,114.271281,96.760755,87,45.673005,45.673005,42,772.412353,42,198.302289,11255.33792,783.118414,23740.342716,0,0,2.013803,156.016216,0,0,33947.211185,0,442.294114,0,0.068907,0.102741,0.130912,1.049959,6.070926,4.8205,2.3205,8.5825,4.226059,9.475622,11.905253,11.1113,10.108817,9.011331,7.89292,6.811511,5.805728,4.897348,4.095341,3.399783,2.805098,2.302499,1.88172,1.532172,22535.857049,20106.852086,2429.004963,0,2429.004876,7.155242,10.778401,101.962292,1084.648934,551.274437,571.487717,115.638603,3.992981,1186.611225,691.1193,418.17688,17.215975,100.041049,177.159043,74.772014,55.409977,10.467364,0.327433,1405.701956,57.871514,1.921453,669.190044,339.173,328.204387,64.957065,2.256007,605.126039,24.912507,0,238.299713,137.329372,187.873318,40.214163,1.409473,0,0.091053,1E-05,0.000263,1.019504,0,0.303634,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 00:15:02
