run,year,N_HIV_M,Cum_HIV_M,N_HIV_Obs_M,N_HIV_D,N_CD4_1_M,N_CD4_1_Obs_M_NoW,N_CD4_1_Obs_M,N_CD4_1_D,N_CD4_2_M,N_CD4_2_Obs_M_NoW,N_CD4_2_Obs_M,N_CD4_2_D,N_CD4_3_M,N_CD4_3_Obs_M_NoW,N_CD4_3_Obs_M,N_CD4_3_D,N_CD4_4_M,N_CD4_4_Obs_M_NoW,N_CD4_4_Obs_M,N_CD4_4_D,N_HIVAIDS_M,N_HIVAIDS_Obs_M,N_HIVAIDS_D,N_AIDS_M,N_AIDS_D,N_Dead_D,Cum_Dead_D,N_Diag_Dead_M,Cum_Diag_Dead_M,N_Und_Dead_D,Cum_Und_Dead_D,N_Und_Dead_M,Cum_Und_Dead_M,N_Emig_D,Cum_Emig_D,Cum_Inf_M,Cum_Inf_D,N_Inf_M,N_Inf_D,delta1,delta2,delta3,delta4,t_diag,t_diag_p50,t_diag_p25,t_diag_p75,D_Avg_Time,t_diag_1,t_diag_2,t_diag_3,t_diag_4,t_diag_5,t_diag_6,t_diag_7,t_diag_8,t_diag_9,t_diag_10,t_diag_11,t_diag_12,t_diag_13,t_diag_14,t_diag_15,N_Alive,N_Alive_Diag_M,N_Und,N_Und_1,N_Und_2,N_Und_Inf_p,N_Und_Alive_p,N_Und_PrimInf,N_Und_CD4_1_M,N_Und_CD4_2_M,N_Und_CD4_3_M,N_Und_CD4_4_M,N_Und_HIVAIDS_M,N_Und_500,N_Und_350,N_Und_T_1,N_Und_T_1_p,N_Und_PrimInf_T_1,N_Und_CD4_1_T_1,N_Und_CD4_2_T_1,N_Und_CD4_3_T_1,N_Und_CD4_4_T_1,N_Und_CD4_5_T_1,N_Und_T_2,N_Und_T_2_p,N_Und_PrimInf_T_2,N_Und_CD4_1_T_2,N_Und_CD4_2_T_2,N_Und_CD4_3_T_2,N_Und_CD4_4_T_2,N_Und_CD4_5_T_2,N_Und_T_3,N_Und_T_3_p,N_Und_PrimInf_T_3,N_Und_CD4_1_T_3,N_Und_CD4_2_T_3,N_Und_CD4_3_T_3,N_Und_CD4_4_T_3,N_Und_CD4_5_T_3,LL_HIV,LL_CD4_1,LL_CD4_2,LL_CD4_3,LL_CD4_4,LL_AIDS,LL_HIVAIDS,Version,Timestamp
0,2000,82.748751,1115.223831,82.748751,68.919546,30.1058,30.1058,25.158942,21,13.867805,13.867805,11.589105,10,16.507668,16.507668,13.795198,12,12.367465,12.367465,10.335295,5.7,9.900013,9.900013,10.643945,62.046128,20.400895,12.927748,272.780766,55.348826,432.285087,0,0,0.436509,5.534191,0,0,1441.290184,0,96.644763,0,0.251021,0.204194,0.224185,0.521146,3.638848,2.8055,1.3455,5.1365,3.661538,17.842165,19.484162,15.470452,12.018332,9.194128,6.935172,5.164207,3.800819,2.76817,1.99726,1.429046,1.01491,0.716034,0.502205,0.350385,1162.975227,842.443066,320.532161,0,320.532168,22.239252,27.561392,23.486846,126.441763,71.006015,74.487612,24.270122,0.839804,149.928608,99.597538,89.525601,27.930302,23.120254,36.360191,15.738602,11.635812,2.590818,0.079923,179.729122,56.072102,0.366567,76.877698,44.240174,43.94023,13.823183,0.481269,51.277445,15.997598,0,13.203888,11.027245,18.911574,7.856121,0.278617,0,0.728864,0.228603,0.244462,2.486467,0,0.054553,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2001,84.104273,1199.328105,84.104273,92.52827,29.944045,29.944045,23.756827,26,13.965391,13.965391,11.079778,13,17.231243,17.231243,13.67082,9.6,12.701707,12.701707,10.077204,17,10.261887,10.261887,9.843433,65.261532,19.588432,12.404549,285.185314,58.823553,491.10864,0,0,0.452465,5.986656,0,0,1539.984961,0,98.694777,0,0.237581,0.196038,0.226389,0.516355,3.73257,2.8845,1.3835,5.2715,3.720958,17.278665,19.073637,15.312247,12.014645,9.277266,7.0606,5.303602,3.937172,2.892209,2.104811,1.519127,1.088387,0.774719,0.548274,0.386034,1248.812991,914.142791,334.670201,0,334.670231,21.732043,26.799065,23.974653,133.09073,74.553161,77.015413,25.165514,0.87073,157.065384,103.051656,91.671334,27.391544,23.599884,37.329616,16.13039,11.879918,2.649787,0.08174,187.655944,56.071901,0.374755,81.000418,46.309266,45.22131,14.254041,0.496154,55.342952,16.536564,0,14.760705,12.113508,19.914187,8.261686,0.292866,0,0.205437,0.315077,1.35443,3.934282,0,0.0173,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2002,85.402837,1284.730942,85.402837,81.423665,29.681166,29.681166,25.994328,25,14.039781,14.039781,12.295833,13,17.990245,17.990245,15.755591,15,13.049701,13.049701,11.428735,11,10.641944,10.641944,8.346389,68.347959,18.269319,11.871579,297.056893,62.162676,553.271316,0,0,0.469222,6.455878,0,0,1640.585753,0,100.600791,0,0.224142,0.187881,0.228594,0.511564,3.832919,2.9685,1.4245,5.4165,3.78531,16.709302,18.647357,15.137179,11.99767,9.35219,7.182727,5.443699,4.077102,3.021627,2.218656,1.615745,1.168181,0.839216,0.5995,0.42613,1337.072982,987.674049,349.398933,0,349.398939,21.297206,26.131628,24.424371,140.060761,78.271691,79.63799,26.101004,0.903116,164.485132,106.64211,93.694538,26.81592,24.041782,38.255231,16.501846,12.107049,2.705183,0.083447,195.822998,56.045677,0.382538,85.28558,48.442359,46.511845,14.689484,0.511191,59.881403,17.138405,0,16.519982,13.327497,21.019104,8.706338,0.308482,0,0.038529,0.039578,0.036829,0.016288,0,0.535196,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2003,88.679857,1373.410799,88.679857,84.677615,30.075352,30.075352,22.637416,17,14.545577,14.545577,10.948309,13,19.023926,19.023926,14.319118,18,14.06806,14.06806,10.588887,12,10.966942,10.966942,4.963518,71.332609,15.883257,11.424578,308.481471,65.373494,618.64481,0,0,0.483552,6.939429,0,0,1742.895681,0,102.309928,0,0.210702,0.179725,0.230799,0.506773,3.940614,3.0595,1.4675,5.5725,3.848889,16.134014,18.204894,14.944396,11.966313,9.417782,7.300582,5.583782,4.220184,3.156281,2.338888,1.719179,1.254704,0.910014,0.656404,0.471195,1427.47478,1064.929327,362.545453,0,362.545393,20.801328,25.397678,24.823205,146.579627,81.692797,82.05695,26.474069,0.918805,171.402832,109.449823,95.294582,26.284865,24.433475,38.989715,16.785286,12.285282,2.716867,0.083957,202.808604,55.940187,0.389713,89.187867,50.314,47.617672,14.783433,0.515919,64.442207,17.774932,0,18.402056,14.593516,22.153998,8.973769,0.318868,0,1.537546,0.362491,0.874179,0.180212,0,4.136985,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2004,93.157855,1466.568653,93.157855,114.08773,31.036686,31.036686,23.448159,35.7,15.433822,15.433822,11.660224,11,20.256627,20.256627,15.303844,16,15.451032,15.451032,11.673226,13,10.979688,10.979688,13.888941,74.221616,19.841344,6.764651,315.246122,68.471661,687.116471,0,0,0.484114,7.423543,0,0,1846.66499,0,103.76931,0,0.208728,0.183691,0.239529,0.559991,3.90655,3.0265,1.4525,5.5135,3.909162,16.322596,18.373371,15.028733,11.986977,9.397184,7.257034,5.530534,4.165905,3.10603,2.295139,1.682709,1.22528,0.886876,0.638585,0.457707,1523.995325,1151.322531,372.672794,0,372.672788,20.180856,24.45367,25.15838,152.080252,84.441004,83.951857,26.132987,0.908315,177.238632,110.993158,96.566432,25.911854,24.762281,39.584035,17.005205,12.422215,2.708885,0.083811,207.531703,55.687377,0.396077,92.216162,51.631812,48.319632,14.462486,0.505535,68.574653,18.400767,0,20.280069,15.803992,23.210013,8.961617,0.318961,0,5.509929,0.038109,0.031198,0.145391,0,0.710571,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2005,96.690629,1563.259282,96.690629,87.385293,31.785925,31.785925,24.659047,23,16.228808,16.228808,12.590067,13,21.391798,21.391798,16.595438,13,16.512913,16.512913,12.810472,9,10.771185,10.771185,12.62232,76.987957,25.24464,10.111512,325.357634,71.456438,758.572909,0,0,0.47492,7.898464,0,0,1951.59105,0,104.92606,0,0.206754,0.187658,0.24826,0.613209,3.875482,2.9955,1.4385,5.4605,3.959461,16.506375,18.530085,15.102125,12.000524,9.373502,7.213614,5.479572,4.115128,3.059774,2.255384,1.649933,1.199097,0.866476,0.623011,0.446017,1618.334953,1237.901648,380.433305,0,380.43333,19.493495,23.507699,25.417086,156.750385,86.616148,85.308108,25.45611,0.885469,182.16747,111.649686,97.555256,25.643196,25.015648,40.065008,17.175586,12.52251,2.69308,0.083423,210.612008,55.361086,0.401425,94.581235,52.518324,48.650461,13.971649,0.488914,72.266066,18.995725,0,22.104149,16.922241,24.135139,8.791381,0.313157,0,0.114211,0.013205,0.842236,1.266253,0,0.301332,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2006,99.522032,1662.781314,99.522032,125.971042,32.357332,32.357332,27.006657,39,16.93966,16.93966,14.138483,15,22.416551,22.416551,18.709703,18,17.352155,17.352155,14.482767,18.9,10.456334,10.456334,17.061541,79.630812,22.748721,11.398948,336.756582,74.324011,832.89692,0,0,0.461038,8.359502,0,0,2057.318351,0,105.727301,0,0.20478,0.191624,0.25699,0.666426,3.847064,2.9665,1.4245,5.4125,4.001987,16.685509,18.675875,15.165799,12.008065,9.347487,7.170664,5.430899,4.067617,3.017135,2.219183,1.620404,1.175737,0.848441,0.609363,0.435861,1712.202267,1326.024732,386.177535,0,386.17754,18.770918,22.554434,25.586631,160.690565,88.289122,86.144151,24.610566,0.8565,186.277196,111.611217,98.212641,25.431992,25.181068,40.412119,17.287962,12.580217,2.668514,0.082761,212.524158,55.03276,0.405553,96.459154,53.090261,48.686045,13.413328,0.469817,75.440741,19.535248,0,23.819299,17.910901,24.877891,8.528723,0.303926,0,4.676618,0.051461,0.027268,1.227987,0,3.496893,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2007,101.766692,1764.548007,101.766692,101.209446,32.769378,32.769378,24.700117,22,17.571338,17.571338,13.244502,17,23.32387,23.32387,17.580509,20,18.015713,18.015713,13.579453,12,10.086394,10.086394,7.014516,82.144191,15.031106,11.453505,348.210087,77.070618,909.967538,0,0,0.444727,8.804228,0,0,2163.438506,0,106.120155,0,0.202806,0.195591,0.26572,0.719644,3.821008,2.9395,1.4125,5.3675,4.038638,16.86015,18.811508,15.220819,12.010522,9.319718,7.128414,5.384467,4.023137,2.977776,2.186158,1.593747,1.154853,0.832468,0.597386,0.42703,1806.42419,1416.337919,390.086271,0,390.086278,18.030846,21.594389,25.654142,163.941509,89.504472,86.489871,23.672142,0.824135,189.595651,110.986148,98.49032,25.248343,25.245881,40.604881,17.333949,12.589488,2.634322,0.081799,213.601535,54.757512,0.408258,97.966633,53.435263,48.507417,12.83404,0.449925,77.994423,19.994147,0,25.369997,18.73526,25.392967,8.20378,0.292419,0,0.306551,0.976452,0.318675,0.191277,0,1.048332,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2008,103.474918,1868.022924,103.474918,102.596639,33.029977,33.029977,30.541123,32,18.124838,18.124838,16.759106,12.7,24.108954,24.108954,22.29231,33,18.526165,18.526165,17.130193,11,9.684983,9.684983,6.668305,84.517187,10.478765,10.273832,358.483919,79.69047,989.658008,0,0,0.427028,9.231256,0,0,2269.490252,0,106.051746,0,0.200832,0.199557,0.274451,0.772862,3.797075,2.9155,1.4005,5.3275,4.070935,17.030445,18.937688,15.268117,12.008655,9.290642,7.087011,5.340198,3.981467,2.941399,2.155986,1.569648,1.136161,0.81831,0.586872,0.419354,1901.775077,1509.539005,392.236072,0,392.236078,17.283003,20.624735,25.606891,166.502332,90.284871,86.374532,22.677691,0.789755,192.109223,109.841978,98.340148,25.071674,25.197548,40.622671,17.30518,12.544536,2.589702,0.080511,213.989937,54.556414,0.409336,99.144213,53.592629,48.161253,12.252596,0.42991,79.905994,20.371914,0,26.735452,19.387063,25.668744,7.835393,0.27934,0,0.068603,1.073782,4.474161,2.515545,0,1.055989,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2009,104.663643,1972.686568,104.663643,109.538556,33.139997,33.139997,30.446454,25,18.597696,18.597696,17.086117,17.9,24.766946,24.766946,22.753945,21,18.894975,18.894975,17.359235,23,9.264029,9.264029,14.950667,86.734807,16.94409,8.078842,366.562761,82.174758,1071.832766,0,0,0.408467,9.639723,0,0,2374.959826,0,105.469574,0,0.198858,0.203524,0.283181,0.82608,3.775061,2.8915,1.3885,5.2905,4.10026,17.196532,19.055063,15.308503,12.00309,9.260603,7.046548,5.298,3.942401,2.907743,2.128391,1.547842,1.119423,0.805762,0.577652,0.412697,1998.757342,1606.123807,392.633535,0,392.633539,16.532218,19.643882,25.432326,168.343274,90.635982,85.821178,21.64671,0.754064,193.7756,108.221952,97.714475,24.886941,25.023764,40.444881,17.193366,12.439674,2.533918,0.078871,213.619901,54.406942,0.408582,99.948978,53.54577,47.638802,11.668028,0.409742,81.299163,20.706118,0,27.949403,19.896842,25.742698,7.444764,0.265456,0,1.038222,0.038167,0.138814,1.661471,0,2.938007,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2010,105.33069,2078.017258,105.33069,100.221737,33.095916,33.095916,32.717846,28.6,18.984673,18.984673,18.767803,25.3,25.291843,25.291843,25.002923,17,19.128276,19.128276,18.909766,18.9,8.829981,8.829981,9.384058,88.77817,13.137681,12.306931,378.869692,84.511246,1156.344012,0,0,0.389329,10.029053,0,0,2479.293803,0,104.333977,0,0.196884,0.20749,0.291912,0.879298,3.754793,2.8705,1.3775,5.2555,4.127997,17.358547,19.164224,15.342684,11.994351,9.229867,7.007073,5.257771,3.905748,2.876576,2.103135,1.528105,1.104437,0.794653,0.569585,0.406944,2090.395059,1699.147566,391.247493,0,391.247496,15.780602,18.716438,25.122705,169.418467,90.552496,84.846071,20.590288,0.717466,194.541172,106.153825,96.578065,24.684648,24.716937,40.055116,16.992043,12.270562,2.46654,0.076867,212.394458,54.286471,0.405797,100.326197,53.271063,46.924509,11.077567,0.389324,82.274973,21.028882,0,29.037135,20.289384,25.650996,7.046179,0.251279,0,0.541493,2.047883,2.889347,5E-06,0,0.034063,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2011,105.465466,2183.482724,105.465466,93.492954,32.893141,32.893141,27.71693,26,19.279123,19.279123,16.245275,10,25.676839,25.676839,21.636217,19,19.229688,19.229688,16.203619,13,8.386676,8.386676,12.793773,90.625179,16.730318,11.040591,389.910283,86.68422,1243.028232,0,0,0.369783,10.398836,0,0,2581.925745,0,102.631942,0,0.19491,0.211457,0.300642,0.932515,3.736123,2.8495,1.3675,5.2245,4.155442,17.516617,19.265716,15.371278,11.982869,9.19864,6.968608,5.219411,3.871339,2.847697,2.080013,1.510245,1.091036,0.784839,0.562551,0.402,2181.616626,1793.572441,388.044185,0,388.044188,15.029254,17.787002,24.675757,169.683184,90.0267,83.462733,19.515595,0.680216,194.358941,103.658544,94.920263,24.4612,24.274924,39.447546,16.699288,12.036174,2.387828,0.074503,210.227821,54.176258,0.400856,100.225363,52.747759,46.005794,10.479452,0.368597,82.896104,21.362542,0,30.01026,20.579647,25.420761,6.648315,0.23712,0,0.108622,2.78621,0.335108,0.679821,0,1.991793,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2012,105.056394,2288.539118,105.056394,103.511818,32.528304,32.528304,28.960471,31,19.474246,19.474246,17.338234,18,25.915178,25.915178,23.072699,22,19.20194,19.20194,17.095795,17.6,7.936727,7.936727,3.996595,92.251456,5.994893,8.208079,398.118362,88.674801,1331.703032,0,0,0.349944,10.74878,0,0,2682.28211,0,100.356366,0,0.192936,0.215423,0.309372,0.985733,3.718923,2.8305,1.3575,5.1955,4.183722,17.670866,19.360039,15.394825,11.969004,9.167079,6.931156,5.18282,3.839017,2.820928,2.058846,1.494097,1.079073,0.776199,0.556451,0.397785,2273.414968,1890.420756,382.994212,0,382.994214,14.27867,16.846648,24.089762,169.098206,89.051891,81.683965,18.427887,0.642502,193.187967,100.754353,92.735618,24.213321,23.69606,38.618925,16.314319,11.736324,2.298197,0.071793,207.06174,54.063934,0.393725,99.608603,51.962089,44.876299,9.873472,0.347552,83.196856,21.722745,0,30.870663,20.775478,25.071337,6.256217,0.223161,0,0.140375,0.024943,0.050663,0.014726,0,2.39647,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2013,102.478494,2391.017612,102.478494,102.411453,31.825864,31.825864,25.376913,20,19.030415,19.030415,15.174236,17,24.80903,24.80903,19.781917,23,19.355511,19.355511,15.433457,16,7.457674,7.457674,7.097823,93.637464,7.097823,10.717645,408.836007,90.462579,1422.165611,0,0,0.328822,11.077602,0,0,2779.782281,0,97.500171,0,0.190962,0.21939,0.318103,1.038951,3.703082,2.8125,1.3475,5.1685,4.216369,17.821414,19.447653,15.413798,11.953055,9.135305,6.894705,5.147905,3.808643,2.796113,2.039479,1.479518,1.068425,0.768627,0.551199,0.394232,2359.868672,1982.181605,377.687067,0,377.68705,13.58693,16.00458,23.363038,167.792692,88.105744,80.660909,17.165434,0.599252,191.155729,98.425594,90.183662,23.877879,22.97864,37.589399,15.891877,11.473171,2.182269,0.068306,203.833489,53.968882,0.384375,98.555505,51.207482,44.190403,9.172315,0.32341,83.669899,22.153234,0,31.647803,21.006391,24.997338,5.81085,0.207518,0,1.229524,0.21136,0.497229,0.020547,0,0.01765,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2014,98.226517,2489.244129,98.226517,101.126144,30.824791,30.824791,27.994362,24,18.073348,18.073348,16.413796,18,22.783113,22.783113,20.691096,21,19.608049,19.608049,17.807576,26,6.937216,6.937216,3.127613,94.74425,3.127613,15.400534,424.236541,92.024703,1514.190314,0,0,0.305874,11.383476,0,0,2873.838562,0,94.05628,0,0.1868,0.21045,0.294199,1.135828,3.783732,2.8775,1.3745,5.2865,4.251592,17.430351,19.0809,15.239098,11.922596,9.192736,6.997279,5.267193,3.927387,2.904906,2.134074,1.558836,1.133182,0.820426,0.591971,0.425912,2438.218545,2065.007588,373.210957,0,373.21096,12.986497,15.306707,22.493787,165.828429,87.383133,80.941298,16.005961,0.558349,188.322216,97.505608,87.14783,23.350823,22.121026,36.339527,15.39182,11.175,2.056012,0.064444,201.213854,53.914241,0.372778,97.119986,50.619598,44.268355,8.532443,0.300693,84.849276,22.734937,0,32.368905,21.371711,25.49794,5.417504,0.193217,0,0.599158,0.148576,0.004589,3.295724,0,2.636103,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2015,94.259712,2583.503841,94.259712,98.752098,29.707555,29.707555,24.995017,36,17.143144,17.143144,14.42371,9,21.023797,21.023797,17.688771,15,19.887507,19.887507,16.732732,18,6.49771,6.49771,6.046047,95.541489,6.046047,7.122938,431.359479,93.331035,1607.521348,0,0,0.286495,11.669971,0,0,2963.856177,0,90.017615,0,0.182638,0.201511,0.270295,1.232706,3.870853,2.9485,1.4045,5.4145,4.302842,17.026418,18.692323,15.048254,11.882181,9.245679,7.099887,5.38986,4.05165,3.020319,2.235591,1.644833,1.204044,0.877592,0.637324,0.461411,2520.826726,2152.144362,368.682364,0,368.682368,12.43928,14.625454,21.480412,163.090326,86.586173,81.911251,15.088314,0.525888,184.570738,97.525453,83.552033,22.662335,21.121503,34.856252,14.791039,10.800025,1.922862,0.060351,198.455349,53.828273,0.358909,95.209681,49.961271,44.633719,8.009744,0.282024,86.674986,23.509393,0,33.024393,21.833863,26.477507,5.155707,0.183517,0,4.258691,2.357742,0.431147,0.093642,0,0.032149,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2016,90.414279,2673.91812,90.414279,75.854332,28.464849,28.464849,22.135144,24,16.193513,16.193513,12.592575,10,19.34751,19.34751,15.04522,13,20.25942,20.25942,15.75435,9,6.148988,6.148988,3.840726,96.010533,3.840726,11.538261,442.89774,94.355638,1701.876986,0,0,0.27112,11.941091,0,0,3049.233274,0,85.377097,0,0.178476,0.192572,0.246391,1.329583,3.96504,3.0255,1.4375,5.5535,4.376018,16.610019,18.282508,14.840583,11.830272,9.292484,7.201184,5.515017,4.181006,3.142311,2.344279,1.737951,1.28156,0.940715,0.687839,0.501273,2594.394443,2231.02038,363.374062,0,363.374065,11.916899,14.006122,20.32112,159.484866,85.528211,83.193329,14.346775,0.499761,179.805986,98.039865,79.386012,21.846912,19.978384,33.135704,14.087349,10.345342,1.783191,0.056042,194.958641,53.652327,0.34274,92.745657,49.080443,44.974564,7.549651,0.265586,89.029412,24.500762,0,33.603503,22.360418,27.873424,5.013932,0.178136,0,0.152876,0.574705,0.291555,3.430645,0,1.001432,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2017,86.484665,2760.402785,86.484665,92,27.092111,27.092111,23.788195,27,15.201665,15.201665,13.347803,12,17.654799,17.654799,15.501775,16,20.675692,20.675692,18.154266,17,5.860398,5.860398,10,96.127409,10,16.166918,459.064658,95.074123,1796.951109,0,0,0.258395,12.199486,0,0,3129.360923,0,80.127649,0,0.174314,0.183633,0.222487,1.42646,4.067044,3.1095,1.4735,5.7045,4.472311,16.181519,17.851817,14.615151,11.765153,9.331362,7.299703,5.641672,4.314946,3.270801,2.460389,1.838667,1.366346,1.010471,0.744199,0.546146,2658.096779,2301.338127,356.758652,0,356.758656,11.400368,13.421582,19.014226,154.932436,84.083737,84.541173,13.70965,0.47743,173.946662,98.728253,74.63933,20.921519,18.689974,31.17399,13.278542,9.807967,1.637328,0.051529,190.319201,53.346765,0.324242,89.664566,47.883124,45.089413,7.108038,0.249817,91.800125,25.731716,0,34.093886,22.922073,29.643793,4.964284,0.176088,0,0.41535,0.140922,0.015844,0.074996,0,2.408147,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2018,82.327735,2842.73052,82.327735,69,25.588103,25.588103,21.257809,16,14.158134,14.158134,11.762142,11,15.893936,15.893936,13.204193,17,21.081579,21.081579,17.513927,10,5.605984,5.605984,4,95.867676,4,13.38672,472.451379,95.462091,1892.413201,0,0,0.247178,12.446664,0,0,3203.623116,0,74.262193,0,0.170152,0.174693,0.198583,1.523337,4.177787,3.2015,1.5125,5.8675,4.591869,15.741247,17.400419,14.370819,11.684944,9.360364,7.393808,5.768669,4.452834,3.405623,2.584135,1.947476,1.459071,1.087622,0.807189,0.596794,2718.725074,2370.279142,348.445932,0,348.445933,10.876621,12.81652,17.558022,149.362313,82.160772,85.780023,13.127676,0.457125,166.920335,99.364825,69.301373,19.888702,17.254639,28.967162,12.36237,9.184823,1.485564,0.046815,184.294078,52.890294,0.303389,85.920779,46.315523,44.857506,6.66294,0.233941,94.850483,27.221005,0,34.474369,23.482878,31.737693,4.979172,0.176372,0,1.423279,0.050486,0.999469,3.819628,0,0.511646,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2019,77.858785,2920.589305,77.858785,88.4,23.953984,23.953984,18.731788,17,13.06133,13.06133,10.213836,13,14.041631,14.041631,10.980422,15,21.433309,21.433309,16.760644,21,5.368531,5.368531,4,95.207765,4,13.249398,485.700777,95.495299,1987.9085,0,0,0.236708,12.683372,0,0,3271.396767,0,67.773651,0,0.16599,0.165754,0.174679,1.620215,4.298406,3.3015,1.5545,6.0465,4.735618,15.2895,16.928313,14.106266,11.587597,9.377346,7.481641,5.894635,4.593844,3.546473,2.715657,2.064853,1.560444,1.17301,0.877707,0.654107,2773.012619,2434.888528,338.12409,0,338.124093,10.335771,12.193384,15.950798,142.709156,79.685334,86.772123,12.568978,0.437702,158.659954,99.778803,63.361366,18.739087,15.670644,26.511307,11.33658,8.472759,1.32816,0.041915,176.761851,52.277213,0.280154,81.486236,44.351298,44.219153,6.207296,0.217713,98.000876,28.983701,0,34.711612,23.997455,34.080211,5.033521,0.178076,0,0.165283,0.69903,1.318934,0.991823,0,0.382983,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2020,69.694874,2990.284179,69.694874,72,20.566514,20.566514,16.515534,18,12.919942,12.919942,10.375105,13,11.780243,11.780243,9.459892,4,18.997408,18.997408,15.255494,18,5.430767,5.430767,6,94.041301,6,11.895208,497.595985,95.137084,2083.045584,0,0,0.239452,12.922824,0,0,3332.051712,0,60.654944,0,0.161827,0.156815,0.150775,1.717092,4.430305,3.4115,1.6015,6.2415,4.908498,14.82654,16.435352,13.820011,11.470883,9.379933,7.56107,6.017913,4.736897,3.69285,2.854966,2.191222,1.671185,1.267546,0.956761,0.719119,2821.532903,2492.688194,328.844709,0,328.844729,9.869136,11.654825,14.190853,136.453315,75.773199,87.585414,14.352481,0.489447,150.644168,102.427342,57.084958,17.359245,13.936346,23.972604,10.129552,7.6786,1.326572,0.041285,169.342971,51.496334,0.25451,77.274668,41.501042,43.204397,6.872743,0.235612,102.4168,31.144427,0,35.206042,24.142604,36.702416,6.153166,0.212571,0,0.129601,0.614255,4.033651,0.466542,0,0.057683,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2021,59.94899,3050.233169,59.94899,57.7,15.874225,15.874225,12.041414,10,13.463295,13.463295,10.2126,10,9.120749,9.120749,6.918556,7,14.806428,14.806428,11.231435,10.7,6.684293,6.684293,8,92.351173,8,20.470465,518.06645,94.324927,2177.370511,0,0,0.294722,13.217546,0,0,3384.950708,0,52.898996,0,0.132947,0.175047,0.119489,1.182545,4.80828,3.7355,1.7695,6.7875,5.132168,13.105067,15.277019,13.237484,11.247313,9.400874,7.742472,6.295791,5.063859,4.035186,3.189912,2.504475,1.95474,1.5179,1.173474,0.903712,2853.666712,2532.16672,321.499992,0,321.500005,9.497922,11.266207,12.276456,131.358361,70.352426,87.998293,18.875214,0.639243,143.634817,107.51275,50.236353,15.625616,12.050029,21.19653,8.805291,6.788514,1.3542,0.04179,162.428193,50.52199,0.226429,73.776467,37.779355,41.661597,8.689154,0.295191,108.835459,33.852399,0,36.385363,23.767779,39.548182,8.83186,0.302276,0,0.367492,0.004457,0.000955,0.025552,0,0.243483,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
0,2022,74.023384,3124.256553,74.023384,80.5,19.042029,19.042029,15.627596,18,16.057261,16.057261,13.178028,12,14.103576,14.103576,11.574659,14.5,16.586534,16.586534,13.612397,15,8.233983,8.233983,8,90.395766,8,18.219687,536.286136,93.0762,2270.446711,0,0,0.363051,13.580597,0,0,3429.449435,0,44.498727,0,0.104066,0.193278,0.088203,0.647999,5.337316,4.2105,2.0195,7.5805,5.370953,11.104863,13.684642,12.35745,10.841385,9.324305,7.890675,6.588514,5.439998,4.449636,3.610752,2.910298,2.332239,1.85978,1.476731,1.168272,2879.582702,2587.970417,291.612285,0,291.612283,8.503181,10.126894,10.205903,119.466256,61.638721,80.44625,19.180025,0.675131,129.672159,100.301405,41.283252,14.156897,10.010023,17.458576,7.209192,5.492529,1.078977,0.033955,143.210384,49.10986,0.195882,66.013534,32.291499,36.128398,8.288978,0.292093,107.118647,36.733242,0,35.994145,22.138029,38.825322,9.812069,0.349082,0,0.343195,0.108594,0.683903,0.136872,0,0.006713,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
