run,year,N_HIV_Obs_M_LB,N_HIV_Obs_M_UB,N_CD4_1_Obs_M_LB,N_CD4_1_Obs_M_UB,N_CD4_2_Obs_M_LB,N_CD4_2_Obs_M_UB,N_CD4_3_Obs_M_LB,N_CD4_3_Obs_M_UB,N_CD4_4_Obs_M_LB,N_CD4_4_Obs_M_UB,N_AIDS_M_LB,N_AIDS_M_UB,N_HIVAIDS_Obs_M_LB,N_HIVAIDS_Obs_M_UB,N_Inf_M_LB,N_Inf_M_UB,N_Alive_LB,N_Alive_UB,N_Alive_Diag_M_LB,N_Alive_Diag_M_UB,N_Und_LB,N_Und_UB,N_Und_Alive_p_LB,N_Und_Alive_p_UB,delta1_LB,delta1_UB,delta2_LB,delta2_UB,delta3_LB,delta3_UB,delta4_LB,delta4_UB,t_diag_LB,t_diag_UB,t_diag_p50_LB,t_diag_p50_UB,t_diag_p25_LB,t_diag_p25_UB,t_diag_p75_LB,t_diag_p75_UB,D_Avg_Time_LB,D_Avg_Time_UB,N_Und_CD4_3_M_LB,N_Und_CD4_3_M_UB,N_Und_CD4_4_M_LB,N_Und_CD4_4_M_UB,Version,Timestamp
1,1980,0.017982,0.017982,0,0,0,0,0,0,0,0,0.017982,0.017982,0.017982,0.017982,8.34664,8.34664,8.345847,8.345847,0.017982,0.017982,8.327865,8.327865,99.784534,99.784534,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,0.901269,0.901269,0.207259,0.207259,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1981,0.232443,0.232443,0,0,0,0,0,0,0,0,0.232443,0.232443,0.232443,0.232443,23.384609,23.384609,31.720207,31.720207,0.250425,0.250425,31.469782,31.469782,99.210518,99.210518,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.142101,1.142101,4.53183,4.53183,1.228684,1.228684,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1982,0.850239,0.850239,0,0,0,0,0,0,0,0,0.850239,0.850239,0.850239,0.850239,36.094846,36.094846,67.777565,67.777565,1.100664,1.100664,66.676901,66.676901,98.376064,98.376064,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.637183,1.637183,11.009422,11.009422,3.39385,3.39385,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1983,1.97903,1.97903,0,0,0,0,0,0,0,0,1.97903,1.97903,1.97903,1.97903,46.684331,46.684331,114.374637,114.374637,3.079694,3.079694,111.294943,111.294943,97.307363,97.307363,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.120744,2.120744,20.130953,20.130953,6.877559,6.877559,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1984,34.085648,34.085648,4.010802,4.010802,0,0,0.780209,0.780209,0.335111,0.335111,3.752662,3.752662,3.328918,3.328918,55.360042,55.360042,169.587901,169.587901,37.165342,37.165342,132.42256,132.42256,78.08491,78.08491,0.51223,0.51223,-0.013835,-0.013835,0.195724,0.195724,0.218414,0.218414,3.826899,3.826899,2.6835,2.6835,1.1655,1.1655,5.5785,5.5785,2.14801,2.14801,27.279441,27.279441,9.56389,9.56389,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1985,38.802758,38.802758,2.84027,2.84027,0.114722,0.114722,0.752471,0.752471,0.381896,0.381896,6.109678,6.109678,4.452147,4.452147,62.32896,62.32896,230.584949,230.584949,74.83249,74.83249,155.752459,155.752459,67.546672,67.546672,0.490507,0.490507,0.012329,0.012329,0.200639,0.200639,0.268251,0.268251,3.67567,3.67567,2.6165,2.6165,1.1615,1.1615,5.3075,5.3075,2.372978,2.372978,34.917235,34.917235,12.224334,12.224334,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1986,45.321076,45.321076,7.273708,7.273708,0.670772,0.670772,2.349024,2.349024,1.354316,1.354316,9.021427,9.021427,5.524355,5.524355,67.798064,67.798064,294.5402,294.5402,116.554332,116.554332,177.985868,177.985868,60.428379,60.428379,0.468784,0.468784,0.038492,0.038492,0.205555,0.205555,0.318088,0.318088,3.553905,3.553905,2.5645,2.5645,1.1595,1.1595,5.0955,5.0955,2.567162,2.567162,42.09371,42.09371,14.636625,14.636625,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1987,52.208735,52.208735,6.407648,6.407648,0.947524,0.947524,2.369692,2.369692,1.512986,1.512986,12.424913,12.424913,6.454629,6.454629,71.974332,71.974332,361.07611,361.07611,163.609241,163.609241,197.466869,197.466869,54.688434,54.688434,0.447061,0.447061,0.064655,0.064655,0.21047,0.21047,0.367925,0.367925,3.456433,3.456433,2.5245,2.5245,1.1595,1.1595,4.9285,4.9285,2.756551,2.756551,48.322408,48.322408,16.595516,16.595516,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1988,58.675032,58.675032,11.318076,11.318076,2.313069,2.313069,4.625947,4.625947,3.201532,3.201532,16.228674,16.228674,7.174337,7.174337,75.064744,75.064744,429.142288,429.142288,215.602037,215.602037,213.540251,213.540251,49.759778,49.759778,0.425337,0.425337,0.090819,0.090819,0.215386,0.215386,0.417762,0.417762,3.379481,3.379481,2.4955,2.4955,1.1595,1.1595,4.7985,4.7985,2.934809,2.934809,53.384945,53.384945,17.996343,17.996343,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1989,64.304571,64.304571,9.536357,9.536357,2.485732,2.485732,4.215156,4.215156,3.10561,3.10561,20.328619,20.328619,7.65764,7.65764,77.276279,77.276279,493.460183,493.460183,267.285862,267.285862,226.174321,226.174321,45.834361,45.834361,0.403614,0.403614,0.116982,0.116982,0.220302,0.220302,0.4676,0.4676,3.320283,3.320283,2.4735,2.4735,1.1615,1.1615,4.6985,4.6985,3.094007,3.094007,57.232866,57.232866,18.831416,18.831416,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1990,68.920775,68.920775,8.455509,8.455509,2.675822,2.675822,3.984381,3.984381,3.079271,3.079271,24.617925,24.617925,7.914066,7.914066,78.815917,78.815917,554.99011,554.99011,319.269592,319.269592,235.720518,235.720518,42.472922,42.472922,0.381891,0.381891,0.143145,0.143145,0.225217,0.225217,0.517437,0.517437,3.276826,3.276826,2.4595,2.4595,1.1655,1.1655,4.6245,4.6245,3.229984,3.229984,59.930785,59.930785,19.159633,19.159633,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1991,72.505596,72.505596,10.555954,10.555954,3.925769,3.925769,5.250713,5.250713,4.206251,4.206251,28.994786,28.994786,7.975222,7.975222,79.890637,79.890637,613.50095,613.50095,370.747033,370.747033,242.753917,242.753917,39.568629,39.568629,0.360168,0.360168,0.169309,0.169309,0.230133,0.230133,0.567274,0.567274,3.247679,3.247679,2.4525,2.4525,1.1695,1.1695,4.5735,4.5735,3.34173,3.34173,61.617592,61.617592,19.075249,19.075249,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1992,75.14597,75.14597,15.03874,15.03874,6.428213,6.428213,7.84248,7.84248,6.450608,6.450608,33.368298,33.368298,7.883035,7.883035,80.707417,80.707417,669.607206,669.607206,421.639419,421.639419,247.967788,247.967788,37.031828,37.031828,0.338445,0.338445,0.195472,0.195472,0.235048,0.235048,0.617111,0.617111,3.231881,3.231881,2.4515,2.4515,1.1755,1.1755,4.5425,4.5425,3.430128,3.430128,62.477116,62.477116,18.684318,18.684318,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1993,76.003183,76.003183,9.061462,9.061462,4.080638,4.080638,4.87432,4.87432,3.926562,3.926562,37.646728,37.646728,7.73613,7.73613,81.473238,81.473238,720.301486,720.301486,467.204742,467.204742,253.096744,253.096744,35.137612,35.137612,0.316721,0.316721,0.221636,0.221636,0.239964,0.239964,0.666948,0.666948,3.228864,3.228864,2.4565,2.4565,1.1825,1.1825,4.5305,4.5305,3.491969,3.491969,62.814612,62.814612,18.538911,18.538911,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1994,75.94002,75.94002,18.783705,18.783705,8.398479,8.398479,10.32366,10.32366,7.953343,7.953343,41.773847,41.773847,7.751239,7.751239,82.394936,82.394936,767.394358,767.394358,508.184464,508.184464,259.209894,259.209894,33.777925,33.777925,0.30194,0.30194,0.217879,0.217879,0.244003,0.244003,0.649243,0.649243,3.292966,3.292966,2.5115,2.5115,1.2095,1.2095,4.6235,4.6235,3.537799,3.537799,63.086352,63.086352,18.754179,18.754179,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1995,76.131598,76.131598,15.565875,15.565875,7.018313,7.018313,8.792078,8.792078,6.547055,6.547055,45.730559,45.730559,7.86962,7.86962,83.643265,83.643265,816.73145,816.73145,550.356874,550.356874,266.374576,266.374576,32.614708,32.614708,0.287158,0.287158,0.214123,0.214123,0.248042,0.248042,0.631539,0.631539,3.361458,3.361458,2.5705,2.5705,1.2375,1.2375,4.7235,4.7235,3.582164,3.582164,63.526204,63.526204,19.117816,19.117816,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1996,76.514283,76.514283,23.451533,23.451533,10.760142,10.760142,13.689879,13.689879,9.873662,9.873662,49.493986,49.493986,8.039953,8.039953,85.226412,85.226412,872.746945,872.746945,598.014735,598.014735,274.73221,274.73221,31.479023,31.479023,0.272376,0.272376,0.210366,0.210366,0.252081,0.252081,0.613834,0.613834,3.43478,3.43478,2.6325,2.6325,1.2665,1.2665,4.8295,4.8295,3.623647,3.623647,64.224247,64.224247,19.587295,19.587295,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1997,77.088053,77.088053,23.146391,23.146391,10.872528,10.872528,14.036982,14.036982,9.805295,9.805295,53.059337,53.059337,8.253182,8.253182,87.074224,87.074224,943.527331,943.527331,659.172848,659.172848,284.354483,284.354483,30.137387,30.137387,0.257595,0.257595,0.20661,0.20661,0.256119,0.256119,0.596129,0.596129,3.513435,3.513435,2.6985,2.6985,1.2985,1.2985,4.9425,4.9425,3.663367,3.663367,65.200876,65.200876,20.15803,20.15803,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1998,77.841811,77.841811,23.001729,23.001729,11.113948,11.113948,14.563479,14.563479,9.848865,9.848865,56.43323,56.43323,8.508616,8.508616,89.114247,89.114247,1019.968514,1019.968514,724.716754,724.716754,295.251759,295.251759,28.947144,28.947144,0.242813,0.242813,0.202853,0.202853,0.260158,0.260158,0.578425,0.578425,3.597998,3.597998,2.7695,2.7695,1.3325,1.3325,5.0645,5.0645,3.703385,3.703385,66.445378,66.445378,20.830438,20.830438,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,1999,78.747429,78.747429,19.174516,19.174516,9.571995,9.571995,12.738074,12.738074,8.3365,8.3365,59.629788,59.629788,8.80629,8.80629,91.274027,91.274027,1098.853285,1098.853285,791.463212,791.463212,307.390073,307.390073,27.973714,27.973714,0.228032,0.228032,0.199097,0.199097,0.264197,0.264197,0.56072,0.56072,3.689133,3.689133,2.8445,2.8445,1.3685,1.3685,5.1945,5.1945,3.745707,3.745707,67.933206,67.933206,21.603198,21.603198,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2000,79.763758,79.763758,22.987865,22.987865,11.910303,11.910303,16.107151,16.107151,10.197498,10.197498,62.666812,62.666812,9.145124,9.145124,93.481112,93.481112,1179.003424,1179.003424,858.299222,858.299222,320.704202,320.704202,27.201295,27.201295,0.21325,0.21325,0.19534,0.19534,0.268236,0.268236,0.543015,0.543015,3.78761,3.78761,2.9255,2.9255,1.4065,1.4065,5.3345,5.3345,3.792014,3.792014,69.633231,69.633231,22.472654,22.472654,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2001,80.841657,80.841657,17.132338,17.132338,9.258991,9.258991,12.733186,12.733186,7.795412,7.795412,65.563406,65.563406,9.523367,9.523367,95.663047,95.663047,1261.842021,1261.842021,926.736331,926.736331,335.10569,335.10569,26.556866,26.556866,0.198468,0.198468,0.191584,0.191584,0.272275,0.272275,0.525311,0.525311,3.894326,3.894326,3.0125,3.0125,1.4485,1.4485,5.4865,5.4865,3.843633,3.843633,71.510733,71.510733,23.433279,23.433279,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2002,81.926747,81.926747,22.259639,22.259639,12.620367,12.620367,17.659654,17.659654,10.450196,10.450196,68.337252,68.337252,9.938339,9.938339,97.747381,97.747381,1347.279624,1347.279624,996.791499,996.791499,350.488126,350.488126,26.014505,26.014505,0.183687,0.183687,0.187827,0.187827,0.276314,0.276314,0.507606,0.507606,4.010333,4.010333,3.1055,3.1055,1.4935,1.4935,5.6515,5.6515,3.90163,3.90163,73.528682,73.528682,24.478081,24.478081,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2003,84.922623,84.922623,20.57229,20.57229,11.874452,11.874452,16.376833,16.376833,10.077898,10.077898,71.024674,71.024674,10.314091,10.314091,99.661659,99.661659,1435.061939,1435.061939,1070.289544,1070.289544,364.772395,364.772395,25.418582,25.418582,0.168905,0.168905,0.184071,0.184071,0.280353,0.280353,0.489901,0.489901,4.136873,4.136873,3.2065,3.2065,1.5415,1.5415,5.8305,5.8305,3.954521,3.954521,75.905426,75.905426,24.993902,24.993902,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2004,89.222431,89.222431,19.070895,19.070895,10.884406,10.884406,14.44482,14.44482,9.646689,9.646689,73.635244,73.635244,10.404168,10.404168,101.333427,101.333427,1529.171977,1529.171977,1152.747324,1152.747324,376.424653,376.424653,24.616241,24.616241,0.17282,0.17282,0.187038,0.187038,0.275268,0.275268,0.538753,0.538753,4.091457,4.091457,3.1665,3.1665,1.5225,1.5225,5.7615,5.7615,4.002979,4.002979,78.609517,78.609517,24.91365,24.91365,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2005,92.853759,92.853759,23.807647,23.807647,13.494162,13.494162,17.376232,17.376232,12.312304,12.312304,76.147113,76.147113,10.329421,10.329421,102.690234,102.690234,1621.295257,1621.295257,1235.489572,1235.489572,385.805685,385.805685,23.79614,23.79614,0.176736,0.176736,0.190006,0.190006,0.270183,0.270183,0.587604,0.587604,4.048315,4.048315,3.1285,3.1285,1.5035,1.5035,5.6965,5.6965,4.048299,4.048299,81.343668,81.343668,24.636337,24.636337,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2006,95.982419,95.982419,26.846223,26.846223,15.143004,15.143004,19.014856,19.014856,14.166772,14.166772,78.565381,78.565381,10.199208,10.199208,103.659625,103.659625,1713.106232,1713.106232,1320.073043,1320.073043,393.033189,393.033189,22.942721,22.942721,0.180651,0.180651,0.192973,0.192973,0.265098,0.265098,0.636455,0.636455,4.007242,4.007242,3.0935,3.0935,1.4855,1.4855,5.6355,5.6355,4.092141,4.092141,83.920692,83.920692,24.284007,24.284007,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2007,98.636513,98.636513,23.735696,23.735696,13.337111,13.337111,16.378656,16.378656,12.778354,12.778354,80.88594,80.88594,10.04338,10.04338,104.169146,104.169146,1805.379044,1805.379044,1407.25605,1407.25605,398.122993,398.122993,22.052045,22.052045,0.184566,0.184566,0.19594,0.19594,0.260013,0.260013,0.685306,0.685306,3.968064,3.968064,3.0585,3.0585,1.4685,1.4685,5.5775,5.5775,4.134887,4.134887,86.221281,86.221281,23.879809,23.879809,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2008,100.79339,100.79339,31.237914,31.237914,17.494047,17.494047,21.045946,21.045946,17.153314,17.153314,83.097316,83.097316,9.865331,9.865331,104.146346,104.146346,1898.816578,1898.816578,1497.775608,1497.775608,401.040969,401.040969,21.120574,21.120574,0.188481,0.188481,0.198908,0.198908,0.254928,0.254928,0.734158,0.734158,3.930634,3.930634,3.0265,3.0265,1.4525,1.4525,5.5225,5.5225,4.176263,4.176263,88.16515,88.16515,23.4189,23.4189,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2009,102.414355,102.414355,32.597874,32.597874,18.200266,18.200266,21.470405,21.470405,18.248591,18.248591,85.181914,85.181914,9.662228,9.662228,103.519302,103.519302,1993.831014,1993.831014,1592.111122,1592.111122,401.719892,401.719892,20.148141,20.148141,0.192396,0.192396,0.201875,0.201875,0.249843,0.249843,0.783009,0.783009,3.894826,3.894826,2.9955,2.9955,1.4375,1.4375,5.4695,5.4695,4.216112,4.216112,89.692589,89.692589,22.892401,22.892401,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2010,103.45577,103.45577,33.535078,33.535078,18.671362,18.671362,21.611556,21.611556,19.126527,19.126527,87.115946,87.115946,9.430497,9.430497,102.234218,102.234218,2083.342494,2083.342494,1683.259961,1683.259961,400.082533,400.082533,19.203877,19.203877,0.196312,0.196312,0.204843,0.204843,0.244758,0.244758,0.83186,0.83186,3.860529,3.860529,2.9655,2.9655,1.4225,1.4225,5.4195,5.4195,4.254764,4.254764,90.75479,90.75479,22.293656,22.293656,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2011,103.877546,103.877546,28.665504,28.665504,15.919615,15.919615,18.087372,18.087372,16.646728,16.646728,88.871079,88.871079,9.168031,9.168031,100.274911,100.274911,2172.172578,2172.172578,1776.096916,1776.096916,396.075663,396.075663,18.234079,18.234079,0.200227,0.200227,0.20781,0.20781,0.239672,0.239672,0.880712,0.880712,3.827649,3.827649,2.9365,2.9365,1.4075,1.4075,5.3715,5.3715,4.292879,4.292879,91.312895,91.312895,21.619584,21.619584,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2012,103.648094,103.648094,29.153055,29.153055,16.153549,16.153549,18.021654,18.021654,17.229641,17.229641,90.415563,90.415563,8.874096,8.874096,97.633544,97.633544,2261.206768,2261.206768,1871.536931,1871.536931,389.669838,389.669838,17.232826,17.232826,0.204142,0.204142,0.210777,0.210777,0.234587,0.234587,0.929563,0.929563,3.7961,3.7961,2.9095,2.9095,1.3935,1.3935,5.3255,5.3255,4.331275,4.331275,91.336151,91.336151,20.870034,20.870034,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2013,103.154821,103.154821,27.073217,27.073217,15.010561,15.010561,16.850503,16.850503,17.244463,17.244463,91.744788,91.744788,8.446113,8.446113,94.302315,94.302315,2344.419034,2344.419034,1963.974107,1963.974107,380.444928,380.444928,16.227685,16.227685,0.208057,0.208057,0.213745,0.213745,0.229502,0.229502,0.978414,0.978414,3.76581,3.76581,2.8835,2.8835,1.3805,1.3805,5.2815,5.2815,4.380759,4.380759,90.576937,90.576937,19.236486,19.236486,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2014,101.317869,101.317869,28.755642,28.755642,15.994837,15.994837,18.424086,18.424086,19.868073,19.868073,92.805429,92.805429,7.628739,7.628739,90.273421,90.273421,2418.955557,2418.955557,2049.891442,2049.891442,369.064115,369.064115,15.257168,15.257168,0.20582,0.20582,0.21158,0.21158,0.230741,0.230741,1.150817,1.150817,3.763387,3.763387,2.8735,2.8735,1.3725,1.3725,5.2725,5.2725,4.42993,4.42993,88.991689,88.991689,17.050072,17.050072,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2015,98.23873,98.23873,27.717778,27.717778,15.470101,15.470101,18.200834,18.200834,20.050748,20.050748,93.527031,93.527031,6.733717,6.733717,85.539059,85.539059,2497.074776,2497.074776,2141.007234,2141.007234,356.067543,356.067543,14.259386,14.259386,0.203582,0.203582,0.209416,0.209416,0.231979,0.231979,1.32322,1.32322,3.765134,3.765134,2.8695,2.8695,1.3665,1.3665,5.2725,5.2725,4.472013,4.472013,86.752967,86.752967,15.000884,15.000884,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2016,94.515405,94.515405,24.670537,24.670537,13.823244,13.823244,16.573133,16.573133,18.464188,18.464188,93.889109,93.889109,5.923717,5.923717,80.091427,80.091427,2565.366755,2565.366755,2223.984378,2223.984378,341.382377,341.382377,13.307352,13.307352,0.201345,0.201345,0.207251,0.207251,0.233218,0.233218,1.495622,1.495622,3.770016,3.770016,2.8685,2.8685,1.3625,1.3625,5.2765,5.2765,4.519894,4.519894,83.939807,83.939807,13.198916,13.198916,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2017,90.277722,90.277722,26.059434,26.059434,14.668839,14.668839,17.906708,17.906708,20.095399,20.095399,93.862545,93.862545,5.212714,5.212714,73.922721,73.922721,2622.89272,2622.89272,2298.095182,2298.095182,324.797539,324.797539,12.38318,12.38318,0.199107,0.199107,0.205087,0.205087,0.234456,0.234456,1.668025,1.668025,3.777336,3.777336,2.8695,2.8695,1.3595,1.3595,5.2855,5.2855,4.580428,4.580428,80.57909,80.57909,11.613313,11.613313,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2018,85.520049,85.520049,20.933538,20.933538,11.84808,11.84808,14.727598,14.727598,16.609387,16.609387,93.416181,93.416181,4.583451,4.583451,67.02514,67.02514,2676.329047,2676.329047,2370.22851,2370.22851,306.100537,306.100537,11.437328,11.437328,0.19687,0.19687,0.202922,0.202922,0.235695,0.235695,1.840428,1.840428,3.786606,3.786606,2.8735,2.8735,1.3575,1.3575,5.2975,5.2975,4.65783,4.65783,76.670113,76.670113,10.196855,10.196855,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2019,80.209554,80.209554,20.267219,20.267219,11.54623,11.54623,14.626145,14.626145,16.545846,16.545846,92.51935,92.51935,4.017491,4.017491,59.39088,59.39088,2722.29339,2722.29339,2437.188666,2437.188666,285.104724,285.104724,10.472961,10.472961,0.194632,0.194632,0.200758,0.200758,0.236933,0.236933,2.012831,2.012831,3.797479,3.797479,2.8795,2.8795,1.3565,1.3565,5.3125,5.3125,4.756395,4.756395,72.198703,72.198703,8.91061,8.91061,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2020,69.062669,69.062669,16.343436,16.343436,11.202219,11.202219,9.968042,9.968042,11.625614,11.625614,91.027855,91.027855,3.899671,3.899671,51.012138,51.012138,2761.238377,2761.238377,2494.356127,2494.356127,266.88225,266.88225,9.66531,9.66531,0.192395,0.192395,0.198594,0.198594,0.238172,0.238172,2.185233,2.185233,3.809697,3.809697,2.8865,2.8865,1.3565,1.3565,5.3285,5.3285,4.845166,4.845166,70.067506,70.067506,10.946433,10.946433,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2021,53.56277,53.56277,15.170696,15.170696,13.806819,13.806819,4.883187,4.883187,6.057017,6.057017,88.8552,88.8552,5.661507,5.661507,41.881112,41.881112,2782.399398,2782.399398,2527.448433,2527.448433,254.950965,254.950965,9.16299,9.16299,0.176335,0.176335,0.262568,0.262568,0.134963,0.134963,1.102789,1.102789,4.08005,4.08005,3.1165,3.1165,1.4795,1.4795,5.7285,5.7285,4.92016,4.92016,71.106208,71.106208,18.730469,18.730469,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2022,63.817902,63.817902,13.858114,13.858114,15.304033,15.304033,9.840385,9.840385,10.113957,10.113957,86.4857,86.4857,8.561853,8.561853,31.989998,31.989998,2795.792202,2795.792202,2573.046648,2573.046648,222.745554,222.745554,7.967171,7.967171,0.160275,0.160275,0.326542,0.326542,0.031755,0.031755,0.020344,0.020344,5.01714,5.01714,3.9435,3.9435,1.8075,1.8075,7.3965,7.3965,5.34088,5.34088,62.530177,62.530177,18.718478,18.718478,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
1,2023,78.544841,78.544841,12.763869,12.763869,15.689526,15.689526,21.009463,21.009463,19.333855,19.333855,84.037596,84.037596,5.872256,5.872256,21.330995,21.330995,2794.758314,2794.758314,2629.485524,2629.485524,165.27279,165.27279,5.91367,5.91367,0.15806,0.15806,0.414649,0.414649,0.297512,0.297512,1.082241,1.082241,3.589116,3.589116,2.6525,2.6525,1.2655,1.2655,4.9545,4.9545,5.869633,5.869633,41.992394,41.992394,8.118464,8.118464,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
2,1980,0.017192,0.017982,0,0,0,0,0,0,0,0,0.017192,0.017982,0.017192,0.017982,7.98998,8.34664,7.989222,8.345847,0.017192,0.017982,7.97203,8.327865,99.784534,99.784814,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,0.5,0.5,0.862331,0.901269,0.198283,0.207259,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
2,1981,0.22272,0.232443,0,0,0,0,0,0,0,0,0.22272,0.232443,0.22272,0.232443,22.484686,23.384609,30.464087,31.720207,0.239912,0.250425,30.224176,31.469782,99.210518,99.212477,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.141345,1.142101,4.349047,4.53183,1.178669,1.228684,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
2,1982,0.816771,0.850239,0,0,0,0,0,0,0,0,0.816771,0.850239,0.816771,0.850239,34.88334,36.094846,65.311415,67.777565,1.056683,1.100664,64.254732,66.676901,98.376064,98.382086,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,1.635346,1.637183,10.598208,11.009422,3.26465,3.39385,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
2,1983,1.906251,1.97903,0,0,0,0,0,0,0,0,1.906251,1.97903,1.906251,1.97903,45.361713,46.684331,110.589078,114.374637,2.962933,3.079694,107.626145,111.294943,97.307363,97.320772,0,0,0,0,0,0,0,0,11.567122,11.567122,10.8755,10.8755,6.3895,6.3895,17.2385,17.2385,2.117228,2.120744,19.440739,20.130953,6.634195,6.877559,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
2,1984,32.957024,34.085648,1.705315,4.010802,0,0.654341,0.502198,0.780209,0.335111,0.348449,3.67159,3.752662,2.994196,3.328918,54.095574,55.360042,164.552633,169.587901,35.919957,37.165342,128.632675,132.42256,78.08491,78.171144,0.319467,0.51223,-0.013835,0.246987,0.195724,0.207086,0.218414,0.439111,3.284367,3.826899,2.5025,2.6835,1.1655,1.2005,4.6285,5.5785,2.14801,2.189433,25.502386,27.279441,8.108158,9.56389,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
2,1985,38.802758,38.838463,2.84027,5.283414,0.114722,2.110913,0.752471,1.781481,0.381896,1.208434,5.973492,6.109678,3.691798,4.452147,61.260691,62.32896,224.514936,230.584949,73.622811,74.83249,150.892125,155.752459,67.208057,67.546672,0.314191,0.490507,0.012329,0.240645,0.200639,0.21,0.268251,0.448868,3.309953,3.67567,2.5245,2.6165,1.1615,1.2115,4.6655,5.3075,2.372978,2.434565,31.482576,34.917235,9.942021,12.224334,ECDC HIV Modelling Tool v.1.3.0,2024/10/01 12:17:44
